SYMBOL	n_observations	min_adj_p	max_logfc	mean_logfc	sd_logfc	n_datasets
GLG1	5	2.04351383417441e-20	0.618099999999997	0.0629288047303484	0.368248446930611	4
CAPN3	6	2.33556670405992e-20	0.250282790434998	-0.04295706549417	0.147556818936971	4
PDCD10	7	2.37500321260594e-20	0.34396083293905	0.0922552436217475	0.119592519389637	4
CAB39	4	2.44327926142485e-20	0.641143238870644	0.128547144010125	0.369327316060504	3
AMD1	6	2.63961879270832e-20	0.526342802898635	0.111297008872085	0.358228319370575	4
ARFIP1	6	3.18888721699904e-20	0.321345425688263	0.028263264932676	0.194298195362002	3
SCRIB	7	3.73094269780785e-20	0.437962742676208	-0.13945738663042	0.207672550339162	3
RAB11FIP2	6	3.99340077004014e-20	0.198127808622328	0.0571896972318676	0.14180807094449	4
DNAJB9	5	4.0159035219873e-20	0.590919444444447	0.303767273034325	0.193191467655633	4
CBR4	4	4.04118315877364e-20	0.223113500595216	0.0977325275351488	0.135972414683921	3
CHUK	5	4.26148932213928e-20	0.291514732958333	0.100461463702896	0.160228953372097	4
AZI2	4	4.31002002708029e-20	0.194015143941209	0.116798787816888	0.0542174245148186	3
KLF9	5	4.33900714890498e-20	0.365262597540524	0.160687901584855	0.172774443558567	4
TMED7	3	4.44298595413394e-20	0.328877147874675	0.306620925047971	0.0200650121257418	2
LONRF1	4	4.44298595413394e-20	0.153517777777777	-0.0085121939128788	0.119043385140965	3
ANKZF1	6	4.54806580068704e-20	0.395719447953381	-0.0192257225166943	0.255769167996245	3
CXXC1	5	4.82377675324244e-20	16.0714285714286	-3.30484538420862	7.13835292357335	4
SMAD4	5	4.86062334635157e-20	0.476235017125	0.134302476789766	0.347766826802238	4
ANKRD49	4	5.04208453083588e-20	0.327531666666669	0.0514666170818833	0.271755330864373	3
SNX16	5	5.08998250883226e-20	0.240494999999997	0.153564021782144	0.0849892223756169	3
EML3	4	5.29378362492054e-20	0.373635940309315	-0.137436386746154	0.19787977594268	3
ALG6	4	5.68653561856585e-20	0.68187361111111	-0.138214501137715	0.433249198428577	3
NPTN	6	6.15175686409958e-20	0.568691293527458	0.272386189887203	0.216333527365698	3
DHRS7	4	6.30787362071271e-20	0.483509999999997	0.254309003850313	0.174159058762801	3
PTPRE	8	7.02335531166208e-20	0.474423053015423	0.110405694910746	0.202114226553338	4
MICU2	2	8.19970371938601e-20	0.430050127694681	0.277305826399172	0.216013062467312	2
LMBRD1	4	8.38111975042707e-20	0.62132772445281	0.326925023863666	0.247792342004	3
AKTIP	5	8.462741080033e-20	1.08459777777778	0.326474180768911	0.442811485210438	3
NFKBIZ	5	8.69068058874462e-20	0.993807777777776	0.264159489080114	0.440474688706842	3
CPEB2	5	8.72580341646452e-20	0.499781666666667	0.193091515142517	0.192485714208228	3
MAPK6	5	9.69980828797166e-20	0.181616666666665	0.0188564862268206	0.149441661378042	4
HIST1H3A	163	1.12102417326531e-19	5.625455	-1.37329063337451	1.79168381401817	1
DSC2	6	1.25625113489984e-19	2.64051055555556	-0.41545788622191	1.12458192913091	4
DUSP6	6	1.25625113489984e-19	2.553045	-0.445386833316585	1.09734990170219	4
TPT1	7	1.35763934973106e-19	0.761192158155163	0.216442608747507	0.315545342869175	4
CDAN1	6	1.37609065973889e-19	0.283371523976417	-0.103220172534973	0.102848381300076	3
WDR36	4	1.40141861043126e-19	0.262091112430634	0.125035887346207	0.117027903187591	3
WASL	5	1.4830156422898e-19	0.201112981259661	0.0225261727885089	0.16144229301352	4
PHIP	5	1.4830156422898e-19	0.823544444444442	-0.0442557219690752	0.446249614088825	3
H2AC6	2	1.61675483079994e-19	0.562673483505913	0.197396260002957	0.516580003503868	2
IRAG2	2	1.76068616090363e-19	0.347353916206387	0.24004022451986	0.151764478211412	2
DPP9	4	1.7908217283292e-19	0.292854092682813	-0.13949604291908	0.153907261375777	3
TRPV2	4	1.92467961652474e-19	0.253164969521432	0.0165790195798025	0.18568636147123	2
DENND10	1	2.01120850332599e-19	0.38035154129095	0.38035154129095		1
DDX59	5	2.01253583048553e-19	0.262707222222221	0.0227693649497805	0.189041217961396	3
FMN1	3	2.14366559955832e-19	3.012635	1.02430144848355	1.72409436936724	2
CLU	6	2.14682620337798e-19	1.07570236111111	-0.142416487137591	0.480682957037422	4
EIF2B4	7	2.2093310167724e-19	0.315828580791666	-0.0273268805299646	0.168422506237046	4
ZNF90	5	2.22286083630954e-19	1.26353111111111	-0.320887977127388	0.565376010100324	4
SRSF3	6	2.23348343230613e-19	1.02161111111111	-0.105254269086755	0.459913899810318	4
THEMIS	4	2.25004537722099e-19	0.245062906337551	0.0684701875985847	0.132893022851723	3
SERP1	4	2.43812173339972e-19	0.226915366668101	0.1202028560798	0.11845075761226	3
ARL6IP6	5	2.43812173339972e-19	0.481055555555558	-0.0581258878314827	0.282377517936884	3
RANGAP1	5	2.45126224007793e-19	0.459995275254773	-0.0822219729723948	0.278930555998312	4
RORA	10	2.49987745597316e-19	0.585387083333332	0.10981275397385	0.231092921486006	4
CATSPER2	10	2.49987745597316e-19	0.485449398430669	0.0690709161252835	0.247511112261538	3
AKIRIN2	4	2.5833121555801e-19	0.548937777777777	0.0125786836846855	0.389934913679554	3
DR1	5	3.00729115068032e-19	0.378877777777779	-0.00589848572582499	0.26835301032515	4
ENTPD3	6	3.01931687850899e-19	3.54467833333333	0.659126543891281	1.41534808004512	4
SLC41A2	3	3.01931687850899e-19	1.52143666666667	0.594379513772286	0.805167815855836	2
ALPP	4	3.0633272327648e-19	0.438707797216209	-0.052393996609608	0.262910597627833	3
SBK1	6	3.08172160293207e-19	0.448286944444442	-0.1076782266266	0.329464424483303	3
N4BP2L2	6	3.33854830538044e-19	0.298291352573362	0.152725021664161	0.0930058297772596	4
NR4A2	6	3.37661168574824e-19	1.66906611111111	0.367607701428455	0.68182955475406	4
DDX27	4	3.40040562687384e-19	0.252273740545849	-0.109338231205711	0.0972421829450938	3
LDHA	5	3.4700746587249e-19	1.252965	-0.106666075874951	0.666999603495237	4
DUSP1	5	3.53836044174404e-19	0.51143616424962	0.165073444043935	0.242444910814338	4
ORC5	7	3.91081544249902e-19	1.20619333333333	-0.150030415150759	0.479381934749481	4
CLN5	5	4.00270919695813e-19	0.364360574750002	0.173787713569262	0.133101547127774	4
RSL24D1	5	4.00270919695813e-19	0.588528235333146	0.100276458235834	0.348187061024378	3
RPL34	7	4.08969922194039e-19	0.201199588289489	0.038988010474746	0.119357379493022	4
DAGLB	4	4.2292870780365e-19	0.332264822205634	-0.181603930036787	0.118758322797855	3
JKAMP	4	4.26194946818138e-19	0.303271137964614	0.117550625921241	0.169576355837128	3
YARS1	2	4.74044659996683e-19	0.536591804249999	0.151222427360303	0.544994599320677	2
SND1-IT1	2	4.9714399591215e-19	0.306196303823262	-0.022950933388402	0.40056944434837	2
CYB5R4	4	5.43694263354687e-19	0.459806480773748	0.138319355389445	0.257165806998704	3
IFRD1	6	7.11149988546241e-19	0.405212777777777	0.0582826615675013	0.286494908189466	4
NCR3	129	7.36396974625828e-19	0.328842246230497	0.0305931436554051	0.0357399082849543	2
TRIB1	5	7.41865894989357e-19	0.29724111111111	0.0130915717165867	0.22669788712163	4
RLIG1	1	7.41865894989357e-19	0.17531805759425	0.17531805759425		1
RBM12	7	7.51809816372098e-19	0.206000493935885	0.0602903403837068	0.105217413567181	3
VPS16	6	7.51809816372098e-19	0.279221691304338	-0.028939102189314	0.127568284391903	3
VCPKMT	2	7.54705825514991e-19	0.335711621617365	0.28473408103501	0.072093129267992	2
GMFB	5	7.97890441729938e-19	0.422032079892489	0.112061181312367	0.223583293094666	4
DUSP11	6	8.01142327528895e-19	0.435407777777776	0.134874630220972	0.203430781368034	4
TPM2	7	8.0318743698769e-19	0.373142777777777	-0.12898589881998	0.206595453644037	4
ZNF689	4	9.154722028857e-19	0.462224444444444	-0.214512010832018	0.193211600103069	3
ABHD3	4	9.43256133093246e-19	0.427031101019302	0.135979984924195	0.336175524464252	3
SPAG9	14	1.01905289474504e-18	0.383398266291666	0.104714382702956	0.130698975405329	4
TBK1	4	1.02017280585424e-18	0.321050067685028	-0.0200191722989472	0.278799837547379	3
NCOA4	5	1.02483488405412e-18	0.434576789039115	0.088910610280398	0.206232423440108	4
TTC38	5	1.04305796253507e-18	0.336981429960732	-0.184629668235304	0.132965313740038	3
OSGIN2	5	1.04858592995633e-18	0.25807001733169	0.0426263376358602	0.228785515693479	4
HNRNPUL2	5	1.12654226538601e-18	0.368120770177788	-0.172789614284355	0.157428051244615	3
RPL9	6	1.13010897783759e-18	0.769945044818538	0.0793449009982514	0.387720606062888	4
SLC35A1	5	1.15825030424702e-18	0.419549855039511	0.178632680497304	0.148957373819762	4
EIF2AK4	4	1.26848916293992e-18	0.371705057423455	-0.0964193819553185	0.192118609038404	3
TPI1P2	4	1.47012806351007e-18	0.392126748095389	-0.176869507259355	0.217922539550183	3
MAP1LC3B	4	1.49430160447562e-18	0.243782991853537	0.110021717880573	0.145603077182559	3
MYNN	5	1.93214937501043e-18	0.290376666666669	0.0939225480855305	0.139770514030818	3
GTF2E1	5	2.06839516650431e-18	0.446913888888892	-0.045895947595442	0.265986709521499	4
CXCL8	4	2.13193222248571e-18	0.581027316883788	0.0228722809291873	0.424471531315992	3
SLC4A7	6	2.17424196851926e-18	0.85125751125	0.151894533581003	0.41715656367296	4
USP42	5	2.17924437564581e-18	0.325880555555557	-0.0605536643901767	0.232109501142229	3
HIST1H2BM	3	2.35083414290822e-18	3.22091722222222	-0.808585790204524	2.0898628603656	2
ANKRD46	4	2.3635084531598e-18	0.177082076398356	0.0562760587045039	0.106590995544586	3
GNA13	6	2.41269645497991e-18	0.99202022325	0.409788278619742	0.329634328618321	4
TIPARP	4	2.57060504431635e-18	0.357552237286826	0.0801128184050769	0.187451529175257	3
ENTREP3	4	2.67750552624602e-18	0.224313407845326	-0.0237680292575524	0.148617174101126	2
C1ORF52	4	2.90255965792022e-18	0.572548888888889	0.197363802419922	0.335372816013686	3
TICAM1	5	3.03604191261285e-18	0.215109613718996	-0.0222046208670193	0.163310633395546	3
HGF	7	3.07713876170886e-18	2.767995	0.468297345012351	1.01764216686067	4
OGFRL1	4	3.09311624342585e-18	0.221617247113121	0.084900742148793	0.176589212710685	3
BCL6	6	3.29283206200244e-18	2.19291388888889	0.350739146765878	0.979436799301983	4
DIAPH3	7	3.77559191051457e-18	1.96188611111111	-0.415071056438199	0.777121262519399	3
STX3	5	3.93694897379274e-18	0.714304722222218	-0.143408142151971	0.446483980787106	4
DSP	7	4.04485179418584e-18	3.89770555555555	-0.549352952548204	1.74459609664497	4
SEC62	5	4.23623175994402e-18	0.654479444444442	0.164207929143412	0.327881093841826	4
FBXL3	5	4.23623175994402e-18	0.177070961643967	0.0646963988876445	0.111497946260583	3
SMC4	8	4.57919714867823e-18	736.071428571429	-92.3623330697926	260.098806506232	5
RPL15	7	4.7423845734599e-18	0.40897306339191	0.138425612463937	0.276017103150982	4
ENO3	6	4.88766571576847e-18	0.315778333333336	-0.12178204100329	0.191152672295684	4
ZFAND5	5	5.0007093785399e-18	0.673316079139612	0.136832790596025	0.32351631395353	4
SPOUT1	2	5.03430037726339e-18	0.318158744289462	-0.241797205788787	0.107991523391329	2
MTMR9	5	5.06153024703714e-18	248.178571428572	-49.5689595387543	111.026184154687	4
GFOD1	5	5.57986368528875e-18	0.357771377655009	-0.0401148241025559	0.182761638602422	3
RELCH	1	5.68615334692092e-18	0.192472868408244	0.192472868408244		1
CCDC126	4	5.88117969414805e-18	0.190353772027937	0.0661996328849383	0.107782550709526	3
LILRB2	5	5.92750534867843e-18	0.303561422280039	0.154025522003238	0.107667800563852	4
OTTHUMG00000013471	2	6.12635083487818e-18	0.894406666666669	-0.361763888888891	0.753270640233412	1
C6ORF62	5	6.16042240401294e-18	0.63311654999365	0.121225572004096	0.311876445336093	3
INIP	5	6.32195695057015e-18	0.275036727986402	-0.0135769406920451	0.164217873529919	3
GPAT3	2	6.5114844861607e-18	0.319776907051337	0.167168459698687	0.215820935978818	2
RAB21	5	6.63779790036147e-18	0.556034722222218	-0.147572058175352	0.396992904812722	4
NABP1	4	6.64470122746087e-18	0.78541888888889	0.393813887368358	0.318715783264338	3
SIAH1	8	6.66991574120338e-18	0.273377250184287	0.043433660779044	0.161933309206294	4
ACBD3	4	6.85886788290672e-18	1.21382777777778	0.44906321892002	0.51867269059616	3
ZFYVE16	6	7.00161854812099e-18	0.175224444444446	-0.0501265595094809	0.12206142802494	4
LPAR6	5	7.80152109329592e-18	1.231802256375	0.408693253337732	0.489028125462944	4
CD164	5	7.89950474217175e-18	1.10152166666666	0.30588613825041	0.601292875993268	4
CCNDBP1	7	7.96229515315453e-18	0.30186344688423	0.100401219726213	0.0952343748363443	4
PPCS	5	7.99783468834265e-18	0.384779961666263	0.0832871836803524	0.221151674374416	3
BTG1	5	8.09127229433072e-18	1.05571833333333	-0.128366699085379	0.597270134651299	4
SRSF7	5	8.10452649287936e-18	0.916068888888885	-0.118871071521133	0.477158790679459	4
SGSM2	5	8.79888935074662e-18	0.337173272151502	-0.13244983603318	0.214223915744648	4
LAMA1	5	8.81438416075406e-18	2.31018555555555	-0.626171477796934	0.990996238362969	3
RCN2	6	9.02718650585883e-18	0.775116843708334	0.102571277401182	0.416176834059206	4
ADAM15	7	9.16177486353265e-18	0.867432469416666	0.0479001865207453	0.392405983845577	4
CD55	5	9.48118493382521e-18	0.590887460426758	0.328783301266672	0.195739479983807	4
ITPR3	5	9.56789919355667e-18	0.317134554384097	-0.0912935024030993	0.203024657271211	4
C11ORF54	5	9.79803286075609e-18	0.286960548807879	0.0206254302140143	0.18782838874404	3
PCMTD2	4	9.87059677868505e-18	0.414216944444448	-0.0948046809619058	0.375530734287926	3
OTUD1	5	1.05548510116031e-17	0.174976679139185	0.0420801888356276	0.13817699677889	3
FUBP3	6	1.1492920927455e-17	1.090461260125	-0.195268966853975	0.482037624845586	4
ZZZ3	5	1.15595248310812e-17	0.247291666666666	0.0107863869336896	0.16659172705043	3
FBXW7	7	1.18444138259765e-17	0.282173134240379	0.0597210522273258	0.147481917656463	3
LANCL1	6	1.19134552787568e-17	0.256403742704209	0.0841538496440076	0.165894030031394	4
SHPRH	5	1.24097416131275e-17	0.243061111111111	0.0138131062655276	0.14664008717814	3
SAMD9	4	1.4284168583026e-17	0.477595712613749	0.192638528037942	0.28537027659878	3
SCARNA12	3	1.47455136138779e-17	1.20732486564949	0.229626344105389	0.869611486308595	2
NEK7	5	1.49985318562198e-17	0.375894444444444	0.135754060257321	0.177686355238187	3
EEIG2	1	1.51604332485323e-17	0.137142205655635	0.137142205655635		1
WDR74	6	1.56967597568476e-17	0.392747254570722	-0.126499841521904	0.190689868468647	2
TLR4	5	1.59004177656935e-17	0.641286666666667	0.23713855905784	0.258662060656493	4
MAP2K4	5	1.75125442506109e-17	0.317126274012416	0.160442838994172	0.0997438547211851	4
POLR2J2	3	1.91286988749392e-17	0.79033888888889	-0.412512467806372	0.327217925863067	1
MSANTD4	10	1.9800470531539e-17	0.702272777777776	0.358735167719923	0.229951030601925	3
TMEM33	5	2.08558932277992e-17	0.425615301962115	0.17459739926991	0.176638581310329	3
HIBADH	5	2.13622382481117e-17	0.816366729374999	0.0885833701446197	0.462072255408552	4
DEF6	4	2.34263714008088e-17	0.29902225472018	-0.0581049837680462	0.164836228256582	3
CRBN	4	2.34263714008088e-17	0.383539109665409	0.13930591277356	0.208063711187556	3
GABBR1	103	2.74447644471221e-17	0.546735982666666	0.436345183933417	0.125897231382855	4
SSTR2	6	2.76252767553918e-17	0.624384583333329	0.203433533955159	0.407062921288078	4
PIH1D1	4	2.77171756972705e-17	0.210601837330224	-0.162465726378294	0.063750120360065	3
ARG1	5	2.77632990488496e-17	0.271715293430113	0.116920091860201	0.156063846575137	4
CLCN7	5	2.81941793833884e-17	0.900918911333332	0.132551736929448	0.525056239936873	4
EPB41L3	5	2.93187236702112e-17	2.08452222222222	0.585327800957504	0.872914017842976	4
CLIC4	6	2.93187236702112e-17	1.00851666666667	-0.204831492450052	0.487557220682307	3
HMGN4	6	2.93252186200239e-17	7.60714285714448	-1.17902314271551	3.15703560856324	5
LRP2	5	3.01225456940761e-17	3.74745666666667	-1.2346621786519	1.62274891816877	4
GAK	5	3.02735862619814e-17	0.380309436987719	-0.0318810280607212	0.256566842994209	4
SYPL1	8	3.2029624969379e-17	0.695720346374999	0.16363422264149	0.32732372877677	4
CFAP410	2	3.2029624969379e-17	0.331708290472274	-0.099490878902804	0.328405012860719	2
PRF1	5	3.22239204816895e-17	0.388880634923238	-0.144163943849962	0.162922607765304	4
HBP1	5	3.34867623999567e-17	0.831524444444446	0.246592335333862	0.387462652086399	3
BMAL1	3	3.39544134283706e-17	0.614999646333332	0.27851359281823	0.329220074217875	2
OSBPL9	6	3.47889266820449e-17	0.219301651385651	0.0671849182844962	0.0933606260033368	3
BRK1	4	3.55495891770588e-17	0.26348135756999	0.042072263514316	0.170291023592695	3
NSMAF	5	3.56704306776059e-17	0.489725425166667	-0.0927845805483658	0.323596683952106	4
CTSW	4	3.59282516269471e-17	0.726601168458334	0.0923475006119788	0.487922080173739	3
GABARAPL2	6	3.84580711657092e-17	0.575468230749999	0.249940583453276	0.197397255402909	4
NPAS2	5	3.84997197127719e-17	1.92559611111111	0.400867827630845	0.855268365702912	4
SLC22A4	5	3.85898847493806e-17	0.418100498349806	0.0929131353524655	0.250416262218905	4
PPRC1	5	4.05978398068412e-17	0.229011926232363	-0.0533895979676895	0.140616534316285	4
GSTCD	5	4.22720726497987e-17	0.854993888888887	-0.224544263237425	0.39055428303779	3
ID4	5	4.25892511863523e-17	2.36246888888889	-0.248668512044383	1.29788356013953	4
PTPN13	6	4.3328620677371e-17	1.37491666666667	-0.280454846194739	0.581356912039574	4
SLC2A12	4	4.35503239900634e-17	4.01789833333333	1.11107145684832	1.9401981500606	3
PLEKHF1	4	4.50281578839624e-17	0.381892432264616	-0.18228394009613	0.193969814120134	3
MAP2K1	5	4.55852398693843e-17	1.26862969754167	0.366985605082109	0.517776828348542	4
FKTN	6	4.67080649753421e-17	1.282362590625	0.175521051716393	0.551149895436796	4
FXR1	7	4.70381151076506e-17	1.32155229995833	0.267238478578224	0.473844512919759	4
EIF4A2	5	4.94360225115891e-17	0.407439940549303	0.0371867641639886	0.281253417188478	3
CHD9	4	4.94360225115891e-17	0.398953295173213	0.190120773437208	0.182562163261318	3
CRELD1	7	5.07961396164096e-17	0.888174444444446	0.103604620866247	0.362257652678096	3
RASSF2	7	5.10153471221219e-17	0.677026111111112	0.0924338147919137	0.407363414560616	4
C11ORF70	3	5.14637490702834e-17	1.03202277777778	-0.364632156869925	0.619031694780167	2
GCA	6	5.15183945965429e-17	168.142857142857	28.1814370124273	68.5677470024532	5
NCALD	6	5.89177679158997e-17	0.581489861111112	0.0402384972388703	0.297947709018411	3
TPST1	5	6.08748112696336e-17	1.43044555555556	0.334852750149202	0.626684147522551	4
BARD1	5	6.35216762498905e-17	1.54040555555556	-0.367636207416946	0.719701714504729	4
GNPDA1	5	6.60482042657049e-17	0.257637777777782	-0.160594578626539	0.123994762659265	4
KIDINS220	4	6.61516564323315e-17	0.618927777777776	0.358168237728601	0.223184131086447	3
CMPK1	5	6.79428461436557e-17	0.288942052935179	0.086732150436379	0.187632973613453	3
GNPNAT1	5	6.81930276703393e-17	0.399934120103296	-0.146998298458564	0.236260608142725	3
CXORF38	5	6.81930276703393e-17	0.735460555555556	-0.113736648096991	0.536776777160323	3
TUBGCP4	5	6.81930276703393e-17	0.451787222222222	-0.173150972939265	0.238191290679768	3
KLHL2	5	6.88971557259482e-17	0.369704444444444	0.111173140188495	0.257049516563102	4
PAX3	7	7.12250061928357e-17	3.68772222222222	-0.721820414359161	1.44509169406791	3
VTRNA2	2	7.12250061928357e-17	1.81232555555556	-0.37887326388889	2.0272076718898	1
MKRN2	5	7.13663912564263e-17	0.450209444444443	0.16109149839602	0.234020016519185	4
NPRL3	5	7.15033700649717e-17	0.455321163975682	-0.152085344532718	0.234489087371825	4
COG6	4	7.17170177506535e-17	1.51474055555556	0.368088281741551	0.785876287650721	3
SRGN	6	7.37258107237571e-17	0.535689609842215	0.34027913871354	0.202253483798574	4
PURA	6	7.37258107237571e-17	0.431055904166666	0.190980361847023	0.16345444263067	4
ASNSD1	4	7.42529728881477e-17	0.362608564513152	0.105920060132346	0.179620646058758	3
NSL1	8	7.62124197174654e-17	0.366375555555557	-0.000812967883841137	0.187882671281006	3
CEP63	8	7.98202372529858e-17	173.357142857143	-21.6262055181941	61.3086436205071	4
SNX10	4	8.03283102522437e-17	0.801592222222223	0.386054965625175	0.297129827053666	3
CEP44	5	8.13991636419056e-17	0.281024351119256	0.0577908421778264	0.157313742850353	3
DCHS2	5	8.16755135527618e-17	2.02020333333334	0.472796172773432	0.87513582209102	3
UNK	5	8.18862455125588e-17	0.471738888888894	-0.201433409369035	0.174212266719871	3
ZFR	4	8.23078237922234e-17	0.301745091860941	0.0816984018309201	0.198848867927435	3
SLK	6	8.27407907623852e-17	0.282039821916667	0.013846128081231	0.236834652259349	4
SENP7	5	8.3584702296064e-17	0.272337648924748	0.114253608996266	0.147612917552385	3
SNX3	5	8.71655937013482e-17	0.395961015429021	0.132679781813119	0.161940613318769	4
CHD8	4	8.88444369317499e-17	0.296959047920586	-0.0977307777424681	0.163939868175753	3
TAF2	5	9.40979967007489e-17	0.406655555555556	-0.0174686314377163	0.229388096533683	4
NARG2	2	9.43749412736587e-17	0.688153888888889	-0.480290763888889	0.293962850492254	1
AGT	5	9.63542091929309e-17	2.72968	0.719480992677825	1.2080574504421	4
SYNPR	4	1.00719020324789e-16	1.40273111111111	0.400720869973984	0.679078361625298	3
SFRP2	5	1.01127156110047e-16	5.13169722222222	-1.11397411831227	2.36471979383544	4
KDELR2	5	1.02213138015506e-16	1.76037256658333	0.693411937991464	0.852956056807173	4
HMGA2	5	1.04476946777134e-16	1.55946222222222	-0.255864336544423	0.807739344944197	3
YTHDC1	12	1.0831869924086e-16	0.432961392035043	-0.0527815020595337	0.162091333192012	3
AIRE	7	1.09560720229018e-16	0.701515727708333	0.00925023597844078	0.370800752674796	4
THBS1	5	1.10080220299257e-16	1.47576388888889	0.526990072441255	0.552789506467634	4
STIM1	5	1.11001340485644e-16	0.811520000000002	0.157470072618298	0.374626304956719	3
VIP	5	1.21056194993307e-16	5.12805833333334	1.00752329229206	2.30483315375933	4
DPY19L1	6	1.2568716674085e-16	1433.14285714286	238.55146295116	585.228121141134	4
MINDY3	2	1.26155657768258e-16	0.173052761465518	0.108342707916305	0.0915138353511863	2
CALCA	5	1.27156787705521e-16	1.81703833333333	0.356687798803665	0.821759332744111	3
ZNF850	5	1.32077851101088e-16	1.28050944444444	-0.324214815339272	0.543773316578549	3
LDLR	5	1.40214631410693e-16	1.20492	0.291169872576043	0.565492774864739	4
C5ORF15	5	1.42340317220787e-16	0.366376161682502	0.0811593871011519	0.23422988475804	3
BIRC2	6	1.42749456336924e-16	0.366127984723803	0.140891128215427	0.125747857408431	4
UBA7	5	1.60870763832405e-16	1.14545777777778	0.0994862988065672	0.612575480836085	3
AP5M1	5	1.61619985951592e-16	0.386858333333336	-0.009918897615674	0.240940959684834	3
VCP	5	1.64922197486751e-16	0.250672730250614	-0.0180948586623142	0.156759200378114	4
EEF1E1	6	1.6858113755358e-16	0.416974717041668	0.0815513413955627	0.214115523496033	4
NOTCH2	6	1.69805332060945e-16	2.01254111111111	0.400239346505973	0.798145163144186	4
YY1AP1	5	1.74325838608409e-16	0.236044849470153	0.0156520679238839	0.182168805202323	3
MTMR6	5	1.78964059371955e-16	0.598647222222224	0.381653474651858	0.19984916734195	4
RIPOR1	2	1.80209733274638e-16	0.321202594930657	-0.270263051922162	0.0720393925837012	2
RUSC1	5	1.84484605014713e-16	0.19048879775	0.00102422173744326	0.161077339914449	4
MTCH1	5	1.922588593211e-16	0.317355555555562	0.0827313242514079	0.199705926057808	4
SLA	7	1.98660642204155e-16	0.386192072303903	0.183749748880045	0.121807061890743	4
NIPSNAP2	3	2.01791110156116e-16	0.380685438041667	0.214856831708742	0.154208887422742	3
TANK	7	2.04092756117376e-16	0.348673282985615	0.090393720259304	0.158222236426706	4
PKHD1L1	4	2.08716583513874e-16	2.27956166629754	0.605507320444436	1.11813413163703	3
SCARNA21	3	2.08716583513874e-16	1.30725113710892	0.716142554962234	0.674353191234748	2
TTC3	6	2.09621354101821e-16	0.869588888888892	0.260582014491328	0.324831087624223	3
CD177	4	2.09621354101821e-16	4.02153388888889	1.0770507050735	1.97150523327357	3
HIST1H4A	339	2.09621354101821e-16	3.24886333333333	-0.768688011346496	1.2087739934059	1
ZNF730	3	2.09621354101821e-16	1.30700611111111	-0.548819700496449	0.698450060465309	2
KLHL20	4	2.09821872907641e-16	0.131359361296135	0.0740578509475548	0.0555570580506404	3
