Gene_Symbol,mRNA_logFC,mRNA_adjPval,protein_logFC,protein_adjPval,protein_significant,discordance_score,quadrant
SPRED2,-0.017526011,0.918140774,-0.387505888619751,0.0997393214796934,False,-0.369979877619751,ambiguous
NDEL1,0.014270752,0.919173637,-0.104067066562209,0.676503046014982,False,-0.118337818562209,ambiguous
A1BG,-0.027374358,0.919449096,2.03656221204476,0.0177825489051728,True,2.06393657004476,ambiguous
CCDC177,0.026358786,0.919736362,-0.481356665988646,0.273271578836042,False,-0.507715451988646,ambiguous
LRBA,0.009464631,0.919803015,0.0197092696332941,0.933094148722156,False,0.0102446386332941,ambiguous
ISOC2,0.015221267,0.919953125,-0.077553216976213,0.765365914482728,False,-0.09277448397621299,ambiguous
FCHO1,-0.026492384,0.919998494,0.0237663050865837,0.959257092326659,False,0.0502586890865837,ambiguous
YTHDC2,0.012195003,0.92020186,0.0114197328934846,0.977169780422214,False,-0.0007752701065153987,ambiguous
RILPL2,-0.016883805,0.920337629,0.0476628534387515,0.720494632275872,False,0.0645466584387515,ambiguous
SUPT5H,-0.013226822,0.92040333,0.24038825127003,0.191802577678893,False,0.25361507327002997,ambiguous
RFX5,-0.012656225,0.92040333,0.113171260320582,0.548601253675699,False,0.125827485320582,ambiguous
SIRPA,0.015657198,0.920767582,0.0389932104309825,0.930142605857145,False,0.0233360124309825,ambiguous
HLA-DRB5,-0.069078991,0.920780016,0.857473937185879,0.139822076501939,False,0.9265529281858791,ambiguous
PITPNM1,-0.022392868,0.920822218,0.0395323551522404,0.912141420070148,False,0.0619252231522404,ambiguous
GORASP1,-0.009902964,0.920935302,-0.0321499884124661,0.90519860177628,False,-0.0222470244124661,ambiguous
POMGNT2,0.016258176,0.921348249,-0.247649435569134,0.232434568386566,False,-0.263907611569134,ambiguous
ISCU,-0.017188494,0.921623077,-0.671392550994359,0.0717880080519042,False,-0.654204056994359,ambiguous
DENND4B,-0.015712915,0.921623077,-0.0559374741605083,0.778763469634628,False,-0.0402245591605083,ambiguous
ARHGAP45,-0.035608669,0.921623077,0.676927539789077,0.126214778368596,False,0.7125362087890771,ambiguous
PPP2R1A,-0.016871421,0.921623077,-0.0773331788177352,0.699574275023132,False,-0.060461757817735204,ambiguous
PTTG1IP,0.025348688,0.921927712,0.0194640191762803,0.974603014814902,False,-0.005884668823719703,ambiguous
SF3B5,-0.017517236,0.922272087,0.342848132143242,0.121406881335965,False,0.360365368143242,ambiguous
DUSP23,-0.019490778,0.922272087,-0.00221973848174351,0.994939188236594,False,0.01727103951825649,ambiguous
MTA3,0.01342876,0.922321698,0.0780957813173178,0.691559261903743,False,0.0646670213173178,ambiguous
BAG6,-0.012378891,0.923142363,0.164440102445026,0.371349184774866,False,0.176818993445026,ambiguous
TSTD1,0.024762069,0.923672886,-0.205869250992516,0.539137270359398,False,-0.230631319992516,ambiguous
GSTCD,0.01176323,0.923672886,-0.315646854050925,0.21919680611999,False,-0.32741008405092503,ambiguous
STAB1,-0.04786725,0.923788268,1.15208495486755,0.0387836249380782,True,1.19995220486755,ambiguous
RPH3A,0.030924264,0.924184932,-1.09389873536843,0.0575564316338546,False,-1.12482299936843,ambiguous
NELFB,0.01224773,0.924278633,0.0455791352615709,0.857222094080834,False,0.0333314052615709,ambiguous
KIAA0513,0.021251938,0.924313226,-0.105182605119666,0.801803115975888,False,-0.126434543119666,ambiguous
GTPBP6,0.019306742,0.924455965,-0.235294419009359,0.525557510100221,False,-0.254601161009359,ambiguous
RNASEH2A,-0.020490711,0.924684966,0.0215533666755432,0.949605091460168,False,0.042044077675543204,ambiguous
POMGNT1,0.015233377,0.92476764,0.0957306984294792,0.625491454745065,False,0.08049732142947921,ambiguous
NUDT16L1,0.014067302,0.924861002,-0.384672064677645,0.016254848131583,False,-0.398739366677645,ambiguous
PTPRN2,-0.022037412,0.924872674,-0.854360346102439,0.118245850653984,False,-0.8323229341024391,ambiguous
KAT7,0.008570864,0.925237182,0.0144492209144564,0.943917087485615,False,0.005878356914456401,ambiguous
ITGA6,-0.019449948,0.925243057,0.367750291491395,0.521869962024645,False,0.387200239491395,ambiguous
AXL,0.017029138,0.925431166,0.0287457880356765,0.929553505402383,False,0.011716650035676502,ambiguous
RUVBL2,0.013441774,0.92545148,0.000640710826250057,0.997464647827221,False,-0.012801063173749943,ambiguous
DUSP14,-0.018942265,0.925615937,0.0849057643431053,0.798219858675228,False,0.1038480293431053,ambiguous
ABHD4,0.025999872,0.925626154,0.249613387014578,0.113272594985922,False,0.223613515014578,ambiguous
NIPSNAP3B,0.019096128,0.925864827,-1.04568508031974,0.0299361636684348,True,-1.0647812083197399,ambiguous
HECTD4,-0.011129401,0.926220075,-0.0149403201700515,0.949839282849158,False,-0.0038109191700515,ambiguous
ATP6AP1,0.016768802,0.926220075,-0.362428879401282,0.244250041893714,False,-0.37919768140128196,ambiguous
BCO2,0.01731378,0.926220075,-0.597321851855954,0.0184367917796886,True,-0.614635631855954,ambiguous
RPIA,-0.012160167,0.926220075,0.54649251905203,0.124010166619663,False,0.55865268605203,ambiguous
RPS21,0.023283819,0.926234705,0.0878773004865927,0.606842094805192,False,0.0645934814865927,ambiguous
CNPY3,-0.014342887,0.926234705,0.215599056826139,0.305406389244535,False,0.229941943826139,ambiguous
SPOCK2,-0.018047585,0.926701128,-0.211368378246186,0.298289222793988,False,-0.193320793246186,ambiguous
MAPKAPK2,0.022176485,0.926701747,0.0196886160373833,0.938870642550069,False,-0.002487868962616699,ambiguous
ATP2B2,0.026042279,0.926701747,-0.510270233878334,0.260407273392032,False,-0.536312512878334,ambiguous
MRPS21,0.014220577,0.927265195,-0.0903224476382176,0.738739059248904,False,-0.1045430246382176,ambiguous
NDUFAB1,0.023405353,0.927265195,0.0548044729743244,0.861003915068836,False,0.0313991199743244,ambiguous
PAXX,0.018138488,0.927293215,-0.0168387172756592,0.949951417174103,False,-0.0349772052756592,ambiguous
BPHL,-0.014696244,0.927293215,-1.07959456129646,0.000106644491851413,True,-1.06489831729646,ambiguous
SLC12A5,-0.02579049,0.927300845,-1.14576329519367,0.125574490571112,False,-1.1199728051936702,ambiguous
KCNA4,-0.025424332,0.927300845,-0.290456167906826,0.329113734164653,False,-0.265031835906826,ambiguous
ERGIC3,-0.012177326,0.927507232,0.0582714641426998,0.779332277086076,False,0.0704487901426998,ambiguous
NECTIN1,0.020930261,0.927507232,-0.27341168952873,0.285499267495395,False,-0.29434195052873,ambiguous
EML4,-0.008848161,0.927507232,0.1540042429703,0.553110544907686,False,0.16285240397029999,ambiguous
SLC4A2,-0.033041626,0.927888747,0.234278308227229,0.37400460609694,False,0.267319934227229,ambiguous
MRPS5,0.008826916,0.928396321,-0.11136272269027,0.624632580759359,False,-0.12018963869027001,ambiguous
TMBIM1,-0.037333032,0.928635146,0.336002700323185,0.208266825145151,False,0.373335732323185,ambiguous
LMNA,0.031237768,0.928927585,1.15826774668004,0.105394100682812,False,1.12702997868004,ambiguous
SCN1B,-0.027038304,0.928979368,-0.0401211698754063,0.938759186619023,False,-0.013082865875406302,ambiguous
MRPL28,-0.01354653,0.929121413,-0.501426780856089,0.187988465892552,False,-0.48788025085608905,ambiguous
FHL2,0.022711904,0.92928933,0.289481414571742,0.667230867385901,False,0.266769510571742,ambiguous
AHNAK2,0.021552692,0.929575816,1.00818642889371,0.05926357514668,False,0.9866337368937099,ambiguous
TIMM50,0.008504786,0.929598518,-0.385923298073118,0.0288121351559284,False,-0.39442808407311797,ambiguous
NDUFS6,0.016750141,0.93014277,-0.57505113781896,0.0656269473973898,False,-0.59180127881896,ambiguous
ILVBL,0.014507455,0.930257091,0.304837731994265,0.0621425631165503,False,0.290330276994265,ambiguous
PLXNC1,-0.015886313,0.930386593,-0.244090208567444,0.467331003332086,False,-0.22820389556744403,ambiguous
NECAP2,-0.021421726,0.930875642,0.41331500646468,0.043479201514065,False,0.43473673246468,ambiguous
PRKCG,0.035166594,0.930875642,-0.440233273818921,0.613212354242946,False,-0.475399867818921,ambiguous
FADD,-0.01246592,0.930875642,0.018152507977045,0.942738407429543,False,0.030618427977044997,ambiguous
KANK1,0.020783377,0.931067962,-0.0300080038695958,0.927159938998717,False,-0.050791380869595795,ambiguous
CCNYL1,0.011455905,0.931463535,-0.118002547995453,0.53015143868951,False,-0.129458452995453,ambiguous
PGPEP1,0.017815775,0.931590974,0.0104938111436681,0.977474716836346,False,-0.0073219638563318985,ambiguous
PWP2,0.016258863,0.931590974,-0.0787442819028152,0.695643540881295,False,-0.0950031449028152,ambiguous
GDAP1L1,-0.019259135,0.931707435,-0.185287507054534,0.594105862359814,False,-0.166028372054534,ambiguous
FBXL16,-0.023129933,0.931752481,-0.381656557967297,0.196938531755754,False,-0.35852662496729704,ambiguous
APOL2,-0.015384583,0.932031302,-0.0231822883087798,0.946729504415795,False,-0.007797705308779799,ambiguous
MRPL17,-0.010255733,0.932517832,-0.4147607563524,0.0513494611105047,False,-0.4045050233524,ambiguous
CXorf38,-0.014304262,0.932624073,-0.0290668761852881,0.904171933906404,False,-0.0147626141852881,ambiguous
TNFAIP8,-0.034011034,0.932656314,0.728584246224857,0.028476733104485,True,0.762595280224857,ambiguous
CNOT9,0.006760051,0.932684455,-0.0362551459360834,0.84332273808251,False,-0.043015196936083404,ambiguous
GAPDH,0.011959516,0.932712958,0.216139069156233,0.135961801968676,False,0.20417955315623298,ambiguous
PITPNA,0.013126348,0.932766963,-0.0783083805653888,0.653675890968405,False,-0.0914347285653888,ambiguous
CCDC50,-0.010569312,0.933488001,-0.166297387534268,0.531543255432917,False,-0.155728075534268,ambiguous
KIAA1755,0.030424553,0.933902486,0.0223371033819495,0.979846413580098,False,-0.0080874496180505,ambiguous
GRAMD1C,-0.021906105,0.933996256,-0.356821846342187,0.0645348614017105,False,-0.334915741342187,ambiguous
TPGS1,0.016566022,0.933996256,-0.120730246081187,0.628965815683487,False,-0.137296268081187,ambiguous
PSMB2,-0.010925506,0.934222001,0.137696760863747,0.303051332744884,False,0.148622266863747,ambiguous
TTC19,-0.012296697,0.935224543,-0.595276741621038,0.0491499701439122,True,-0.582980044621038,ambiguous
POLR3A,-0.010384628,0.935224543,0.0877138955275374,0.605547365751314,False,0.0980985235275374,ambiguous
TUBA1C,0.029955971,0.935233495,0.268290375721241,0.245096131900529,False,0.23833440472124098,ambiguous
NDUFV1,-0.013222206,0.935233495,-0.736810844676176,0.0239826465038422,True,-0.723588638676176,ambiguous
IRGQ,-0.012184612,0.935233495,-0.0110989953626746,0.978943939143264,False,0.0010856166373253984,ambiguous
MPZL1,0.008485462,0.935705778,-0.238962509644228,0.324904327525434,False,-0.247447971644228,ambiguous
PHLDB1,0.036804599,0.93591864,0.265980635070829,0.377422843281241,False,0.22917603607082898,ambiguous
DIAPH2,-0.013816189,0.936091675,0.00114712731440036,0.997464647827221,False,0.014963316314400359,ambiguous
SLC32A1,-0.028114969,0.936342603,-1.49208476207609,0.028476733104485,True,-1.46396979307609,ambiguous
ZC3H7A,-0.007785683,0.936825297,-0.148654444806228,0.384908950576382,False,-0.140868761806228,ambiguous
PRKAR1B,-0.022573942,0.937257074,0.0922659215446604,0.7426384563073,False,0.1148398635446604,ambiguous
SMIM7,0.008983745,0.937257074,-0.146982426293125,0.274893588674879,False,-0.15596617129312498,ambiguous
DDB1,-0.009914125,0.93725967,0.0923059842951961,0.465253973393432,False,0.1022201092951961,ambiguous
MYH9,-0.015103449,0.93725967,0.30639912986468,0.458648021574663,False,0.32150257886468,ambiguous
LCLAT1,-0.012180091,0.937329521,-0.0711620535706956,0.717830080498462,False,-0.0589819625706956,ambiguous
RAP1GAP2,-0.017761735,0.937455959,0.122128794471125,0.780300124293459,False,0.139890529471125,ambiguous
MAGOHB,0.011625676,0.937455959,0.227648686858794,0.335221545340137,False,0.216023010858794,ambiguous
IDE,0.008440874,0.938496584,0.339691587549234,0.02441877135382,False,0.331250713549234,ambiguous
PNOC,0.037116811,0.938691865,-0.636561586946605,0.213807474483246,False,-0.673678397946605,ambiguous
CRYL1,0.014388249,0.938691865,-0.0704085118153319,0.84332273808251,False,-0.08479676081533191,ambiguous
PNKD,-0.017223978,0.938879513,0.195188576918535,0.508971586595315,False,0.212412554918535,ambiguous
THRAP3,-0.007010676,0.939006501,0.43191960672829,0.0822651158192966,False,0.43893028272829,ambiguous
CD109,-0.025102791,0.939112175,-0.218536135283797,0.537166506955697,False,-0.193433344283797,ambiguous
PFKM,-0.014496538,0.939251713,-0.0544092071877849,0.789456360522276,False,-0.0399126691877849,ambiguous
ERC2,0.012014898,0.939309433,-0.808813585704506,0.116344193660119,False,-0.820828483704506,ambiguous
LRRC20,0.015597794,0.939937322,0.188306700591431,0.312758369915455,False,0.172708906591431,ambiguous
STX4,-0.013202127,0.940992944,0.277968275340456,0.185697388870257,False,0.291170402340456,ambiguous
ALG6,-0.013033802,0.940999433,-0.162812160373866,0.329629809342188,False,-0.149778358373866,ambiguous
CRB2,-0.025121596,0.941089836,-0.134943618567215,0.582581185122798,False,-0.10982202256721502,ambiguous
RAB15,0.019471127,0.941095259,-0.698357454370201,0.0983878718530032,False,-0.717828581370201,ambiguous
CD36,0.025613939,0.941379666,0.395668066462773,0.389595925494559,False,0.37005412746277305,ambiguous
ACAD11,-0.012982656,0.941424054,-0.415119200519059,0.0753369649884555,False,-0.402136544519059,ambiguous
ARMC6,-0.011406681,0.941535405,-0.26469911663404,0.157012374183441,False,-0.25329243563404,ambiguous
NDUFB7,-0.012991327,0.941760016,-0.603692265823081,0.0273435039529694,True,-0.590700938823081,ambiguous
HSCB,-0.010112765,0.942022601,-0.244058170871123,0.0841584601810684,False,-0.233945405871123,ambiguous
SLC7A6OS,0.01113254,0.942179275,0.264546078050905,0.203131182206963,False,0.253413538050905,ambiguous
PLGRKT,-0.013418893,0.942445245,0.0570172965942071,0.809466764802246,False,0.0704361895942071,ambiguous
AGAP2,-0.019719923,0.942609794,-0.177409672892301,0.530100790956909,False,-0.157689749892301,ambiguous
HMGA1,0.012459549,0.942643893,0.423742546879085,0.373229784059648,False,0.411282997879085,ambiguous
SCAMP3,0.009443752,0.94268495,-0.236311166233206,0.246190793683512,False,-0.245754918233206,ambiguous
KCNA1,0.025852365,0.942717577,-0.0162323721034836,0.978943939143264,False,-0.042084737103483594,ambiguous
SMARCC2,0.008574039,0.94353417,0.264982980222969,0.225497079027393,False,0.25640894122296903,ambiguous
L3HYPDH,0.011645324,0.943545226,0.628579703174076,0.0442937361865673,True,0.616934379174076,ambiguous
RER1,0.005223031,0.943806653,-0.0419297632831181,0.834918635417091,False,-0.0471527942831181,ambiguous
SLC1A3,-0.016911074,0.944382354,-0.773260053522451,0.0677067414378694,False,-0.756348979522451,ambiguous
THOC1,-0.011251359,0.94502382,0.105987671358879,0.644740310754069,False,0.117239030358879,ambiguous
DIRAS1,0.020664719,0.945046886,-0.0689031990408893,0.850552279228233,False,-0.0895679180408893,ambiguous
SYNPO,0.021011355,0.945243591,0.0718028191816851,0.932242881174488,False,0.050791464181685106,ambiguous
BIN2,0.026403408,0.945243591,0.472412307266605,0.0179809331061669,False,0.446008899266605,ambiguous
TCOF1,0.011705882,0.945575621,0.338152300269089,0.266251703895229,False,0.326446418269089,ambiguous
UBA1,-0.00810101,0.945660274,0.169618610289994,0.196736841215695,False,0.177719620289994,ambiguous
PRMT9,0.009985825,0.945660274,-0.222388663528012,0.211068198871781,False,-0.232374488528012,ambiguous
DOCK2,0.027106911,0.94599948,0.319695473581433,0.305386781585114,False,0.292588562581433,ambiguous
SPAG1,0.01046766,0.9465031,-0.182756374543527,0.604766898798061,False,-0.193224034543527,ambiguous
CHMP2A,0.009123261,0.946546909,0.00305325667344469,0.987662474008317,False,-0.006070004326555311,ambiguous
AIFM3,-0.014976128,0.946546909,-0.0893399918030902,0.788765010608591,False,-0.0743638638030902,ambiguous
NUBP1,0.010112972,0.946680672,0.133527102877782,0.291519242772114,False,0.123414130877782,ambiguous
BBS9,0.010123873,0.946830677,0.00726843656374054,0.983105809492196,False,-0.0028554364362594602,ambiguous
SLC39A14,-0.021306226,0.946830677,0.155224647736875,0.435803552558837,False,0.176530873736875,ambiguous
CYP2U1,-0.008776007,0.946830677,-0.13955327359231,0.675415669603479,False,-0.13077726659231,ambiguous
SLC35E1,0.008249412,0.946954071,-0.134605829722164,0.502043179267562,False,-0.14285524172216402,ambiguous
NEK4,0.005786571,0.947071233,-0.497000002168754,0.115376780185192,False,-0.502786573168754,ambiguous
RTL8C,-0.011506554,0.947250243,-0.525905032192145,0.014139203090888,False,-0.514398478192145,ambiguous
NUP54,-0.009180397,0.947250243,0.13759805671088,0.430190421573292,False,0.14677845371088,ambiguous
C11orf68,0.01018134,0.947645851,0.1363898868055,0.298231238246176,False,0.12620854680549998,ambiguous
LILRB1,-0.036706699,0.94783545,0.407295653712072,0.17031480986595,False,0.444002352712072,ambiguous
OGT,0.009347213,0.948090287,-0.0277287691146846,0.935766551323656,False,-0.0370759821146846,ambiguous
ACBD6,-0.005309845,0.948626623,-0.0157405109724138,0.951412411032106,False,-0.010430665972413801,ambiguous
SYN1,0.0183464,0.948873867,-0.805202544179444,0.21072314112699,False,-0.823548944179444,ambiguous
ICAM5,-0.022944423,0.948998207,-0.355916187118375,0.463884375760322,False,-0.33297176411837504,ambiguous
CCDC51,0.008835901,0.949135945,-0.0864269625895755,0.65047633949672,False,-0.0952628635895755,ambiguous
MLX,-0.005791616,0.949135945,0.00885503937186538,0.977515303074032,False,0.01464665537186538,ambiguous
TAGLN,-0.029545741,0.94934279,-0.0445056530110257,0.982461978999347,False,-0.0149599120110257,ambiguous
ALDH1A3,-0.017706661,0.949512444,1.07348450746514,0.119176006877083,False,1.09119116846514,ambiguous
