Gene_Symbol,mRNA_logFC_mean,mRNA_adjPval_max,mRNA_logFC_833,mRNA_logFC_76220,mRNA_adjPval_833,mRNA_adjPval_76220
MAP3K4,-0.2710197784680952,0.89495466669631,-0.622545421695403,0.0805058647592125,0.89495466669631,0.693106296061605
SRPK2,-0.08535075498964355,0.89495466669631,-0.144398512483734,-0.0263029974955531,0.89495466669631,0.76035230922281
XIST,0.580887296080915,0.89495466669631,0.598998781111721,0.562775811050109,0.89495466669631,0.161441299926724
YWHAZ,0.08442377134649155,0.967548792356035,0.166573904587244,0.0022736381057391,0.895039062697716,0.967548792356035
YAF2,-0.10640153605329039,0.895039062697716,-0.298791390124054,0.0859883180174732,0.895039062697716,0.720065760403118
NPM1,-0.030965604469964506,0.895039062697716,-0.18020531485349,0.118274105913561,0.895039062697716,0.527973245231102
NPC1,0.09330986743694249,0.895039062697716,-0.144308959243618,0.330928694117503,0.895039062697716,0.31423337893933
POLR2K,-0.063244350035765,0.895039062697716,-0.20164055028812,0.07515185021659,0.895039062697716,0.561800675691624
ARF5,0.4078314081498402,0.91811907542248,0.807758727832546,0.0079040884671344,0.895039062697716,0.91811907542248
AP3M2,0.33037260575460015,0.895155566847382,0.705235058750121,-0.0444898472409208,0.895155566847382,0.822136144276097
POLA1,-0.15525759052517552,0.89516713629203,-0.588521314876519,0.278006133826168,0.89516713629203,0.251570573935753
FGF2,0.31919506257924946,0.895214490327266,0.300732647781317,0.337657477377182,0.895214490327266,0.404706809806003
REST,1.029051926534255,0.895400550515432,0.63707974303941,1.4210241100291,0.895400550515432,0.0461530839868014
ARF3,0.0486863933651693,0.895722277838783,0.0823874499024306,0.014985336827908,0.895722277838783,0.858952810951016
IK,-0.04380891892694774,0.896590010343739,-0.186250945745613,0.0986331078917175,0.896590010343739,0.240941075919243
ELL,0.138776553955192,0.899356206330692,-0.170157966969857,0.447711074880241,0.899356206330692,0.438887811262829
SLC1A5,0.832973946028752,0.899498031014782,-0.135308153546726,1.80125604560423,0.899498031014782,0.207979625105286
TPMT,-0.17774878177212736,0.925992999410657,-0.286173121306291,-0.0693244422379637,0.899498031014782,0.925992999410657
PDE4B,0.052821977463336486,0.899498031014782,-0.18215247128961,0.287796426216283,0.899498031014782,0.236772887956032
WAPAL,-0.18629310654765097,0.899498031014782,-0.447770237001247,0.0751840239059451,0.899498031014782,0.617428530045612
UBA52,-0.028813992772514896,0.899691430455282,-0.123835193686359,0.0662072081413292,0.899691430455282,0.652083870716862
COL1A2,1.4789305113027549,0.900234597157009,-0.37214751794842,3.33000854055393,0.900234597157009,0.082572487037975
PGRMC1,-0.1691646817481355,0.900234597157009,-0.659860810582108,0.321531447085837,0.900234597157009,0.0944297473650139
SYN2,-0.3032642873089361,0.900579308553314,-0.570197688572362,-0.0363308860455103,0.900579308553314,0.770689135920253
ANK2,-0.31859328671422027,0.901219358577164,-0.574358030477315,-0.0628285429511255,0.901219358577164,0.119920867905059
CNN3,0.499092653235651,0.901788328244381,0.341710364162017,0.656474942309285,0.901788328244381,0.0363947801602039
TTC9,0.340304153561606,0.901788328244381,0.517106070802872,0.16350223632034,0.901788328244381,0.379642901682115
PPM1A,-0.10020139961268079,0.946470274025116,-0.206289686316257,0.0058868870908954,0.902005105209455,0.946470274025116
RPS9,0.3812659571650605,0.902005105209455,0.14678200058585,0.615749913744271,0.902005105209455,0.113115513638464
FKBP5,0.3245333564739195,0.983824022808691,0.652484022858858,-0.003417309911019,0.902363684682881,0.983824022808691
CBFB,0.22125103813949099,0.902363684682881,0.137414263301791,0.305087812977191,0.902363684682881,0.224133025907646
YIPF6,0.29274077348116906,0.902363684682881,0.558715023670617,0.0267665232917211,0.902363684682881,0.822136144276097
ANP32A,0.28830224027506535,0.902363684682881,0.561760475457991,0.0148440050921397,0.902363684682881,0.88248460826318
SLC23A2,0.1082411166055345,0.902363684682881,0.235856980843,-0.019374747631931,0.902363684682881,0.822136144276097
PPP1R11,0.12390451478812149,0.902481021660715,0.287832410522068,-0.040023380945825,0.902481021660715,0.797872235904912
SNRPD2,0.14626949771964698,0.902940536373953,0.177210688765271,0.115328306674023,0.902940536373953,0.648059648253734
CKAP4,-0.09317282053269249,0.903164854581815,-0.20197264638978,0.015627005324395,0.903164854581815,0.881298753823437
GLUD1,-0.037203242017794146,0.903331910671663,-0.142075148537574,0.0676686645019857,0.903331910671663,0.347548708053552
HMGB1,-0.025850322784166005,0.903512757750373,-0.230539861088207,0.178839215519875,0.903512757750373,0.274643440465426
HIBCH,-0.1265991635259575,0.903755247541593,-0.407873797360796,0.154675470308881,0.903755247541593,0.572552867588271
NR2C2,-0.26970749205117867,0.903755247541593,-0.585340252232354,0.0459252681299966,0.903755247541593,0.862570895309812
LITAF,0.3832957791105919,0.904625497679676,-0.622840405238486,1.38943196345967,0.904625497679676,0.131353872931556
COMMD1,0.3272249426770111,0.958862661507942,0.668254462742436,-0.0138045773884139,0.905316662842386,0.958862661507942
MAPK8,-0.1855894893995345,0.905353883380886,-0.268086664832836,-0.103092313966233,0.905353883380886,0.322410405977091
RAB40B,-0.1455593634094665,0.905929568422153,-0.575812810348446,0.284694083529513,0.905929568422153,0.181922029534627
ZNF33A,-0.21468074795861533,0.906156643390265,-0.512237417746309,0.0828759218290784,0.906156643390265,0.445589891365984
GALNT1,-0.2413447942523522,0.928801201895111,-0.468581882325942,-0.0141077061787624,0.906156643390265,0.928801201895111
ITPKB,0.9132635946368125,0.90651507101608,0.188677891716345,1.63784929755728,0.90651507101608,0.107906800093471
DLAT,-0.21055050192589875,0.90651507101608,-0.40155219767624,-0.0195488061755575,0.90651507101608,0.898989276802384
MAP2K3,0.4440041980114519,0.90651507101608,0.798520401691661,0.0894879943312428,0.90651507101608,0.822136144276097
PCP4,-0.051370551359898986,0.907228185882373,-0.333629655685899,0.230888552966101,0.907228185882373,0.433409185322388
TCF20,-0.13474461080965344,0.997834667556435,-0.268832296413821,-0.0006569252054859,0.909634705363149,0.997834667556435
TYRP1,-0.424746360113223,0.910064478384794,-0.566891861846498,-0.282600858379948,0.910064478384794,0.497247920911008
UBE3C,0.12768702308630248,0.910075737343777,0.435932599693045,-0.18055855352044,0.910075737343777,0.0668072812428772
IL11RA,0.5189446939548334,0.910419587657426,0.40912798462816,0.628761403281507,0.910419587657426,0.822136144276097
MAPK10,0.2844237979604055,0.910764741457227,0.672549173355401,-0.10370157743459,0.910764741457227,0.14226165389939
MAN2A2,-0.04837173512896151,0.910764741457227,-0.23800916339364,0.141265693135717,0.910764741457227,0.24238141902909
FIG4,-0.11434501751970849,0.910764741457227,-0.119862937857555,-0.108827097181862,0.910764741457227,0.507017921828477
IGFBP4,0.8308169583887866,0.911430094685253,0.223538796254223,1.43809512052335,0.911430094685253,0.121048458992935
ARF4,-0.0400106289865665,0.91190190161918,-0.244342924754879,0.164321666781746,0.91190190161918,0.104278954218313
MFAP1,0.15256180929698143,0.91190190161918,0.285957577416896,0.0191660411770669,0.91190190161918,0.822136144276097
ATXN2L,-0.12677008560581648,0.912728923054762,-0.469990013013208,0.216449841801575,0.912728923054762,0.625282895568918
CDK7,0.3218775652749552,0.960720476157605,0.632576199620766,0.0111789309291443,0.912804079148555,0.960720476157605
EFNA5,0.09730816809586149,0.912804079148555,0.554004681681662,-0.359388345489939,0.912804079148555,0.655396041972196
AFF1,-0.1549896957257767,0.913049932674956,-0.405993798869059,0.0960144074175056,0.913049932674956,0.406541954978283
KPNA5,-0.4165583658790885,0.913049932674956,-0.58049145032057,-0.252625281437607,0.913049932674956,0.343867149275878
POU3F2,0.28818727726178994,0.91381503646121,0.703480575096949,-0.127106020573369,0.91381503646121,0.441061574878655
GOT2,-0.1170484563028356,0.913976054962271,-0.207733673262029,-0.0263632393436422,0.913976054962271,0.822136144276097
PMVK,0.5047170846450505,0.913976054962271,0.405995715875004,0.603438453415097,0.913976054962271,0.240052244652473
MYO1E,0.392961818675987,0.914486214592068,-0.366489825307916,1.15241346265989,0.914486214592068,0.346049290483597
HSD17B4,-0.182924002231638,0.914691663146759,-0.48435388842905,0.118505883965774,0.914691663146759,0.772769320321933
ZNF7,0.32148306435122953,0.915919630143944,0.451789024328631,0.191177104373828,0.915919630143944,0.822136144276097
SQSTM1,0.17136555746335386,0.91652792387186,0.0865429992858147,0.256188115640893,0.91652792387186,0.0803607359667836
ETFDH,0.0528489621321762,0.91652792387186,0.152912761127343,-0.0472148368629906,0.91652792387186,0.822136144276097
SARS,-0.10071908305064844,0.91652792387186,-0.103821607250836,-0.0976165588504609,0.91652792387186,0.227749481098744
CAPZA2,-0.11936629905543414,0.91652792387186,-0.26207690649097,0.0233443083801017,0.91652792387186,0.835402433721989
COX6A1,-0.020026074317015502,0.917375487776438,-0.168934046432522,0.128881897798491,0.917375487776438,0.405437638720438
SCN9A,-0.3099383594438495,0.917792461701681,-0.246858370261244,-0.373018348626455,0.917792461701681,0.39920588467566
LARS2,0.080193929092672,0.917792461701681,-0.200057053799725,0.360444911985069,0.917792461701681,0.410016144337075
ADCY8,0.5838804363571051,0.917792461701681,0.649678658748659,0.518082213965551,0.917792461701681,0.515336865071164
APLNR,0.4439394882716865,0.9181487280899,-0.185360742895277,1.07323971943865,0.9181487280899,0.0590524880548704
CD44,0.04430230192880702,0.919999541603795,-0.509444329396065,0.598048933253679,0.919999541603795,0.0392540512077995
ARAF,0.3551252946757545,0.920277049247399,0.556115941366469,0.15413464798504,0.920277049247399,0.822136144276097
PCCA,-0.1212358770201228,0.920277049247399,-0.276529359717347,0.0340576056771014,0.920277049247399,0.899064557824723
MGP,0.8782888018965265,0.920277049247399,0.189884268468283,1.56669333532477,0.920277049247399,0.119080771666192
HNRNPU,-0.16047256140398902,0.920499147055204,-0.438354045551806,0.117408922743828,0.920499147055204,0.108531994806097
CST3,0.8326698350459135,0.920499147055204,0.0855514636195771,1.57978820647225,0.920499147055204,0.0638318533838181
AP1B1,-0.07777685087584875,0.992592373133688,-0.156770639871556,0.0012169381198585,0.921632060754934,0.992592373133688
NAMPT,0.31582354879021046,0.922214474957435,0.25520030987542,0.376446787705001,0.922214474957435,0.0803607359667836
KIFAP3,0.13038138962502813,0.922322901949657,0.300278685521672,-0.0395159062716157,0.922322901949657,0.7120898532948
MMD,0.3478195079244515,0.923656141905748,0.412733986153313,0.28290502969559,0.923656141905748,0.390458315991826
RCN2,0.15358561079880415,0.923724773447826,0.232303627187965,0.0748675944096433,0.923724773447826,0.694363751917164
MCM7,-0.0866169183812051,0.92447365592627,-0.262721831093653,0.0894879943312428,0.92447365592627,0.822136144276097
SCG2,-0.23501065703082277,0.92447365592627,-0.508547371585751,0.0385260575241055,0.92447365592627,0.758700068200952
OTUD4,0.322953107850174,0.92447365592627,0.497839836368526,0.148066379331822,0.92447365592627,0.405647820621882
CAPZA1,0.120670317894607,0.926149679825782,0.141957151088436,0.099383484700778,0.926149679825782,0.250069936612231
LAMC1,0.5400878328774175,0.928162338551663,0.484762086992668,0.595413578762167,0.928162338551663,0.0589280272218629
VRK2,0.4341787744378035,0.928162338551663,0.574705259536028,0.293652289339579,0.928162338551663,0.430882523814161
PPP2R5B,-0.180454373290392,0.929054438007751,-0.117927657441154,-0.24298108913963,0.929054438007751,0.785500478385601
ZMAT2,0.2627492918046244,0.929054438007751,0.558517219310439,-0.0330186357011901,0.929054438007751,0.582351825603599
AMPH,-0.2865077032676075,0.929054438007751,-0.45082556759694,-0.122189838938275,0.929054438007751,0.339620925634253
PPP1R2,0.27177228199753756,0.929054438007751,0.469510469624115,0.0740340943709601,0.929054438007751,0.618060787472462
HNRNPA0,-0.3248958293659267,0.975561410564717,-0.653458565765096,0.0036669070332426,0.929475794782432,0.975561410564717
SST,0.0932017664960511,0.99990999490231,0.186673287518554,-0.0002697545264518,0.929777438317176,0.99990999490231
SEC62,-0.202207719926329,0.931231310544646,-0.442731216458974,0.038315776606316,0.931231310544646,0.659595022506727
PRDX2,0.13736657306275873,0.931792081031457,0.218783156383051,0.0559499897424665,0.931792081031457,0.797485410118953
FGF9,-0.3409568089088812,0.932174638359683,-0.661601025158942,-0.0203125926588203,0.932174638359683,0.822136144276097
MEIS1,0.5463835562101169,0.932174638359683,0.295426070396991,0.797341042023243,0.932174638359683,0.284287799745931
PPP4R1,0.315563473097566,0.932675596072505,0.441406344293966,0.189720601901166,0.932675596072505,0.795842005713586
CARS,0.3837339795981725,0.93315770836939,0.612027290314605,0.15544066888174,0.93315770836939,0.358785159410803
MKNK1,0.32889522131273097,0.934948412392373,0.573928492194413,0.0838619504310489,0.934948412392373,0.919344816241497
NDUFA5,0.2620635155929728,0.935018032507947,0.558910430034723,-0.0347833988487773,0.935018032507947,0.822136144276097
PEG3,0.3052748037941066,0.935018032507947,0.593945253792659,0.0166043537955542,0.935018032507947,0.822136144276097
PRPSAP1,-0.08679363981607752,0.935277327505198,-0.294434712533562,0.120847432901407,0.935277327505198,0.52494890618215
SRRD,-0.08262738294463576,0.994764019539056,-0.172335269931937,0.0070805040426655,0.935277327505198,0.994764019539056
HIST2H2BE,-0.233463151472471,0.935277327505198,-0.571124163187303,0.104197860242361,0.935277327505198,0.627433167447787
SPR,-0.21877113115676,0.936284166467494,-0.298736776238106,-0.138805486075414,0.936284166467494,0.744850425204416
TPP2,0.3228710832118464,0.937361360596692,0.586250228200568,0.0594919382231247,0.937361360596692,0.777059766591905
TLK1,-0.20230563152450373,0.937361360596692,-0.375140219598618,-0.0294710434503895,0.937361360596692,0.822136144276097
PIN1,-0.08675497549107196,0.978005812832856,-0.182783253639055,0.0092733026569111,0.937361360596692,0.978005812832856
SMOX,0.266932965292835,0.937361360596692,-0.162807100297973,0.696673030883643,0.937361360596692,0.381294734299684
SSBP1,-0.09449660031259074,0.937649665663369,-0.245572255627662,0.0565790550024805,0.937649665663369,0.726280918739949
EFTUD2,0.2454283495592527,0.938240819752087,0.542397613648588,-0.0515409145300826,0.938240819752087,0.885070748529237
ARHGAP5,0.3089955205762495,0.940900433876091,0.510848030619183,0.107143010533316,0.940900433876091,0.254524902480723
REL,0.185551295979205,0.94091159056381,0.492247156845867,-0.121144564887457,0.94091159056381,0.830651329974088
CCND3,0.2660410568443945,0.941255384003869,0.142469849084733,0.389612264604056,0.941255384003869,0.677650030311504
AHNAK,0.2192813339644655,0.943106698293269,-0.265277585900009,0.70384025382894,0.943106698293269,0.142094711396451
CNTN2,-0.19345230327640198,0.943176754062601,-0.509849277461559,0.122944670908755,0.943176754062601,0.572552867588271
METAP1,-0.07863985347115046,0.943176754062601,-0.226015481302412,0.0687357743601111,0.943176754062601,0.822136144276097
HSPA9,-0.12085517730460564,0.998134730658464,-0.241828054432892,0.0001176998236807,0.943930064879948,0.998134730658464
PDIA6,0.20239841838996148,0.943930064879948,-0.172004220439391,0.576801057219314,0.943930064879948,0.372034862241232
TAF1B,0.2288617730310245,0.944670821749165,-0.387321468616282,0.845045014678331,0.944670821749165,0.236427942212862
MYBL1,0.165078606983386,0.945008783778039,-0.180623271497526,0.510780485464298,0.945008783778039,0.616983086329506
SGK1,-0.04637428593441098,0.945981691973196,-0.409722785178209,0.316974213309387,0.945981691973196,0.177094435732834
VLDLR,0.21908354706492106,0.995363295131862,0.436493479071697,0.0016736150581451,0.945981691973196,0.995363295131862
PHKB,-0.1468566353870395,0.945981691973196,-0.441585485860791,0.147872215086712,0.945981691973196,0.299570979196988
SEPHS1,0.42341731878960054,0.945981691973196,0.348736016670017,0.498098620909184,0.945981691973196,0.112359665442739
SP2,-0.0580377267419452,0.945981691973196,-0.148074244967416,0.0319987914835256,0.945981691973196,0.934495377141205
PARP1,0.052358300090962456,0.946140301193422,0.0750216683415541,0.0296949318403708,0.946140301193422,0.7461965034965
CPE,-0.030992847302178606,0.94622336937736,-0.125742236680734,0.0637565420763768,0.94622336937736,0.394452525629871
KPNA1,0.06389620279004381,0.946839968065125,0.165114548626478,-0.0373221430463904,0.946839968065125,0.637729742956285
ALKBH1,0.6420493465261885,0.948077734824688,0.405512870286832,0.878585822765545,0.948077734824688,0.223782446722936
ALDOA,-0.06358217641766865,0.956198353430383,-0.134560289774319,0.0073959369389817,0.948077734824688,0.956198353430383
INA,-0.01774789399330501,0.948077734824688,-0.189045261869788,0.153549473883178,0.948077734824688,0.709107782041808
PPP1R10,-0.019798542833424998,0.948084214565667,-0.180762379223209,0.141165293556359,0.948084214565667,0.24238141902909
SLC7A2,0.14345485962690202,0.948452958862463,-0.443356819467589,0.730266538721393,0.948452958862463,0.246522864554457
AP2B1,-0.06242219196094925,0.948532616349725,-0.114454584888547,-0.0103897990333515,0.948532616349725,0.860444435482603
SAFB2,0.214558469138878,0.949092336616518,0.209411739665196,0.21970519861256,0.949092336616518,0.438096432526251
SDF2,0.3241218207370935,0.950202711445666,0.274257460457411,0.373986181016776,0.950202711445666,0.30662528082915
KIF5A,0.1553026005451268,0.951850878617063,0.36190641929409,-0.0513012182038364,0.951850878617063,0.323095051986813
RNF144A,0.39349324865090535,0.951850878617063,0.0905583064441267,0.696428190857684,0.951850878617063,0.799713552511577
DDX17,-0.103341374078603,0.952053837955918,-0.385053287663842,0.178370539506636,0.952053837955918,0.306994212597649
PLD1,0.318656525640826,0.953135871763377,0.444770235923833,0.192542815357819,0.953135871763377,0.822136144276097
SRP14,-0.033513145728850995,0.955582491751925,-0.128904507032241,0.061878215574539,0.955582491751925,0.571458414548681
NUCB1,0.054315613694847,0.956028116686271,-0.203243403466825,0.311874630856519,0.956028116686271,0.552368756728652
HOXC4,0.10148542967626799,0.956096066628423,-0.189998566314545,0.392969425667081,0.956096066628423,0.233788468765293
UBAP2L,0.053313041170956706,0.992570669159858,0.107594719303242,-0.0009686369613286,0.956488218619921,0.992570669159858
CHN2,0.7217284421446535,0.956537792078305,-0.437726127550043,1.88118301183935,0.956537792078305,0.0944297473650139
RANBP1,-0.3334264094228775,0.957239598992592,-0.146027113352933,-0.520825705492822,0.957239598992592,0.474595706753042
PSME4,0.050667255589901,0.957239598992592,0.242027740107092,-0.14069322892729,0.957239598992592,0.286052873594344
CKAP5,0.025780179814530298,0.957239598992592,0.12940809201036,-0.0778477323812994,0.957239598992592,0.229073861313545
ATP1B3,-0.013167953460961751,0.957239598992592,-0.0918138718536383,0.0654779649317148,0.957239598992592,0.507353253153505
CUL3,-0.044029523178930205,0.957285297467486,-0.114209522242929,0.0261504758850686,0.957285297467486,0.822136144276097
COX7B,0.1235061243661328,0.957662049561415,0.197606578371817,0.0494056703604486,0.957662049561415,0.822136144276097
PPP3CC,-0.21262841300039198,0.957964627247641,-0.292378888327413,-0.132877937673371,0.957964627247641,0.814085951853356
ADARB1,0.10407264565104,0.959158626697238,0.371925660420294,-0.163780369118214,0.959158626697238,0.255741431730098
RAB9A,0.14908494692610802,0.959255965342604,0.399677166485551,-0.101507272633335,0.959255965342604,0.860613122468812
SDCBP,0.028971726072643998,0.959686412321418,-0.072048777042399,0.129992229187687,0.959686412321418,0.192809305724908
ARL1,0.12057394540460364,0.9597082256054,0.269270428789685,-0.0281225379804777,0.9597082256054,0.803071175246161
GSTO1,-0.022503785904972,0.9597082256054,-0.123266898672055,0.078259326862111,0.9597082256054,0.56231766507303
HNRNPM,0.0895225038481676,0.961867740728424,0.108533463178517,0.0705115445178182,0.961867740728424,0.446760673269806
U2AF1,-0.112746930421502,0.962191883486586,-0.411145853023342,0.185651992180338,0.962191883486586,0.152022433656469
HSPA13,-0.21077589055626525,0.963421396060914,-0.392572095614032,-0.0289796854984985,0.963421396060914,0.822136144276097
ADM,0.42025920773799597,0.963584137037475,0.182567594064086,0.657950821411906,0.963584137037475,0.0809183873675284
RXRA,-0.19452476903161564,0.964696431178966,-0.404631048661404,0.0155815105981727,0.964696431178966,0.954174731965921
EIF2S3,0.20813807777318946,0.964701660709985,0.3666075302144,0.0496686253319789,0.964701660709985,0.700707084459487
SF3A3,-0.1838032616756812,0.964701660709985,-0.426986330457398,0.0593798071060356,0.964701660709985,0.812124986964943
KCNJ2,0.35283751341964453,0.964814569578543,0.449002919236422,0.256672107602867,0.964814569578543,0.397777735049913
GOLIM4,0.016643142394395516,0.964814569578543,-0.330275376442364,0.363561661231155,0.964814569578543,0.12679483645031
MCF2,-0.359691085017376,0.964814569578543,-0.308979571227205,-0.410402598807547,0.964814569578543,0.531532277438566
RPN1,0.10047655788511745,0.965326232959849,0.102405804486867,0.0985473112833679,0.965326232959849,0.212683449113573
POLR2G,-0.010079732819389009,0.965481638019495,-0.186944699924965,0.166785234286187,0.965481638019495,0.822136144276097
PSMD1,-0.08639331175219009,0.966291849801587,-0.121885529596293,-0.0509010939080872,0.966291849801587,0.431843368244221
CAST,-0.06795931660389384,0.966291849801587,-0.0894793537296188,-0.0464392794781689,0.966291849801587,0.451633895920899
SNAP25,-0.1685855538100568,0.968442735547755,-0.29183220835867,-0.0453388992614436,0.968442735547755,0.592422594943949
CPSF6,-0.102617120521943,0.96871384862955,-0.325127334731679,0.119893093687793,0.96871384862955,0.418374050050838
PSIP1,-0.13053318768193675,0.969569544759086,-0.316379182182956,0.0553128068190825,0.969569544759086,0.446105650226485
PITPNA,-0.13916922476954213,0.969708925521476,-0.181482764260101,-0.0968556852789833,0.969708925521476,0.343778479546993
NPEPPS,-0.0662249158472255,0.969835643723773,-0.294119105448035,0.161669273753584,0.969835643723773,0.181038863116424
GABRG2,0.085989947266459,0.969835643723773,0.28259135627152,-0.110611461738602,0.969835643723773,0.478971989010872
NR2F2,0.17392047940676597,0.970027347825092,-0.156981101368544,0.504822060182076,0.970027347825092,0.134530238796663
GADD45A,0.2051098515250805,0.970027347825092,0.243928791034007,0.166290912016154,0.970027347825092,0.391040476622849
VPS41,0.16397703978933065,0.973871093366792,0.333681312153949,-0.0057272325752877,0.970146419887699,0.973871093366792
PPP3R1,0.10079147899413429,0.970146419887699,0.28390887198005,-0.0823259139917814,0.970146419887699,0.340328025897079
RAB1A,-0.06889375148933585,0.972948511437447,-0.146891065337773,0.0091035623591013,0.972948511437447,0.943333209891072
PTS,-0.1529889225142525,0.972963421250578,-0.45882521030663,0.152847365278125,0.972963421250578,0.809424559390399
CD46,0.14187332097550057,0.973198756078358,0.269500013974562,0.0142466279764391,0.973198756078358,0.897356726648533
TSC22D1,-0.05124651644978485,0.973467719472322,-0.105675529252224,0.0031824963526543,0.973467719472322,0.962289613836188
TERF2,0.22194208391095552,0.974020374785584,0.294640910608408,0.149243257213503,0.974020374785584,0.301861380555909
GOT1,0.18548633623419536,0.974442506986673,0.380883356993621,-0.0099106845252303,0.974442506986673,0.915184936992042
ABAT,-0.030004218110633002,0.974442506986673,-0.190105864621602,0.130097428400336,0.974442506986673,0.378580221918218
EIF4H,0.027666924414838104,0.974442506986673,-0.0792849017869148,0.134618750616591,0.974442506986673,0.515336865071164
PSMD8,0.09336227868053334,0.974579500351318,0.117058041626763,0.0696665157343037,0.974579500351318,0.731924115575384
OS9,-0.0306756294517026,0.975468641274495,-0.101174308870304,0.0398230499668988,0.975468641274495,0.652823239178306
VBP1,-0.15250103276251167,0.976043001835024,-0.318043298255377,0.0130412327303537,0.976043001835024,0.91503384439548
SLC20A1,0.14406657686861,0.976463537465488,0.395473189489087,-0.107340035751867,0.976463537465488,0.540258020776143
SEC14L1,0.1675176605390325,0.977956473468335,0.112309244981184,0.222726076096881,0.977956473468335,0.30662528082915
ZNF184,0.30016155783780346,0.978138534222146,-0.114052305547196,0.714375421222803,0.978138534222146,0.082572487037975
TOB2,0.2515501192880465,0.978308052263302,-0.145996145588276,0.649096384164369,0.978308052263302,0.314146257882291
PRCC,0.23960827502289875,0.978308052263302,0.384612173727557,0.0946043763182405,0.978308052263302,0.838602692973977
GAB1,0.304403048949063,0.978774956066582,-0.355789804055601,0.964595901953727,0.978774956066582,0.152405274561446
NSDHL,-0.126500548116252,0.978977804599832,-0.114860433320969,-0.138140662911535,0.978977804599832,0.822136144276097
HIPK3,0.220899173337273,0.979100385744584,0.297943725971704,0.143854620702842,0.979100385744584,0.335135726962231
DNAJA1,0.1812427459061876,0.980203036448837,0.411790768522303,-0.0493052767099278,0.980203036448837,0.238341907176203
CTSA,0.40393679319639697,0.980419277107021,0.406304623942299,0.401568962450495,0.980419277107021,0.127500579227965
PDAP1,0.24282470431136088,0.980861628836812,0.396161414291479,0.0894879943312428,0.980861628836812,0.822136144276097
PVALB,-0.2231008729866239,0.980861628836812,-0.403232191032412,-0.0429695549408358,0.980861628836812,0.675544243309175
EXOSC10,-0.22889704085460041,0.980861628836812,-0.375508334576353,-0.0822857471328478,0.980861628836812,0.724696226156014
RASA1,0.13503624798825808,0.980861628836812,0.316768667985109,-0.0466961720085928,0.980861628836812,0.822136144276097
SLC39A7,0.13918697827970314,0.980870713611227,0.285188873833178,-0.0068149172737717,0.980870713611227,0.971576129023666
WTAP,0.08442057050207499,0.980870713611227,-0.104973917212673,0.273815058216823,0.980870713611227,0.180863702583998
UBE2I,-0.04107550864601098,0.980870713611227,-0.421898330347275,0.339747313055253,0.980870713611227,0.233942264657895
FMO2,1.7868610485450336,0.982759738125342,0.271714973599177,3.30200712349089,0.982759738125342,0.181263083007472
PTPN12,0.19935298182864347,0.984707086165187,0.326000316700002,0.0727056469572849,0.984707086165187,0.574904627176323
AKR1B1,0.08838959215498654,0.984840445861504,0.0930664347987662,0.0837127495112069,0.984840445861504,0.394130319902295
ATF4,0.09353313346005726,0.985124068127796,0.0718547360977695,0.115211530822345,0.985124068127796,0.155561577999618
MORF4L2,-0.0336850742903021,0.98571166230046,-0.0791154260191309,0.0117452774385267,0.98571166230046,0.840694514706313
FAM50A,0.09377978881790411,0.986603688225842,0.171839081993321,0.0157204956424872,0.986603688225842,0.940286242352718
CLCN6,-0.05762136175252125,0.987297826590855,-0.131320346869476,0.0160776233644335,0.987297826590855,0.835489147523478
PTN,0.3705505573270725,0.988400918489912,0.12213882313903,0.618962291515115,0.988400918489912,0.105827093245887
EMD,0.21954744713995003,0.989208389819316,-0.069656052743527,0.508750947023427,0.989208389819316,0.33301561431928
SF3B2,-0.018569385718225404,0.989490650122698,-0.0707677876202144,0.0336290161837636,0.989490650122698,0.822136144276097
FMO5,-0.049201625427453516,0.990113030587855,-0.298579149543412,0.200175898688505,0.990113030587855,0.923907094036689
PTPN18,0.16419188056582154,0.991171842557114,0.290184122927962,0.0381996382036811,0.991171842557114,0.822136144276097
TCTA,0.1660730208349875,0.991604371203844,0.445769972547694,-0.113623930877719,0.991604371203844,0.485837483691535
STIP1,-0.22192017356803448,0.995480409940824,-0.443300757466179,-0.00053958966989,0.992074254562998,0.995480409940824
LIG1,0.4985798936930365,0.992074254562998,0.334719740149804,0.662440047236269,0.992074254562998,0.279945837398419
CHGB,0.13953188625947396,0.992074254562998,0.30745480828428,-0.0283910357653321,0.992074254562998,0.822136144276097
CNBP,-0.09063791580470046,0.99253854286359,-0.183321148401444,0.0020453167920431,0.99253854286359,0.979195421018775
PSMD7,-0.0387236609869593,0.99253854286359,-0.0738449465245665,-0.0036023754493521,0.99253854286359,0.977498264503899
ACVR1,0.03497598135779101,0.99253854286359,-0.300329540768655,0.370281503484237,0.99253854286359,0.276584156570594
APOD,0.35739812244427815,0.99253854286359,0.0908590771174893,0.623937167771067,0.99253854286359,0.0487871676793266
RPS17,0.0732368807069539,0.99253854286359,0.056985767082665,0.0894879943312428,0.99253854286359,0.822136144276097
FXN,-0.1980093180892812,0.994911621869132,-0.392668769799746,-0.0033498663788164,0.993215376449551,0.994911621869132
PSMD14,-0.16325086159727037,0.993799484291645,-0.293274843754297,-0.0332268794402437,0.993799484291645,0.840231908730463
NASP,0.030594945113536998,0.993799484291645,-0.149427959774926,0.210617850002,0.993799484291645,0.0944297473650139
USP13,-0.2639509773675315,0.994235982854896,0.28028117509931,-0.808183129834373,0.994235982854896,0.323152650401378
