pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
marmesin,BRD-K36377456,MCF7,0.1878,0.7802,0.0298,0.250765,Angiogenesis inhibitor,
PF-573228,BRD-K79239947,HUVEC,0.1878,0.7802,0.0298,0.214515,Focal adhesion kinase inhibitor,CDK1|CDK2|CDK7|GSK3B|IKBKB
BRD-K16057611,BRD-K16057611,HCC515,0.1878,0.7801,0.0298,0.386902,,
VU-0405172-2,BRD-K42140106,VCAP,0.1878,0.78,0.0298,0.326348,,
losartan,BRD-K76205745,HT29,0.1878,0.78,0.0298,0.250255,Angiotensin receptor antagonist,AGTR1
BRD-K02353863,BRD-K02353863,HCC515,0.1879,0.7805,0.0299,0.351669,,
MLN-2480,BRD-K43410529,MCF10A,0.1879,0.7807,0.0299,0.243013,RAF inhibitor,
K784-3131,BRD-A76490030,A549,0.1879,0.7807,0.0299,0.619098,,
BRD-K36018407,BRD-K36018407,U2OS,0.1879,0.7803,0.0298,0.441426,,
pindolol,BRD-A97701745,VCAP,0.1879,0.7803,0.0298,0.456917,Adrenergic receptor antagonist,ADRB1|ADRB2|HTR1A|HTR1B|HTR2A|HTR2B
BRD-K05520923,BRD-K05520923,PC3,0.188,0.7811,0.0301,0.206242,,
BRD-K37058154,BRD-K37058154,VCAP,0.188,0.781,0.0301,0.415645,,
BRD-K47551852,BRD-K47551852,NPC,0.188,0.781,0.0301,0.24806,,
BRD-K82328933,BRD-K82328933,HA1E,0.1881,0.7812,0.0301,0.250112,,
SSR-69071,BRD-K72895815,PC3,0.1881,0.7813,0.0302,0.306274,Leukocyte elastase inhibitor,ELANE
belinostat,BRD-K17743125,HELA,0.1881,0.7815,0.0302,0.446149,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11
MST-312,BRD-K19894101,NCIH596,0.1882,0.7818,0.0309,0.250215,Telomerase inhibitor,TERT
TG-101348,BRD-K12502280,THP1,0.1882,0.7818,0.0309,0.712702,JAK inhibitor|FLT3 inhibitor,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2
BRD-K55996983,BRD-K55996983,VCAP,0.1882,0.7817,0.0308,0.330705,,
SB-525334,BRD-K37720887,HT29,0.1883,0.7822,0.0309,0.210981,TGF-beta receptor inhibitor,TGFBR1
GSK-1059615,BRD-K02708799,MDAMB231,0.1883,0.7821,0.0309,0.360018,,
BRD-K68336408,BRD-K68336408,NCIH596,0.1883,0.7821,0.0309,0.386108,EGFR inhibitor,EGFR|MAPK14
BRD-K74447990,BRD-K74447990,HT29,0.1883,0.7821,0.0309,0.22701,,
BRD-K33396764,BRD-K33396764,HT29,0.1884,0.7826,0.0309,0.22701,Omega 3 fatty acid stimulant,ELOVL4|FADS1|FADS2|FFAR1|FFAR4|PTGS2|SLC8A1|TRPV1
metatinib,BRD-K27182532,PC3,0.1884,0.7827,0.0309,0.24206,Bcr-Abl inhibitor,KDR|MET|ABL1|BCR
BRD-K21482967,BRD-K21482967,HCC515,0.1884,0.7827,0.0309,0.22477,,
WZ-4-145,BRD-U61997977,HT29,0.1885,0.7829,0.0309,0.219038,,
BRD-K07023879,BRD-K07023879,MCF7,0.1885,0.7831,0.0309,0.370707,,
VU-0415556-1,BRD-A89104433,VCAP,0.1885,0.7831,0.0309,0.203572,,
BRD-K97149069,BRD-K97149069,U2OS,0.1885,0.7831,0.0309,0.203848,,
BRD-K51791390,BRD-K51791390,A375,0.1885,0.7831,0.031,0.262899,,
BRD-K15475572,BRD-K15475572,HCC515,0.1886,0.7834,0.0315,0.393584,,
etizolam,BRD-K68232413,YAPC,0.1886,0.7833,0.0313,0.270467,Benzodiazepine receptor agonist,GABRA1|GABRA2|GABRA3|GABRA5|PTAFR
oxibendazole,BRD-K52075715,PC3,0.1886,0.7835,0.0317,0.429676,Tubulin inhibitor,TUBB|TUBB4B
BRD-K97399889,BRD-K97399889,VCAP,0.1886,0.7834,0.0316,0.252857,,
BRD-K86741607,BRD-K86741607,U2OS,0.1887,0.7839,0.0323,0.250603,,
BRD-K55591206,BRD-K55591206,HCC515,0.1887,0.7838,0.0321,0.517939,Bacterial DNA inhibitor,
fluprostenol,BRD-K31611373,A375,0.1887,0.7838,0.0321,0.219592,Prostanoid receptor agonist,
BRD-K73888531,BRD-K73888531,PC3,0.1888,0.7842,0.0323,0.225179,,
DMBI,BRD-K96084870,HCC515,0.1888,0.7843,0.0324,0.25806,PDGFR inhibitor|VEGFR inhibitor,PDGFRB
kinetin-riboside,BRD-K94325918,HEPG2,0.1888,0.7843,0.0324,0.499151,Apoptosis stimulant,
SDZ-205-557,BRD-K15868788,SKB,0.1889,0.7846,0.0324,0.217652,Serotonin receptor antagonist,HTR4|HTR3A|HTR3B
BRD-K63178889,BRD-K63178889,VCAP,0.1889,0.7847,0.0326,0.275536,,
BRD-A88029023,BRD-A88029023,PC3,0.189,0.7853,0.0332,0.208068,,
BRD-K03861125,BRD-K03861125,A549,0.189,0.785,0.0329,0.344278,,
BRD-K32862555,BRD-K32862555,HCC515,0.189,0.785,0.0329,0.303355,,
BRD-K52225919,BRD-K52225919,NPC,0.189,0.7849,0.0328,0.247379,,
telmisartan,BRD-K73999723,HEPG2,0.1891,0.7857,0.0338,0.277386,Angiotensin receptor antagonist,AGTR1|PPARG|CYP2C19|CYP2J2|PPARA
buparlisib,BRD-K42191735,HA1E,0.1892,0.7861,0.0342,0.521128,PI3K inhibitor,PIK3CA|PIK3CG
BRD-K27347421,BRD-K27347421,U2OS,0.1892,0.786,0.034,0.229497,,
vinorelbine,BRD-K97514127,PC3,0.1892,0.786,0.034,0.479647,,
GW-405833,BRD-K10705233,HA1E,0.1892,0.7859,0.034,0.335814,Cannabinoid receptor agonist,CNR2
BRD-K92317137,BRD-K92317137,A375,0.1892,0.7858,0.034,0.606731,,
norgestrel,BRD-A14886633,A549,0.1892,0.7858,0.0339,0.226867,Progesterone receptor agonist,PGR
BRD-K57072576,BRD-K57072576,VCAP,0.1892,0.7858,0.0339,0.326724,,
BRD-K51034923,BRD-K51034923,PC3,0.1892,0.7859,0.034,0.237489,,
resatorvid,BRD-K61567297,HEK293,0.1893,0.7862,0.0342,0.215241,TLR antagonist,TLR4
BRD-K58288048,BRD-K58288048,A375,0.1893,0.7862,0.0342,0.320404,,
BRD-K35860134,BRD-K35860134,HA1E,0.1893,0.7863,0.0343,0.353481,,
barasertib-HQPA,BRD-K63923597,A375,0.1893,0.7863,0.0343,0.318916,Aurora kinase inhibitor,AURKB|AURKC|AURKA
BRD-K56596360,BRD-K56596360,A375,0.1893,0.7863,0.0343,0.295255,,
levomequitazine,BRD-A67616246,MCF7,0.1893,0.7864,0.0343,0.21432,Histamine receptor antagonist,HRH1|HRH4|PDE4A
SC-68376,BRD-K85871428,HCC515,0.1893,0.7864,0.0343,0.273805,P38 MAPK inhibitor,MAPK14
BRD-K29253390,BRD-K29253390,U2OS,0.1893,0.7866,0.0343,0.266309,,
BRD-K64024097,BRD-K64024097,MCF7,0.1893,0.7865,0.0343,0.429974,,
torin-1,BRD-K40175214,LNCAP,0.1893,0.7865,0.0343,0.481387,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
BRD-K92978552,BRD-K92978552,VCAP,0.1894,0.7869,0.0343,0.218753,,
BRD-K49630153,BRD-K49630153,HT29,0.1894,0.7867,0.0343,0.512372,,
QL-XI-92,BRD-K24515980,PC3,0.1894,0.7867,0.0343,0.245629,,
axitinib,BRD-K29905972,U2OS,0.1894,0.7866,0.0343,0.425659,VEGFR inhibitor|PDGFR inhibitor,KDR|FLT1|FLT4|CYP2C19|CYP3A5|KIT|PDGFRB|CSF1|PLK4
FCCP,BRD-K14821540,HA1E,0.1894,0.7869,0.0343,0.532617,Mitochondrial oxidative phosphorylation uncoupler,
BRD-K96978561,BRD-K96978561,U2OS,0.1895,0.787,0.0343,0.298976,,
econazole,BRD-A51820102,A549,0.1895,0.787,0.0343,0.287671,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5
BMS-345541,BRD-K13566078,HA1E,0.1895,0.7872,0.0343,0.333292,IKK inhibitor,IKBKB|CHUK
BRD-A59468452,BRD-A59468452,MCF7,0.1895,0.7872,0.0343,0.262869,,
lavendustin-a,BRD-K23583188,HCC515,0.1896,0.7876,0.0345,0.211335,EGFR inhibitor,
FPL-62064,BRD-K59875992,U2OS,0.1896,0.7875,0.0345,0.211608,Cyclooxygenase inhibitor|Lipoxygenase inhibitor,
BRD-A73847809,BRD-A73847809,A549,0.1897,0.7879,0.0349,0.342268,,
amlodipine,BRD-A64297288,A549,0.1897,0.7882,0.0349,0.220429,,
tacrolimus,BRD-K44094599,VCAP,0.1897,0.788,0.0349,0.597969,,
clocortolone-pivalate,BRD-K38003476,SKB,0.1897,0.788,0.0349,0.409524,Steroid,NR3C1|PLA2G1B
SA-1456456,BRD-K66577472,HA1E,0.1898,0.7886,0.035,0.216025,,
PD-166793,BRD-A75478957,ASC,0.1898,0.7885,0.035,0.299932,,
NU-7441,BRD-K00337317,MCF7,0.1899,0.7888,0.0355,0.40284,P-glycoprotein inhibitor|DNA dependent protein kinase inhibitor,PRKDC|ABCB1
BRD-K89199943,BRD-K89199943,U2OS,0.1899,0.7889,0.0355,0.220104,,
BRD-K93406156,BRD-K93406156,VCAP,0.1899,0.7889,0.0355,0.412608,,
BRD-K01009153,BRD-K01009153,U2OS,0.19,0.7895,0.0355,0.257386,,
BRD-K49594309,BRD-K49594309,VCAP,0.19,0.7893,0.0355,0.215076,,
BRD-K80223377,BRD-K80223377,U2OS,0.19,0.7892,0.0355,0.222759,,
nifedipine,BRD-K96354014,MCF10A,0.19,0.7891,0.0355,0.40786,Calcium channel blocker,CACNA1C|CACNA1D|CACNA1S|CACNA1F|CACNA2D1|CYP3A5|CACNA1H|CACNB2|CALM1|GLRA1|GLRA3|GLRB|KCNA1|KCNA5|NR1I2|TRPM3
BRD-A11087911,BRD-A11087911,A375,0.19,0.7891,0.0355,0.287148,,
angiogenesis-inhibitor,BRD-K08502430,MCF7,0.19,0.7891,0.0355,0.389628,Angiogenesis inhibitor,
BRD-K19027210,BRD-K19027210,MCF7,0.1901,0.7897,0.0357,0.290968,,
vinorelbine,BRD-K10916986,PC3,0.1901,0.7896,0.0357,0.313059,,
BRD-K35596700,BRD-K35596700,U2OS,0.1902,0.7899,0.0357,0.273282,,
KIN001-127,BRD-A29901043,A375,0.1902,0.7899,0.0357,0.238176,ITK inhibitor,ITK
fenoterol,BRD-A97104540,ASC,0.1902,0.7899,0.0357,0.211843,Adrenergic receptor agonist,ADRB2|ADRB1|ADRB3
BRD-K34320757,BRD-K34320757,U2OS,0.1902,0.7902,0.0357,0.247771,,
alimemazine,BRD-A49225603,MCF7,0.1903,0.7904,0.0358,0.204374,Histamine receptor agonist,HRH1
BRD-K30361687,BRD-K30361687,VCAP,0.1903,0.7904,0.0358,0.241692,,
ranitidine,BRD-K14204120,MCF7,0.1903,0.7906,0.0362,0.248307,,
domperidone,BRD-K38305202,HA1E,0.1903,0.7907,0.0362,0.27803,Dopamine receptor antagonist,DRD2|DRD3|ABCG2|CYP3A5
BRD-K68796015,BRD-K68796015,VCAP,0.1904,0.791,0.0365,0.301615,,
BRD-K40410846,BRD-K40410846,VCAP,0.1904,0.7911,0.0365,0.219965,,
HMN-214,BRD-K70511574,HEK293,0.1904,0.791,0.0365,0.493933,PLK inhibitor,FLT3|KDR|KIT|FLT4|PDGFRB|CSF1R|FLT1|RET|FGFR1|PDGFRA
BRD-K40623364,BRD-K40623364,VCAP,0.1904,0.791,0.0365,0.21319,,
TUL-XXI039,BRD-K22828899,THP1,0.1904,0.7909,0.0365,0.353987,Serine/threonine kinase inhibitor,
BRD-K61237522,BRD-K61237522,A549,0.1904,0.791,0.0365,0.2208,,
BMS-536924,BRD-K34581968,MCF7,0.1905,0.7912,0.0365,0.410919,IGF-1 inhibitor,IGF1R|INSR|AKT1|CCNE1|CDK2|CYP3A4|ERBB2|KDR|LCK|MAPK1|MET|PDGFRA|PDGFRB
skatole,BRD-K73824630,HA1E,0.1905,0.7912,0.0365,0.241819,Thrombin inhibitor,CYP2F1
protirelin,BRD-A16997652,PC3,0.1905,0.7912,0.0365,0.244962,Thyrotropin releasing hormone receptor agonist,TRHR
BRD-K42653521,BRD-K42653521,U2OS,0.1905,0.7912,0.0365,0.250745,,
BRD-K03601317,BRD-K03601317,U2OS,0.1905,0.7915,0.0365,0.311011,,
entacapone,BRD-K83636919,A375,0.1905,0.7912,0.0365,0.276924,Catechol O methyltransferase inhibitor,COMT
NVP-TAE684,BRD-K50140147,MCF7,0.1905,0.7915,0.0365,0.365316,ALK inhibitor,ALK|INSR
ETP-46464,BRD-K24556407,PC3,0.1906,0.7916,0.0365,0.310847,ATR kinase inhibitor,
BRD-K14316227,BRD-K14316227,A549,0.1906,0.7916,0.0365,0.430342,,
erlotinib,BRD-K70401845,YAPC,0.1906,0.7917,0.0365,0.632073,EGFR inhibitor,EGFR|NR1I2
BRD-K99615199,BRD-K99615199,PC3,0.1906,0.7917,0.0365,0.341535,Progesterone receptor agonist,PGR|ESR1
HNHA,BRD-K76698671,MCF7,0.1906,0.7919,0.0368,0.202578,HDAC inhibitor,
n-nitrosodiethylamine,BRD-K24610782,HEPG2,0.1906,0.7919,0.0368,0.272307,,
cuneatin,BRD-K89225759,MCF7,0.1907,0.7922,0.0368,0.36064,,
lomitapide,BRD-K92213669,THP1,0.1907,0.7923,0.0371,0.242193,Microsomal trigylceride transfer protein inhibitor,MTTP|CYP2B6|CYP2C19|CYP2C8
mometasone,BRD-K60640630,HCC515,0.1907,0.7923,0.0371,0.334685,Glucocorticoid receptor agonist|Immunosuppressant,NR3C1
doramapimod,BRD-K74065929,HA1E,0.1907,0.7921,0.0368,0.226846,P38 MAPK inhibitor,MAPK14|MAPK11|MAPK12|DDR2|MAPK13
ethambutol,BRD-A74500471,VCAP,0.1907,0.792,0.0368,0.382223,,
PF-04691502,BRD-K07310275,KMS34,0.1907,0.792,0.0368,0.635327,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG
thapsigargin,BRD-K69023402,PC3,0.1908,0.7924,0.0371,0.750399,ATPase inhibitor,ATP2A1
BRD-K90996982,BRD-K90996982,PC3,0.1908,0.7926,0.0372,0.22963,,
BRD-K65955264,BRD-K65955264,A375,0.1908,0.7925,0.0371,0.303436,,
cilomilast,BRD-K62982419,HEPG2,0.1909,0.7928,0.0372,0.282409,,
BRD-K13559922,BRD-K13559922,HEPG2,0.1909,0.7929,0.0375,0.285219,,
CP-466722,BRD-K15592317,MDAMB231,0.191,0.7936,0.0381,0.354607,ATM kinase inhibitor,ATM
BRD-K97787842,BRD-K97787842,PC3,0.191,0.7932,0.0377,0.362405,,
BRD-K80009401,BRD-K80009401,U2OS,0.191,0.7934,0.0381,0.206539,,
BRD-K33164466,BRD-K33164466,PC3,0.191,0.7935,0.0381,0.219965,,
niguldipine,BRD-A62336480,HEPG2,0.1911,0.7937,0.0381,0.406692,,
pioglitazone,BRD-A48430263,NPC,0.1911,0.7938,0.0381,0.227303,PPAR receptor agonist|Insulin sensitizer,PPARG|INS|TRPM3
FU-JMBII113B,BRD-K61248029,A549,0.1911,0.7938,0.0382,0.219686,,
paroxetine,BRD-A62326914,VCAP,0.1911,0.7939,0.0382,0.470326,,
BRD-K76691125,BRD-K76691125,VCAP,0.1912,0.7941,0.0382,0.402904,,
PI-103,BRD-K67868012,BT20,0.1912,0.7942,0.0386,0.467654,PI3K inhibitor|MTOR inhibitor,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC
BRD-K19198293,BRD-K19198293,VCAP,0.1912,0.7942,0.0387,0.44584,,
BRD-K00954209,BRD-K00954209,PC3,0.1913,0.7947,0.0388,0.298462,,
BRD-K56477805,BRD-K56477805,U2OS,0.1913,0.7947,0.0388,0.325155,,
BRD-K60659225,BRD-K60659225,U2OS,0.1913,0.7947,0.0388,0.218659,,
BRD-K49477330,BRD-K49477330,NPC,0.1914,0.795,0.0394,0.511044,,
BRD-K66572611,BRD-K66572611,U2OS,0.1914,0.7951,0.0394,0.251864,,
tanespimycin,BRD-A61304759,NCIH508,0.1914,0.7952,0.0395,0.55807,,
BRD-K56176052,BRD-K56176052,VCAP,0.1915,0.7954,0.0396,0.318483,,
mitomycin-c,BRD-A48237631,HA1E,0.1915,0.7955,0.0396,0.447762,DNA alkylating agent|DNA inhibitor,
crizotinib,BRD-K78431006,SKMEL5,0.1915,0.7955,0.0396,0.584741,ALK inhibitor,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
BRD-K14166090,BRD-K14166090,U2OS,0.1915,0.7955,0.0396,0.293069,,
megestrol-acetate,BRD-K19507340,HEPG2,0.1915,0.7957,0.0396,0.23178,Progesterone receptor agonist|DNA inhibitor|Steroidal progestin,PGR|NR3C1
quizartinib,BRD-K93918653,SKBR3,0.1915,0.7954,0.0396,0.20168,FLT3 inhibitor,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
BRD-K59550348,BRD-K59550348,VCAP,0.1915,0.7953,0.0396,0.29671,,
BRD-K81752795,BRD-K81752795,A549,0.1916,0.796,0.0401,0.209147,,
PF-477736,BRD-K03063480,MCF10A,0.1916,0.7958,0.0396,0.224552,CHK inhibitor,CHEK1|CHEK2
BRD-K61734568,BRD-K61734568,A549,0.1916,0.7958,0.0396,0.324368,BCL inhibitor,
BX-795,BRD-K47983010,NPC,0.1916,0.7959,0.0396,0.326846,IKK inhibitor,PDPK1|IKBKE|TBK1|CDK2|CHEK1|GSK3B|KDR|PDK1
CGP-55845,BRD-A89672324,HT29,0.1916,0.7959,0.0396,0.289912,GABA receptor antagonist,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8
purvalanol-b,BRD-K41564320,A549,0.1916,0.796,0.0401,0.212349,CDK inhibitor,CDK2|CDK4|MAPK1|MAPK3|CDK5|SRPK2
sertraline,BRD-K70464547,HT29,0.1916,0.7961,0.0401,0.630532,,
BRD-K87010644,BRD-K87010644,U2OS,0.1917,0.7962,0.0401,0.222553,,
BRD-K74732057,BRD-K74732057,VCAP,0.1918,0.7968,0.0404,0.22292,,
canertinib,BRD-K50168500,OCILY19,0.1918,0.7967,0.0403,0.211287,EGFR inhibitor,EGFR|ERBB2|ERBB4|AKT1
flumatinib,BRD-K68870568,MCF7,0.1918,0.7967,0.0403,0.279062,Bcr-Abl inhibitor,ABL1|BCR|PDGFRB
trifluoperazine,BRD-K89732114,HT29,0.1918,0.7966,0.0403,0.213765,Dopamine receptor antagonist,DRD2|ABCG2|CAMK2A|SCN4A|SCN9A|ADRA1A|CALM1|CALY|DRD4|HRH1|HTR2A|HTR2C|S100A4|TNNC1
BRD-K47533918,BRD-K47533918,HEPG2,0.1918,0.7966,0.0403,0.414154,,
lawsone,BRD-K66707493,HA1E,0.1918,0.7967,0.0404,0.202338,Coloring agent,
BRD-K15672523,BRD-K15672523,A375,0.1918,0.7966,0.0403,0.485221,,
rhapontin,BRD-K10098805,PC3,0.1918,0.7969,0.0405,0.263297,Apoptosis stimulant,
BRD-K41431262,BRD-K41431262,HT29,0.1918,0.7969,0.0405,0.227146,,
KF-38789,BRD-A54927599,HEPG2,0.1919,0.7973,0.0409,0.324163,P selectin inhibitor,SELP
BRD-A16820783,BRD-A16820783,PC3,0.1919,0.7972,0.0409,0.402904,,
BRD-K31542390,BRD-K31542390,HEPG2,0.1919,0.7971,0.0407,0.237575,,
BRD-K91922990,BRD-K91922990,VCAP,0.1919,0.7971,0.0407,0.239504,,
BRD-M46651441,BRD-M46651441,A549,0.1919,0.7971,0.0407,0.217722,,
SB-590885,BRD-K24496482,HS578T,0.1919,0.797,0.0406,0.275555,,
BRD-K28336972,BRD-K28336972,U2OS,0.192,0.7975,0.0409,0.203648,,
BRD-K10178088,BRD-K10178088,U2OS,0.192,0.7977,0.041,0.228022,,
BIX-02188,BRD-K92817986,PC3,0.192,0.7976,0.0409,0.421216,MEK inhibitor,
fluphenazine,BRD-K55127134,THP1,0.192,0.7976,0.0409,0.223253,Dopamine receptor antagonist,DRD2|DRD1|CHRNA7|CALM1|DRD5|HRH1|HTR2A|HTR6|HTR7
prostratin,BRD-K91145395,VCAP,0.192,0.7976,0.0409,0.295674,PKC activator,
BRD-K14844937,BRD-K14844937,HA1E,0.192,0.7974,0.0409,0.208706,,
BRD-K64135153,BRD-K64135153,U2OS,0.1921,0.798,0.0411,0.429831,,
BRD-K35514965,BRD-K35514965,HEPG2,0.1921,0.7979,0.041,0.201553,,
VU-0400193-3,BRD-K84141129,PC3,0.1921,0.7978,0.041,0.244113,Glutamate receptor antagonist,GRM4
AS-605240,BRD-K41895714,HCT116,0.1921,0.7978,0.041,0.271329,PI3K inhibitor,PIK3CG
azithromycin,BRD-K74501079,PC3,0.1921,0.7981,0.0413,0.217816,Bacterial 50S ribosomal subunit inhibitor,MLNR
papaverine,BRD-K15567136,HA1E,0.1921,0.798,0.0411,0.233056,Phosphodiesterase inhibitor,PDE10A|PDE4B|PDE5A
BRD-K86786416,BRD-K86786416,U2OS,0.1922,0.7985,0.0418,0.236085,,
BRD-K78907873,BRD-K78907873,U2OS,0.1922,0.7985,0.0418,0.261054,,
BRD-K95638669,BRD-K95638669,HA1E,0.1922,0.7986,0.0418,0.331014,,
CG-930,BRD-K84085265,HCC515,0.1922,0.7985,0.0418,0.289701,JNK inhibitor,MAPK8
vecuronium,BRD-K20168442,HA1E,0.1922,0.7982,0.0414,0.217628,Acetylcholine receptor antagonist,CHRNA2
BRD-K54265757,BRD-K54265757,U2OS,0.1922,0.7984,0.0418,0.242684,,
BRD-K05278519,BRD-K05278519,PC3,0.1922,0.7984,0.0418,0.408549,,
BRD-K46123637,BRD-K46123637,HEPG2,0.1922,0.7985,0.0418,0.257525,,
CVF-SUMO-13,BRD-A06929388,HEPG2,0.1923,0.7989,0.0419,0.321678,,
MBCQ,BRD-K64746805,PC3,0.1923,0.799,0.0422,0.31874,Phosphodiesterase inhibitor,PDE5A
BRD-K80126354,BRD-K80126354,VCAP,0.1923,0.7987,0.0418,0.284715,,
BRD-A02747686,BRD-A02747686,MCF7,0.1923,0.7986,0.0418,0.22022,,
BRD-K83946740,BRD-K83946740,U2OS,0.1923,0.7987,0.0418,0.232595,,
BRD-K53335770,BRD-K53335770,PC3,0.1923,0.7988,0.0418,0.214791,,
BRD-K35568648,BRD-K35568648,ASC,0.1923,0.7988,0.0419,0.210171,,
erlotinib,BRD-K70401845,HPTEC,0.1923,0.7989,0.0419,0.512642,EGFR inhibitor,EGFR|NR1I2
10-DEBC,BRD-K70792160,PC3,0.1923,0.7989,0.0419,0.217714,AKT inhibitor,
acalabrutinib,BRD-K64034691,OCILY10,0.1924,0.799,0.0423,0.467248,BTK inhibitor,BTK
BRD-K67236950,BRD-K67236950,VCAP,0.1924,0.7991,0.0423,0.593937,,
BRD-K13544395,BRD-K13544395,VCAP,0.1924,0.7991,0.0423,0.270196,,
BRD-K02562327,BRD-K02562327,HT29,0.1924,0.7992,0.0423,0.282463,,
SU-4312,BRD-K60487568,HCC515,0.1924,0.7994,0.0423,0.323089,,
ZM-336372,BRD-K73789395,MCF7,0.1924,0.7994,0.0423,0.424216,RAF inhibitor,BRAF|LCK|MAPK14|RAF1
ouabain,BRD-K35708212,HT29,0.1924,0.7993,0.0423,0.536805,,
butoconazole,BRD-A16665823,PC3,0.1924,0.7991,0.0423,0.309406,Bacterial cell wall synthesis inhibitor,
BRD-K85773425,BRD-K85773425,VCAP,0.1925,0.7997,0.0423,0.241671,,
BRD-K53833301,BRD-K53833301,MCF7,0.1925,0.7997,0.0423,0.248184,,
BRD-K49010888,BRD-K49010888,HA1E,0.1925,0.7997,0.0423,0.247978,,
fidaxomicin,BRD-K57371763,A375,0.1925,0.7997,0.0423,0.469036,RNA polymerase inhibitor,
hyperoside,BRD-K84955386,VCAP,0.1925,0.7995,0.0423,0.334746,Glucosidase inhibitor,
AT-7867,BRD-K12040459,NPC,0.1925,0.7996,0.0423,0.586456,AKT inhibitor,AKT2|ROCK2|GSK3B|PKIA|PRKACA
JG-98,BRD-U06877554,PC3,0.1925,0.7996,0.0423,0.634634,,
NVP-ADW742,BRD-K15179513,PC3,0.1926,0.8,0.0424,0.778704,IGF-1 inhibitor,IGF1R
BRD-K42006476,BRD-K42006476,MCF7,0.1926,0.8,0.0424,0.245324,,
penciclovir,BRD-K47780086,A375,0.1926,0.7999,0.0423,0.261238,DNA inhibitor,
LY-2228820,BRD-K59227464,MCF7,0.1926,0.8,0.0424,0.363966,P38 MAPK inhibitor,MAPK14
BRD-K30953566,BRD-K30953566,VCAP,0.1926,0.8002,0.0425,0.226469,,
temefos,BRD-K51805276,NPC,0.1926,0.8002,0.0425,0.250766,Cholinesterase inhibitor,
diethyltoluamide,BRD-K94080537,A549,0.1926,0.8,0.0424,0.208412,"DEET, activator of fly antenna ionotropic receptor IR40a",
BRD-K91063002,BRD-K91063002,MCF7,0.1927,0.8004,0.0425,0.214862,,
SB-590885,BRD-K24496482,HA1E,0.1927,0.8003,0.0425,0.243126,,
noscapine,BRD-A51393488,PC3,0.1927,0.8004,0.0425,0.220499,,
BRD-K70503895,BRD-K70503895,MCF7,0.1927,0.8004,0.0425,0.319173,,
GDC-0941,BRD-K52911425,HA1E,0.1927,0.8005,0.0425,0.355974,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
ritodrine,BRD-K51465424,A375,0.1927,0.8005,0.0425,0.22292,,
PF-04620110,BRD-K30550578,THP1,0.1927,0.8005,0.0425,0.201331,Diacylglycerol O acyltransferase inhibitor,DGAT1
BRD-K05748221,BRD-K05748221,MCF7,0.1927,0.8006,0.0426,0.277386,,
CX-5461,BRD-K12787259,HELA,0.1928,0.801,0.0429,0.280177,RNA polymerase inhibitor,
GSK-1838705A,BRD-K06749501,MCF10A,0.1928,0.8008,0.0428,0.36734,IGF-1 inhibitor,IGF1R|ALK|INSR|RPS6KA1
BRD-A41114263,BRD-A41114263,PC3,0.1928,0.801,0.0429,0.271781,,
latrepirdine,BRD-K55703048,HCC515,0.1928,0.8008,0.0428,0.228268,Glutamate receptor antagonist,HTR6|GRIN2B|HRH1
BRD-K64024097,BRD-K64024097,PC3,0.1928,0.801,0.0429,0.368216,,
BRD-K82903423,BRD-K82903423,U2OS,0.1928,0.8009,0.0428,0.24184,,
BRD-K84762162,BRD-K84762162,HA1E,0.1928,0.8011,0.0429,0.212108,,
BRD-K98676510,BRD-K98676510,HCC515,0.1928,0.8009,0.0429,0.224406,,
BRD-K34851865,BRD-K34851865,U2OS,0.1928,0.8009,0.0428,0.308569,,
cyclobenzaprine,BRD-K42348709,MCF10A,0.1928,0.8007,0.0427,0.258256,Adrenergic receptor agonist|Serotonin receptor agonist,HTR2A
PF-750,BRD-K83213911,HCC515,0.1929,0.8014,0.0431,0.213557,FAAH inhibitor,FAAH
BRD-K62921520,BRD-K62921520,U2OS,0.1929,0.8014,0.0431,0.336711,,
carbinoxamine,BRD-A29426959,MCF7,0.1929,0.8015,0.0431,0.344278,Histamine receptor antagonist|Calcium channel blocker,HRH1
vinblastine,BRD-A55594068,PC3,0.1929,0.8013,0.0431,0.471943,,
BRD-K25731886,BRD-K25731886,HA1E,0.1929,0.8012,0.0431,0.406806,,
pravastatin,BRD-K25841245,PC3,0.1929,0.8013,0.0431,0.274923,,
BRD-K87434936,BRD-K87434936,HEPG2,0.1929,0.8012,0.0431,0.590959,,
