pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BMS-536924,BRD-K34581968,NOMO1,-0.2325,-0.9748,0.3359,0.243526,IGF-1 inhibitor,IGF1R|INSR|AKT1|CCNE1|CDK2|CYP3A4|ERBB2|KDR|LCK|MAPK1|MET|PDGFRA|PDGFRB
ZM-447439,BRD-K72703948,MINO,-0.2325,-0.9748,0.3359,0.54198,Aurora kinase inhibitor,AURKA|AURKB
palbociclib,BRD-K51313569,MCF7,-0.2325,-0.9746,0.335,0.26168,CDK inhibitor,CDK4|CDK6|CCND3
palomid-529,BRD-A50998626,HA1E,-0.2325,-0.9749,0.337,0.554712,AKT inhibitor|FGFR inhibitor|MTOR inhibitor|VEGFR inhibitor,MTOR|FGF2
sirolimus,BRD-A79768653,HCC515,-0.2324,-0.9743,0.3335,0.405232,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
erythromycin-estolate,BRD-K39746403,U2OS,-0.2324,-0.9743,0.3335,0.294809,Bacterial 50S ribosomal subunit inhibitor,ABCB1|ALB|CYP3A4|CYP51A1|KCNH2|MLNR|SLC47A1
selamectin,BRD-A58564983,MCF7,-0.2324,-0.9743,0.3335,0.33113,Nematocide,
NNC-05-2090,BRD-K85015012,A375,-0.2323,-0.9738,0.3316,0.672837,GAT inhibitor|GABA uptake inhibitor,SLC6A11|SLC6A13|SLC6A12
amoxapine,BRD-K02265150,MCF10A,-0.2323,-0.9737,0.3316,0.228023,Norepinephrine inhibitor,SLC6A2|SLC6A4|HTR2A|DRD1|DRD2|DRD3|DRD4|HTR6|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH4|HTR1A|HTR1B|HTR2B|HTR2C|HTR3A|HTR7|SLC6A3
masoprocol,BRD-A87130939,YAPC,-0.2322,-0.9736,0.3306,0.60946,Lipoxygenase inhibitor,ALOX5|IGF1R
H-7,BRD-A55756846,PC3,-0.2322,-0.9732,0.3291,0.380614,PKA inhibitor,
bromhexine,BRD-K47631482,A375,-0.2321,-0.9729,0.3278,0.430722,Mucolytic,
BI-2536,BRD-K64890080,AGS,-0.2321,-0.973,0.3279,0.596068,PLK inhibitor,PLK1|BRD4|PLK2|PLK3
vismodegib,BRD-K44827188,HA1E,-0.2321,-0.973,0.328,0.208924,Hedgehog pathway inhibitor|Smoothened receptor antagonist,SMO|ABCB1|ABCG2|CYP2C19|CYP2C8|DHH|IHH|PTCH1
albendazole,BRD-K79131256,PC3,-0.2321,-0.973,0.328,0.638685,Tubulin inhibitor,CYP1A2|CYP2J2|TUBA1A|TUBB|TUBB4B
atipamezole,BRD-K39252998,PC3,-0.232,-0.9728,0.3273,0.389667,Adrenergic receptor antagonist,
parbendazole,BRD-K02407574,A549,-0.232,-0.9727,0.3272,0.356663,Tubulin inhibitor,TUBB
LDN-193189,BRD-K04853698,HS578T,-0.232,-0.9725,0.3272,0.310023,Serine/threonine kinase inhibitor,ACVR1|BMPR1A
tanespimycin,BRD-K81473043,PHH,-0.232,-0.9725,0.3266,0.562777,HSP inhibitor,HSP90AA1|CHEK1
PIK-93,BRD-K29395450,PC3,-0.232,-0.9726,0.3272,0.451768,PI3K inhibitor,PI4KB|PIK3C3|PIK3CG
indolophenanthridine,BRD-K79353516,HT29,-0.232,-0.9728,0.3273,0.207749,Dopamine receptor agonist,
dexloxiglumide,BRD-K07609981,MCF10A,-0.2319,-0.972,0.3263,0.496424,CCK receptor antagonist,CCKAR
mubritinib,BRD-K19061412,YAPC,-0.2318,-0.9716,0.3254,0.268898,Receptor tyrosine protein kinase inhibitor,ERBB2|EGFR
temefos,BRD-K51805276,MCF7,-0.2318,-0.9719,0.3263,0.291986,Cholinesterase inhibitor,
gliclazide,BRD-A61154809,HELA,-0.2318,-0.9718,0.3255,0.412976,ATP channel blocker|Insulin secretagogue,ABCC8|KCNJ11|VEGFA
AZD-8055,BRD-K69932463,A375,-0.2318,-0.9719,0.3263,0.428072,MTOR inhibitor,MTOR
apafant,BRD-K28115081,HUVEC,-0.2318,-0.9717,0.3254,0.392109,Platelet activating factor receptor antagonist,PTAFR
pinitol,BRD-A69275535,HT29,-0.2318,-0.9716,0.3254,0.66624,Gamma secretase inhibitor,
UB-165,BRD-A14574269,PC3,-0.2318,-0.9717,0.3254,0.318171,Acetylcholine receptor agonist,CHRNA3|CHRNA4|CHRNB2
benzopurpurin-4b,BRD-K14221570,HA1E,-0.2318,-0.9716,0.3254,0.255171,Binds HIV gp120 and inhibits HIV-1 entry into the neural cell line SK-N-MC,
SB-216763,BRD-K59184148,HT29,-0.2318,-0.9716,0.3254,0.37706,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
simeprevir,BRD-A68493689,HA1E,-0.2317,-0.9713,0.324,0.65636,HCV inhibitor,CYP2C19|CYP2C8|SLCO1B3|CYP1A2|CYP3A4
volasertib,BRD-K69776681,A549,-0.2317,-0.9713,0.3234,0.471173,PLK inhibitor,PLK1
L-745870,BRD-K05528470,A375,-0.2317,-0.9715,0.3254,0.251783,Dopamine receptor antagonist,DRD4|DRD1|DRD2|DRD3|HTR1A|HTR2A|HTR6|HTR7
repaglinide,BRD-K82846253,MCF10A,-0.2317,-0.9715,0.3254,0.266423,Insulin secretagogue,ABCC8|KCNJ11|CYP2C8|CYP3A5|INS|PPARG
linsidomine,BRD-K72922393,HT29,-0.2317,-0.9715,0.3254,0.263834,Nitric oxide donor,
IKK-16,BRD-K14618467,HA1E,-0.2317,-0.9714,0.3248,0.567823,IKK inhibitor,IKBKB
loperamide,BRD-K61250553,YAPC,-0.2316,-0.971,0.3231,0.213571,Opioid receptor agonist,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC
BRD-K80672993,BRD-K80672993,VCAP,-0.2316,-0.9708,0.3225,0.2747,Pyruvate kinase isozyme activator,
BRD-K33583600,BRD-K33583600,HA1E,-0.2316,-0.9708,0.3225,0.318343,Guanylate cyclase activator,AKR1B1|HRH2|SIRT1|GABBR1
ruxolitinib,BRD-K53972329,PC3,-0.2316,-0.9711,0.3231,0.302849,JAK inhibitor,JAK1|JAK2|TYK2|JAK3
ABT-751,BRD-K91623615,PC3,-0.2316,-0.9709,0.3231,0.486867,Tubulin inhibitor,TUBB
indirubin,BRD-K17894950,A375,-0.2315,-0.9704,0.322,0.2532,CDK inhibitor|GSK inhibitor,CDK1|CDK5|CDK2|CDK4|GSK3B|GSK3A
ABT-702,BRD-K36021395,A549,-0.2315,-0.9704,0.322,0.237919,Adenosine kinase inhibitor,ADK
buphenine,BRD-A36267905,VCAP,-0.2315,-0.9703,0.322,0.2468,Adrenergic receptor agonist,ADRB2
AVL-292,BRD-K87782578,KMS34,-0.2314,-0.9701,0.3215,0.555222,BTK inhibitor,BTK|EGFR|ITK|JAK3|YES1
SKF-81297,BRD-A09828896,HEPG2,-0.2314,-0.9701,0.3215,0.295674,Dopamine receptor agonist,DRD1|DRD5
AM-251,BRD-K92000912,A375,-0.2314,-0.9701,0.3215,0.300485,Cannabinoid receptor antagonist,CNR1|GPR18|GPR55
XMD-885,BRD-K64857848,ASC,-0.2314,-0.97,0.3214,0.548424,MAP kinase inhibitor,MAPK7|LRRK2
estradiol,BRD-A18917088,VCAP,-0.2314,-0.9702,0.3218,0.30517,Estrogen receptor agonist,ESR1|ESR2|NR1I2|CYP2B6|CYP2C19|CYP2C8|CYP2E1|CYP3A5|CYP3A7|GPER1|KCNMA1
E-4031,BRD-K41713976,HEPG2,-0.2314,-0.97,0.3214,0.288693,Potassium channel antagonist,KCNH2|KCNH1
MLN-0128,BRD-K59317601,HUVEC,-0.2314,-0.9701,0.3215,0.579975,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
dexamethasone,BRD-K38775274,HCC515,-0.2313,-0.9695,0.3189,0.251783,Glucocorticoid receptor agonist,NR3C1|CYP3A4|CYP3A5|ANXA1|NOS2|NR0B1|NR3C2
KW-2449,BRD-K21718444,HEK293,-0.2313,-0.9696,0.3195,0.25571,Abl inhibitor|Aurora kinase inhibitor|FLT3 inhibitor,FLT3|ABL1|AURKA|FGFR1|AURKB
parecoxib,BRD-K13800121,A375,-0.2313,-0.9697,0.3195,0.366769,Cyclooxygenase inhibitor,PTGS2|LTF
megestrol,BRD-K12002134,A375,-0.2313,-0.9698,0.3195,0.208412,Progesterone receptor agonist,
ER-27319,BRD-K11927976,HEPG2,-0.2312,-0.9692,0.3186,0.671232,Syk inhibitor,SYK
GDC-0879,BRD-K67578145,HME1,-0.2312,-0.9691,0.3182,0.276751,RAF inhibitor,BRAF
gabexate,BRD-K59256312,MCF7,-0.2312,-0.969,0.3178,0.219918,Serine protease inhibitor,PRSS1|TPSAB1
benactyzine,BRD-K85030058,A375,-0.2311,-0.9688,0.3174,0.263374,Butyrylcholinesterase inhibitor,
dequalinium,BRD-K77685957,PC3,-0.2311,-0.9686,0.3165,0.255066,PKC inhibitor,KCNN1|KCNN3
AT-7519,BRD-K13390322,MCF7,-0.231,-0.9683,0.3149,0.33021,CDK inhibitor|Cell cycle inhibitor,CDK2|CDK1|CDK9|CDK4|CDK5|CDK6
cetirizine,BRD-A42571354,HEPG2,-0.231,-0.9683,0.3149,0.350285,Histamine receptor antagonist,HRH1
BRD-K04877770,BRD-K04877770,SKB,-0.231,-0.9683,0.3149,0.248266,Farnesyltransferase inhibitor,
A-205804,BRD-K77627880,PC3,-0.2309,-0.9682,0.3146,0.27014,ICAM1 inhibitor,ICAM1|SELE
UCL-2077,BRD-K50325075,ASC,-0.2309,-0.9681,0.3146,0.200536,Slow afterhyperpolarization channel blocker,
sirolimus,BRD-A79768653,MCF7,-0.2309,-0.968,0.3146,0.230142,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
pterostilbene,BRD-K53097745,A375,-0.2309,-0.9678,0.3145,0.30236,Cyclooxygenase inhibitor|PPAR receptor agonist,PTGS2|FAAH|PPARA|PTGS1
PSI-6130,BRD-K07798980,MCF10A,-0.2308,-0.9675,0.3129,0.215427,RNA polymerase inhibitor,
naftifine,BRD-K74141488,MCF10A,-0.2308,-0.9676,0.3132,0.212259,Fungal squalene epoxidase inhibitor,SQLE
PPT,BRD-K00312224,HCC515,-0.2308,-0.9676,0.3134,0.345346,Estrogen receptor agonist,ESR1
LY-364947,BRD-K06234293,A375,-0.2308,-0.9674,0.3128,0.322376,TGF-beta receptor inhibitor|P38 MAPK inhibitor,TGFBR1
nocodazole,BRD-K12539581,PC3,-0.2307,-0.967,0.3099,0.529396,Tubulin inhibitor,HPGDS
lenalidomide,BRD-A17883755,OCILY19,-0.2307,-0.967,0.3099,0.238798,Carcinogen,CRBN|TNF|CDH5|PTGS2|TNFSF11
clopidogrel,BRD-K27721098,PC3,-0.2306,-0.9665,0.3086,0.358122,Purinergic receptor antagonist,P2RY12|CYP2B6|CYP2C19|CYP3A5
SB-203580,BRD-A37704979,HEPG2,-0.2306,-0.9666,0.3086,0.249457,P38 MAPK inhibitor,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF
fenoterol,BRD-A97104540,VCAP,-0.2306,-0.9667,0.3086,0.513539,Adrenergic receptor agonist,ADRB2|ADRB1|ADRB3
dabrafenib,BRD-K09951645,THP1,-0.2306,-0.9665,0.3086,0.339316,RAF inhibitor,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
methyllidocaine,BRD-K60060639,A549,-0.2305,-0.9663,0.307,0.418611,Antiarrhythmic,
PD-0325901,BRD-K49865102,MDAMB231,-0.2305,-0.9664,0.3083,0.226183,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,MAP2K1|MAP2K2
DY-131,BRD-K62353524,MCF7,-0.2305,-0.9663,0.3076,0.511134,Estrogen receptor agonist,ESRRG|ESRRB|ESR2
N-6022,BRD-K82522873,PC3,-0.2305,-0.9663,0.307,0.235015,Alcohol dehydrogenase inhibitor,ADH5
CMPD-1,BRD-K54095730,A549,-0.2303,-0.9653,0.3036,0.316422,P38 MAPK inhibitor,GNRHR|MAPK14
homatropine,BRD-A74975734,HA1E,-0.2303,-0.9653,0.3036,0.22379,Acetylcholine receptor antagonist,CES1|CHRM1
SANT-2,BRD-K35781423,P1A82,-0.2303,-0.9657,0.3043,0.353915,Smoothened receptor antagonist,SMO|DHH|IHH|PTCH1|SHH
VU-0400193-3,BRD-K84141129,HEPG2,-0.2303,-0.9657,0.3043,0.236063,Glutamate receptor antagonist,GRM4
GW-9508,BRD-K71534238,MCF7,-0.2302,-0.965,0.3036,0.35442,Fatty acid receptor agonist|Free fatty acid receptor agonist|G protein-coupled receptor agonist,FFAR1|FFAR4
reversine,BRD-K77286328,HA1E,-0.2301,-0.9645,0.3026,0.230763,Aurora kinase inhibitor,AURKB|ADORA3|AURKA|INCENP|MAP2K1
ZM-336372,BRD-K73789395,A375,-0.2301,-0.9645,0.3026,0.420926,RAF inhibitor,BRAF|LCK|MAPK14|RAF1
prednisolone-hemisuccinate,BRD-A78391468,MCF7,-0.2301,-0.9645,0.3026,0.216851,Glucocorticoid receptor agonist,NR3C1
JW-74,BRD-K75664313,A375,-0.23,-0.9643,0.3026,0.291723,WNT inhibitor|Tankyrase inhibitor,TNKS|TNKS2
amsacrine,BRD-K68346641,MDAMB231,-0.23,-0.9643,0.3026,0.201056,Topoisomerase inhibitor,TOP2A|KCNH2
CEP-33779,BRD-K37237504,A375,-0.23,-0.9643,0.3026,0.652038,JAK inhibitor,JAK2
ciclesonide,BRD-K35245662,PC3,-0.23,-0.964,0.3017,0.505855,Glucocorticoid receptor agonist,NR3C1|SERPINA6
IC-261,BRD-K09638361,MCF7,-0.2299,-0.9636,0.3003,0.564817,Casein kinase inhibitor,CSNK1E|CSNK1A1|CSNK1D|CSNK1G2
NVP-TAE684,BRD-K50140147,OCILY19,-0.2299,-0.9638,0.3006,0.419538,ALK inhibitor,ALK|INSR
lomitapide,BRD-K92213669,HA1E,-0.2299,-0.9636,0.3003,0.779829,Microsomal trigylceride transfer protein inhibitor,MTTP|CYP2B6|CYP2C19|CYP2C8
DBeQ,BRD-K59204667,PC3,-0.2298,-0.9633,0.2998,0.400051,ATPase inhibitor,CASP3
PIK-90,BRD-K99818283,A375,-0.2298,-0.9633,0.2998,0.276222,PI3K inhibitor,
tipifarnib,BRD-K63195589,A549,-0.2298,-0.9635,0.3002,0.734019,Farnesyltransferase inhibitor,
AP-26113,BRD-K56032964,YAPC,-0.2298,-0.9635,0.3002,0.440243,ALK inhibitor,ALK|EGFR
SGC-CBP30,BRD-K24821794,HT29,-0.2298,-0.9632,0.2998,0.408986,Bromodomain inhibitor,CREBBP|EP300
AMG-517,BRD-K34185671,MCF10A,-0.2297,-0.9629,0.2967,0.248055,TRPV antagonist,TRPV1
ambroxol,BRD-K56558538,HT29,-0.2297,-0.963,0.2972,0.322277,Sodium channel inhibitor,GBA|CYP3A4
MBCQ,BRD-K64746805,MCF7,-0.2297,-0.9631,0.2985,0.210718,Phosphodiesterase inhibitor,PDE5A
SU-11652,BRD-K60623809,PC3,-0.2297,-0.963,0.2972,0.696706,Tyrosine kinase inhibitor,KDR|PDGFRB
methylene-blue,BRD-K16406336,HCC515,-0.2296,-0.9626,0.2967,0.39963,Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor,ACHE|MAPT
quinoclamine,BRD-K66792149,HA1E,-0.2296,-0.9626,0.2966,0.229712,Algicide,
rotenone,BRD-K08316444,A549,-0.2296,-0.9625,0.2965,0.262869,Mitochondrial inhibitor,MT-ND1
IBC-293,BRD-K15196155,HT29,-0.2296,-0.9624,0.2963,0.250317,Hydroxycarboxylic acid receptor agonist,HCAR3
RS-127445,BRD-K90825648,YAPC,-0.2296,-0.9624,0.2963,0.301459,Serotonin receptor antagonist,HTR2B|HTR2A|HTR2C
IKK-16,BRD-K14618467,A549,-0.2296,-0.9624,0.2963,0.563249,IKK inhibitor,IKBKB
prednisolone-acetate,BRD-A01643550,NPC,-0.2295,-0.9619,0.2943,0.213549,Glucocorticoid receptor agonist,NR3C1
eticlopride,BRD-K50417881,A549,-0.2295,-0.962,0.2943,0.313108,Dopamine receptor antagonist,DRD2|DRD3|DRD4
GSK-269962,BRD-K89464729,PC3,-0.2295,-0.9623,0.2963,0.421617,Rho associated kinase inhibitor,ROCK1|ROCK2
pantoprazole,BRD-A22380646,A549,-0.2294,-0.9616,0.2936,0.331832,Proton pump inhibitor,ATP4A|CYP2C19|CYP3A4
BRD-K99615199,BRD-K99615199,A549,-0.2294,-0.9616,0.2936,0.21307,Progesterone receptor agonist,PGR|ESR1
mirodenafil,BRD-K82967685,HT29,-0.2294,-0.9617,0.2937,0.243177,Phosphodiesterase inhibitor,PDE5A
PF-04691502,BRD-K07310275,A375,-0.2294,-0.9617,0.2943,0.641286,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG
oxybutynin,BRD-A65013509,HA1E,-0.2293,-0.9615,0.293,0.223986,Acetylcholine receptor antagonist,CHRM3|CHRM2|CHRM1|CHRM4
syrosingopine,BRD-K14200658,A549,-0.2292,-0.961,0.2924,0.381834,Vesicular monoamine transporter inhibitor,
estrone,BRD-K81839095,MCF10A,-0.2292,-0.961,0.2923,0.213908,Estrogen receptor agonist,ESR1|ESR2
AT-9283,BRD-K24576554,YAPC,-0.2292,-0.9607,0.2922,0.665982,Aurora kinase inhibitor|Abl inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor|Protein kinase inhibitor|Tubulin inhibitor,JAK2|AURKA|AURKB|JAK3|ABL1|BCR|FLT3|RPS6KA6|STK17A
SB-216763,BRD-K59184148,A549,-0.2292,-0.9607,0.2922,0.242474,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
PF-750,BRD-K83213911,HA1E,-0.2291,-0.9606,0.2921,0.217088,FAAH inhibitor,FAAH
lenalidomide,BRD-A17883755,NALM6,-0.2291,-0.9605,0.292,0.237359,Carcinogen,CRBN|TNF|CDH5|PTGS2|TNFSF11
topotecan,BRD-K55696337,A375,-0.229,-0.9602,0.2909,0.819022,Topoisomerase inhibitor,TOP1|TOP1MT
ambroxol,BRD-K56558538,HA1E,-0.229,-0.9602,0.2903,0.242937,Sodium channel inhibitor,GBA|CYP3A4
dantrolene,BRD-K81272440,PC3,-0.229,-0.96,0.2903,0.329964,Calcium channel blocker,RYR1|RYR3
SB-505124,BRD-K40109029,PC3,-0.229,-0.9601,0.2903,0.500545,ALK inhibitor,TGFBR1|ACVR1B|ACVR1C
dipropyl-dopamine,BRD-K82577285,A549,-0.229,-0.9599,0.2902,0.568642,Dopamine receptor agonist,
oxatomide,BRD-K02079473,HEK293,-0.229,-0.96,0.2903,0.257415,Histamine receptor antagonist,HRH1
carmofur,BRD-K11630072,A549,-0.229,-0.96,0.2903,0.36307,Thymidylate synthase inhibitor,TYMS
PF-03084014,BRD-K61691541,HA1E,-0.229,-0.96,0.2903,0.307007,Gamma secretase inhibitor,
I-BET-762,BRD-K08109215,HA1E,-0.229,-0.96,0.2903,0.501925,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
PIK-93,BRD-K29395450,A375,-0.2289,-0.9597,0.2901,0.468306,PI3K inhibitor,PI4KB|PIK3C3|PIK3CG
AVL-292,BRD-K87782578,OCILY3,-0.2289,-0.9598,0.2901,0.390704,BTK inhibitor,BTK|EGFR|ITK|JAK3|YES1
SB-415286,BRD-K76805682,MCF10A,-0.2289,-0.9596,0.2897,0.267248,GSK inhibitor,GSK3B|GSK3A|RPS6KB1
Y-39983,BRD-K56751279,A375,-0.2288,-0.9591,0.2876,0.255175,Rho associated kinase inhibitor,ROCK1|ROCK2
proscillaridin,BRD-A34806832,HCC515,-0.2288,-0.9594,0.2893,0.774894,Na/K-ATPase inhibitor,ATP1A1
alitretinoin,BRD-K35483542,HA1E,-0.2288,-0.9592,0.2881,0.328363,Retinoid receptor agonist,RARG|RARA|RARB|RXRA|RXRG|RXRB
LY-2801653,BRD-K18961567,PC3,-0.2288,-0.9592,0.2883,0.524525,MET inhibitor,MET|MST1R
Ro-3306,BRD-K78373679,HA1E,-0.2288,-0.9591,0.2874,0.466747,CDK inhibitor,CDK1
lisinopril,BRD-K67966701,MCF7,-0.2288,-0.959,0.2874,0.377314,ACE inhibitor,ACE|ACE2
idoxuridin,BRD-A85439007,A375,-0.2288,-0.9592,0.2885,0.293645,DNA synthesis inhibitor,
GTP-14564,BRD-K16664969,A375,-0.2287,-0.959,0.2874,0.240143,FLT3 inhibitor|Tyrosine kinase inhibitor,FLT3|CSF1R|KIT|PDGFRB
BRD-K28296557,BRD-K28296557,HEPG2,-0.2287,-0.9587,0.287,0.388616,AKT inhibitor,
NVP-TAE226,BRD-K21025364,HEK293,-0.2287,-0.9586,0.2853,0.209592,Protein tyrosine kinase inhibitor,IGF1R|PTK2
ketoconazole,BRD-K29113274,PC3,-0.2286,-0.9585,0.285,0.208194,Sterol demethylase inhibitor,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
immepip,BRD-K25906698,ASC,-0.2286,-0.9584,0.285,0.337257,Histamine receptor agonist,HRH3|HRH4
L-733060,BRD-K15791587,HA1E,-0.2286,-0.9585,0.285,0.214386,Tachykinin antagonist,TACR1
LY-225910,BRD-K33864865,SKB,-0.2285,-0.9581,0.2835,0.217839,CCK receptor antagonist,CCKBR
OBAA,BRD-K48029790,A549,-0.2285,-0.9581,0.2835,0.531781,Phospholipase inhibitor,PLA2G1B
parbendazole,BRD-K02407574,U2OS,-0.2285,-0.9579,0.2835,0.643578,Tubulin inhibitor,TUBB
EVP-6124,BRD-K71603915,A375,-0.2285,-0.9577,0.2831,0.24342,Acetylcholine receptor agonist,CHRNA7
PRE-084,BRD-K57304726,HA1E,-0.2284,-0.9576,0.283,0.286613,Sigma receptor agonist,SIGMAR1
PSB-06126,BRD-K71266197,HA1E,-0.2284,-0.9577,0.283,0.27957,NTPDase inhibitor,ENTPD3
AMG-900,BRD-K21728777,A375,-0.2284,-0.9574,0.2829,0.533538,Aurora kinase inhibitor,AURKA|AURKB|AURKC
dovitinib,BRD-K85402309,KMS34,-0.2284,-0.9576,0.283,0.641015,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor,FGFR1|FLT1|KDR|EGFR|FGFR3|FLT3|FLT4|KIT|PDGFRB|CSF1R|FGFR2|INSR|PDGFRA
ketoconazole,BRD-A38350138,A375,-0.2283,-0.9572,0.2827,0.267933,Sterol demethylase inhibitor,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
norgestrel,BRD-A14886633,MCF10A,-0.2283,-0.957,0.2825,0.271148,Progesterone receptor agonist,PGR
torcitabine,BRD-K91822704,YAPC,-0.2283,-0.957,0.2825,0.342835,DNA inhibitor,DCK|TK2
vandetanib,BRD-K77625799,HEK293,-0.2283,-0.9569,0.2821,0.236189,EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor,EGFR|KDR|RET|FLT1|FLT4|PTK6|TEK|FLT3|KIT|EPHA1|EPHA10|EPHA2|EPHA3|EPHA4|EPHA5|EPHA6|EPHA7|EPHA8|EPHB1|EPHB2|EPHB3|EPHB4|EPHB6|ERBB2|ERBB3|ERBB4|SRC|VEGFA
BP-554,BRD-K45479396,HCC515,-0.2283,-0.9569,0.2821,0.274029,Serotonin receptor agonist,HTR1A
tinidazole,BRD-K89125793,MCF7,-0.2281,-0.9562,0.2814,0.405295,Bacterial DNA inhibitor,
cyclosporin-a,BRD-A69815203,HELA,-0.2281,-0.9564,0.2814,0.51153,Calcineurin inhibitor,PPIA|PPP3CA
SB-225002,BRD-K61323504,AGS,-0.2281,-0.9563,0.2814,0.325517,CC chemokine receptor antagonist,CXCR2
doxofylline,BRD-K70507123,YAPC,-0.2281,-0.9561,0.2814,0.26349,Adenosine receptor antagonist,ADORA1|PDE4A|PDE4B|PDE4C|PDE4D
hyoscyamine,BRD-K40530731,MCF7,-0.2281,-0.9561,0.2814,0.407471,Acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4
quercetin,BRD-K97399794,VCAP,-0.228,-0.9557,0.281,0.349963,Polar auxin transport inhibitor,PIK3CG|AKR1B1|CYP2C8|EGFR|GAA|MAOA|PTPN1|SCN5A|SIRT1|XDH|ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIM1|STK17B|UGT3A1
BRD-A63236097,BRD-A63236097,HCT116,-0.228,-0.956,0.2814,0.342405,Tumor necrosis factor production inhibitor,NFKB1
dabrafenib,BRD-K09951645,A549,-0.228,-0.9556,0.281,0.222376,RAF inhibitor,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
cotinine,BRD-K94144010,HT29,-0.228,-0.9558,0.281,0.22701,Nicotinic receptor agonist,
bongkrek-acid,BRD-A41301928,A375,-0.2279,-0.9554,0.281,0.299027,Mitochondrial inhibitor,SLC25A4
pioglitazone,BRD-A48430263,PC3,-0.2279,-0.9555,0.281,0.265,PPAR receptor agonist|Insulin sensitizer,PPARG|INS|TRPM3
puromycin,BRD-A28970875,HCC515,-0.2279,-0.9555,0.281,0.440765,Protein synthesis inhibitor,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
exemestane,BRD-K33425534,HT29,-0.2279,-0.9554,0.281,0.309231,Aromatase inhibitor,CYP19A1
GSK-429286A,BRD-A10523515,SKL,-0.2279,-0.9555,0.281,0.437934,Rho associated kinase inhibitor,ROCK1
sorafenib,BRD-K23984367,HPTEC,-0.2279,-0.9553,0.2804,0.252594,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
novobiocin,BRD-K85307935,PC3,-0.2279,-0.9553,0.2804,0.485437,Bacterial DNA inhibitor,
YK-4279,BRD-A62182663,HT29,-0.2279,-0.9553,0.2804,0.533202,Apoptosis stimulant|ETV1 inhibitor,EWSR1|FLI1|DHX9
caffeine,BRD-K02404261,HELA,-0.2278,-0.9549,0.2795,0.211705,Adenosine receptor antagonist|Phosphodiesterase inhibitor,ADORA1|ADORA2A|ADORA2B|ATM|ITPR1|RYR1|ATR|ADORA3|ITPR2|ITPR3|PDE10A|PDE11A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR2|RYR3
BRD-K20152659,BRD-K20152659,MCF7,-0.2278,-0.9551,0.2803,0.204687,Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist,
