pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
minocycline,BRD-A69651145,U2OS,-0.3158,-1.2688,0.4516,0.257525,Bacterial 30S ribosomal subunit inhibitor,PARP1|ALOX5|CASP1|CASP3|CYCS|IL1B|MMP9|VEGFA
ibutamoren,BRD-K44771174,A375,-0.3157,-1.2682,0.4512,0.233051,Growth hormone secretagogue receptor agonist,GH1|GHR|GHSR
paxilline,BRD-K38251852,A549,-0.3156,-1.2679,0.4511,0.24012,Potassium channel antagonist,KCNMA1
TAK-715,BRD-K52751261,SKBR3,-0.3156,-1.2678,0.4493,0.25255,P38 MAPK inhibitor,MAPK14|TNF
triclabendazole,BRD-K81916719,VCAP,-0.3156,-1.268,0.4512,0.419209,Tubulin inhibitor,DNMT1
navitoclax,BRD-K82746043,HELA,-0.3155,-1.2675,0.4493,0.37493,BCL inhibitor,BCL2|BCL2L1|BCL2L2
ZM-39923,BRD-K40624912,HBL1,-0.3154,-1.2669,0.4489,0.200895,JAK inhibitor,JAK1|JAK3
BRD-K34533029,BRD-K34533029,HCC515,-0.3154,-1.267,0.4489,0.302951,EGFR inhibitor,EGFR
BRD-K23875128,BRD-K23875128,HCC515,-0.3152,-1.2665,0.4479,0.432805,Rho associated kinase inhibitor,
tasisulam,BRD-K42495768,A549,-0.3151,-1.2657,0.4444,0.217966,Apoptosis stimulant,
megestrol,BRD-K12002134,A375,-0.315,-1.2656,0.4444,0.208412,Progesterone receptor agonist,
oxiconazole,BRD-K56104152,HEK293,-0.315,-1.2657,0.4444,0.325928,Bacterial cell wall synthesis inhibitor,
UB-165,BRD-A14574269,PC3,-0.3149,-1.2649,0.4437,0.318171,Acetylcholine receptor agonist,CHRNA3|CHRNA4|CHRNB2
tipranavir,BRD-A10039652,HA1E,-0.3147,-1.2645,0.4432,0.305852,HIV inhibitor,
amonafide,BRD-K56334280,PC3,-0.3147,-1.2642,0.443,0.425179,Topoisomerase inhibitor,TOP2A|TOP2B
mirtazapine,BRD-A64977602,MCF10A,-0.3147,-1.2645,0.4432,0.294239,Adrenergic receptor antagonist|Serotonin receptor antagonist,ADRA2A|HTR2A|HTR2C|ADRA2C|HTR3A|ADRA2B|ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2|DRD1|DRD2|DRD3|DRD5|HRH1|HRH3|HTR2B|HTR7|OPRK1|SLC6A2|SLC6A3|SLC6A4
baricitinib,BRD-K53581288,HELA,-0.3146,-1.2638,0.443,0.313604,JAK inhibitor,JAK1|JAK2
nandrolone,BRD-K52080565,A375,-0.3146,-1.2639,0.443,0.249264,Imidazoline receptor agonist,NISCH|AR|CYP19A1|MAOA|MAOB
proxymetacaine,BRD-K79116891,HCC515,-0.3145,-1.2635,0.4421,0.250969,Sodium channel inhibitor,SCN9A|SCN10A|SCN5A
piribedil,BRD-K47936004,HUVEC,-0.3144,-1.2629,0.4409,0.256079,Dopamine receptor agonist,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B
methyllidocaine,BRD-K60060639,A549,-0.3144,-1.263,0.4414,0.418611,Antiarrhythmic,
fomepizole,BRD-K56810756,HEK293,-0.3142,-1.2623,0.4392,0.458475,Alcohol dehydrogenase inhibitor,ADH1A|ADH1B|ADH1C|AKR1A1|CAT
repsox,BRD-K80480517,PC3,-0.3141,-1.262,0.4392,0.264923,TGF-beta receptor inhibitor,TGFBR1
MK-212,BRD-K19554809,HT29,-0.314,-1.2613,0.4391,0.551629,Serotonin receptor agonist,HTR2C
BRD-K73261812,BRD-K73261812,A549,-0.314,-1.2616,0.4392,0.311011,Beta catenin inhibitor,CTNNB1
clofilium,BRD-K02680176,PC3,-0.3139,-1.2609,0.4388,0.276998,Potassium channel antagonist,KCND2|KCNA5|KCNH1
BRD-K97330509,BRD-K97330509,HA1E,-0.3139,-1.2611,0.439,0.511304,Src inhibitor,
ICI-89406,BRD-A03359064,HA1E,-0.3139,-1.2609,0.4388,0.204849,Adrenergic receptor antagonist,ADRB1|ADRB2
BRD-A96799240,BRD-A96799240,HEPG2,-0.3138,-1.2608,0.4388,0.21319,Retinoid receptor antagonist,
karakoline,BRD-A43849199,A375,-0.3137,-1.2604,0.4388,0.305371,Phytotoxin,
grazoprevir,BRD-K24943235,A375,-0.3136,-1.26,0.4386,0.422373,HCV inhibitor,
SB-205607,BRD-K22878149,HT29,-0.3135,-1.2593,0.4373,0.372907,Delta 1 opioid receptor agonist,OPRD1
estramustine,BRD-A70858459,A375,-0.3135,-1.2593,0.4373,0.507084,DNA inhibitor,ESR1|ESR2|MAP1A|MAP2
amuvatinib,BRD-K66538826,ASC,-0.3134,-1.2593,0.4373,0.539421,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RAD51 inhibitor|RET tyrosine kinase inhibitor,KIT|FLT3|MET|PDGFRA|AXL|MST1R|RAD51|RET
brefeldin-a,BRD-K77841042,HA1E,-0.3134,-1.2589,0.4373,0.764766,Protein synthesis inhibitor|BIG1 inhibitor,ARFGEF1|ARFGEF2|GBF1|ARF1|CYTH2
ponatinib,BRD-K44227013,SKL,-0.3133,-1.2586,0.4373,0.631052,Bcr-Abl inhibitor|FLT3 inhibitor|PDGFR inhibitor,ABL1|BCR|FLT3|RET|FGFR1|FGFR2|FGFR3|FGFR4|KIT|TEK|CYP2C8|CYP3A5|FGF2|FLT1|KDR|LCK|LYN|PDGFRA|SRC
heliotrine,BRD-A08709697,A375,-0.3133,-1.2588,0.4373,0.260446,Pyrrolizidine alkaloid,
LY-456236,BRD-K87696786,HCC515,-0.3133,-1.2588,0.4373,0.203044,Glutamate receptor antagonist,GRM1
marmesin,BRD-K36377456,A549,-0.3132,-1.2582,0.4364,0.22347,Angiogenesis inhibitor,
PF-573228,BRD-K79239947,NPC,-0.3132,-1.2584,0.4364,0.351897,Focal adhesion kinase inhibitor,CDK1|CDK2|CDK7|GSK3B|IKBKB
halcinonide,BRD-K81709173,A549,-0.3132,-1.2584,0.4364,0.279011,Glucocorticoid receptor agonist,NR3C1
sildenafil,BRD-K79759585,HT29,-0.3132,-1.2585,0.4364,0.329249,Phosphodiesterase inhibitor,PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3
rucaparib,BRD-K88560311,A375,-0.3132,-1.2582,0.4364,0.242941,PARP inhibitor,PARP1|PARP2
BRD-A01593789,BRD-A01593789,MCF7,-0.3131,-1.2578,0.4346,0.381312,5-alpha reductase inhibitor,PGR
BRD-K84924563,BRD-K84924563,MCF7,-0.3131,-1.258,0.4363,0.278607,Glutamate receptor antagonist|Glutaminase inhibitor,
vanoxerine,BRD-K32501161,PC3,-0.3131,-1.2579,0.4358,0.548869,Dopamine receptor antagonist,SLC6A3|MAOA|MAOB
tivozanib,BRD-K53414658,HELA,-0.313,-1.2576,0.434,0.376317,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
SD-208,BRD-K24566386,PC3,-0.313,-1.2574,0.433,0.251864,TGF-beta receptor inhibitor,TGFBR1
BRD-K47000838,BRD-K47000838,HELA,-0.313,-1.2573,0.4318,0.313533,Tubulin inhibitor,ACTB
swainsonine,BRD-K15170068,HT29,-0.313,-1.2576,0.4341,0.309271,Alpha mannosidase inhibitor,MAN2A1
BIX-01338,BRD-K26863634,YAPC,-0.313,-1.2573,0.4318,0.263355,Histone lysine methyltransferase inhibitor,
simvastatin,BRD-K22134346,HT29,-0.3128,-1.2568,0.4286,0.3106,HMGCR inhibitor,HMGCR|CYP2C8|CYP3A4|CYP3A5|ITGB2
arctigenin,BRD-K53523901,SKB,-0.3127,-1.2561,0.4259,0.216308,MEK inhibitor,ADIPOR1|AHR|CHUK|MAP2K1
JW-7-24-1,BRD-U68942961,A375,-0.3127,-1.2564,0.4284,0.565251,LCK Inhibitor,LCK
Ro-25-6981,BRD-K51541829,PC3,-0.3125,-1.2554,0.4246,0.292545,Vesicular monoamine transporter inhibitor,GRIN2B|SLC18A2
spectinomycin,BRD-K11905747,HT29,-0.3125,-1.2555,0.4251,0.22292,Bacterial 30S ribosomal subunit inhibitor,
apocynin,BRD-K64990520,HELA,-0.3125,-1.2556,0.4258,0.247141,NADPH inhibitor,NOX3|NOX4
navitoclax,BRD-K82746043,PC3,-0.3125,-1.2556,0.4258,0.439871,BCL inhibitor,BCL2|BCL2L1|BCL2L2
BRD-K04923131,BRD-K04923131,PC3,-0.3123,-1.2548,0.4239,0.356104,GSK inhibitor|Lipoxygenase inhibitor,GSK3B|ALOX5|GSK3A
amantadine,BRD-K70330367,A375,-0.3123,-1.2545,0.4228,0.208407,Glutamate receptor antagonist,GRIN1|DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A
GW-843682X,BRD-K90382497,PC3,-0.3121,-1.254,0.4217,0.450891,PLK inhibitor,
quiflapon,BRD-K39503511,PC3,-0.3121,-1.2539,0.4216,0.616223,Leukotriene inhibitor,ALOX5AP|ALOX5
alvocidib,BRD-K87909389,HELA,-0.312,-1.2534,0.4198,0.477951,CDK inhibitor,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
dexamethasone-acetate,BRD-A93424738,HELA,-0.312,-1.2533,0.4191,0.456358,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor,NR3C1
trifluridine,BRD-A64485570,HA1E,-0.3119,-1.2532,0.4187,0.253007,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,TYMS
trehalose,BRD-K54028654,MCF10A,-0.3119,-1.2532,0.4187,0.303507,Pharmacological chaperone,
nateglinide,BRD-K44353683,YAPC,-0.3117,-1.2523,0.4179,0.442133,Insulin secretagogue,ABCC8|KCNJ11|CYP3A4|INS|KCNJ10|PPARG
VU-0418947-2,BRD-K76907295,A375,-0.3117,-1.2524,0.4179,0.480889,HIF modulator,
rotenone,BRD-K08316444,A375,-0.3116,-1.2519,0.4174,0.385353,Mitochondrial inhibitor,MT-ND1
ceforanide,BRD-K37848908,HA1E,-0.3115,-1.2513,0.4157,0.211625,Penicillin binding protein inhibitor,
ruxolitinib,BRD-K53972329,A549,-0.3115,-1.2513,0.4157,0.377309,JAK inhibitor,JAK1|JAK2|TYK2|JAK3
xaliproden,BRD-K88358234,HEPG2,-0.3115,-1.2513,0.4157,0.289453,Serotonin receptor agonist,HTR1A
BRD-A18763547,BRD-A18763547,HEPG2,-0.3115,-1.2515,0.4162,0.45165,Cytochrome P450 inhibitor,
ergometrine,BRD-A73581086,HEPG2,-0.3114,-1.251,0.4156,0.221655,Adrenergic receptor agonist|Serotonin receptor agonist,HTR2A
nutlin-3,BRD-A12230535,HA1E,-0.3114,-1.2511,0.4156,0.442802,MDM inhibitor,MDM2|TP53
tolnaftate,BRD-K44273375,A549,-0.3114,-1.251,0.4156,0.248227,Fungal squalene epoxidase inhibitor,
CD-1530,BRD-K09619322,MCF7,-0.3114,-1.2509,0.4156,0.356534,Retinoid receptor agonist,RARG
AZD-4547,BRD-K28392481,MCF10A,-0.3114,-1.2509,0.4156,0.449849,FGFR inhibitor,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR
simeprevir,BRD-A68493689,HA1E,-0.3114,-1.2509,0.4156,0.65636,HCV inhibitor,CYP2C19|CYP2C8|SLCO1B3|CYP1A2|CYP3A4
trovafloxacin,BRD-K00494077,MCF7,-0.3114,-1.2511,0.4156,0.36545,Bacterial DNA inhibitor,TOP2A
lapatinib,BRD-K19687926,MCF7,-0.3114,-1.2512,0.4156,0.381782,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
kitasamycin,BRD-K96134740,A375,-0.3113,-1.2505,0.4156,0.345701,Protein synthesis inhibitor,
eltrombopag,BRD-K40496271,A375,-0.3112,-1.2504,0.4152,0.441866,Thrombopoietin receptor agonist,MPL|CYP2C8
mesulergine,BRD-K91336023,YAPC,-0.3112,-1.2504,0.4151,0.207903,Dopamine receptor agonist,HTR2A|HTR2C|HTR7|HTR2B|HTR3A|HTR3B|HTR6
NAN-190,BRD-K69195780,HT29,-0.3111,-1.2497,0.414,0.276924,Serotonin receptor agonist,HTR1A|ADRA1A|ADRA1B|ADRA1D|HTR1F
NVP-BEZ235,BRD-K12184916,P1A82,-0.3111,-1.2497,0.414,0.638129,MTOR inhibitor|PI3K inhibitor,
PD-153035,BRD-K26603252,A375,-0.311,-1.2495,0.414,0.35341,EGFR inhibitor,EGFR|KDR
MLN-4924,BRD-K67844266,HT29,-0.311,-1.2494,0.414,0.379781,Nedd activating enzyme inhibitor,NAE1|UBA3
harmane,BRD-K12630395,U2OS,-0.311,-1.2494,0.414,0.26384,Monoamine oxidase inhibitor,MAOA|MAOB
fluticasone,BRD-A59943784,HA1E,-0.3109,-1.2491,0.4132,0.255812,Glucocorticoid receptor agonist,NR3C1|PGR
KI-8751,BRD-K47150025,A375,-0.3109,-1.2491,0.4132,0.270196,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR
N-formylmethionylalanine,BRD-A61470182,A549,-0.3109,-1.2491,0.4134,0.299966,Macrophage activator,
cinobufagin,BRD-A80502530,HCC515,-0.3107,-1.2484,0.4096,0.369463,Na/K-ATPase inhibitor,ATP1A1
sparfloxacin,BRD-A26423207,PC3,-0.3107,-1.2484,0.4096,0.223229,Bacterial DNA Gyrase inhibitor,TOP2A
mammea-a,BRD-K92138166,PC3,-0.3107,-1.2481,0.4096,0.484106,Antibiotic,
AM-580,BRD-K06854232,HCC515,-0.3106,-1.2477,0.4081,0.342432,Retinoid receptor agonist,RARA
AG-14361,BRD-K00615600,HCC515,-0.3106,-1.2476,0.4081,0.315425,PARP inhibitor,PARP1
pemetrexed,BRD-K32842773,U2OS,-0.3105,-1.2474,0.408,0.224262,Dihydrofolate reductase inhibitor|Thymidylate synthase inhibitor,TYMS|DHFR|GART|SLC22A8|ATIC
BCI-hydrochloride,BRD-A11007541,MCF7,-0.3105,-1.2473,0.408,0.517952,Protein phosphatase inhibitor,
EMF-BCA1-60,BRD-K68437527,ASC,-0.3104,-1.2469,0.4078,0.23628,Caspase inhibitor,
tacrine,BRD-K81473089,A375,-0.3104,-1.247,0.4078,0.219173,Acetylcholinesterase inhibitor,ACHE|BCHE
ATN-161,BRD-K00521308,YAPC,-0.3104,-1.2469,0.4078,0.400475,Integrin inhibitor,ITGA5|ITGAV|ITGB1|ITGB3|ITGB5
dexamethasone-acetate,BRD-A93424738,MCF7,-0.3103,-1.2464,0.4078,0.257028,Glucocorticoid receptor agonist|Corticosteroid agonist|Cytochrome P450 inhibitor,NR3C1
carbamazepine,BRD-K71799949,HCC515,-0.3103,-1.2465,0.4078,0.224314,Carboxamide antiepileptic,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A
WYE-125132,BRD-A45498368,HCC515,-0.3103,-1.2468,0.4078,0.243945,MTOR inhibitor,MTOR|PIK3CA
pentoxyverine,BRD-K06181161,PC3,-0.3102,-1.2461,0.4072,0.248945,Acetylcholine receptor antagonist,
BRD-K28296557,BRD-K28296557,MCF7,-0.3101,-1.2459,0.4065,0.454201,AKT inhibitor,
lawsone,BRD-K66707493,PC3,-0.31,-1.2455,0.4056,0.231613,Coloring agent,
brinzolamide,BRD-K74913225,SKB,-0.31,-1.2456,0.4062,0.21039,Carbonic anhydrase inhibitor,CA2|CA7|CA1|CYP2B6|CYP2C8|CA12|CA14|CA4|CA5A
BRD-K04923131,BRD-K04923131,HCC515,-0.3099,-1.2452,0.4054,0.324841,GSK inhibitor|Lipoxygenase inhibitor,GSK3B|ALOX5|GSK3A
RX-821002,BRD-A65597028,A375,-0.3099,-1.2448,0.4046,0.206638,Adrenergic receptor antagonist,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D
bufalin,BRD-K63606607,HEPG2,-0.3099,-1.2451,0.4051,0.297226,Na/K-ATPase inhibitor,ATP1A1
LXR-623,BRD-K54520417,YAPC,-0.3099,-1.245,0.4048,0.223265,LXR agonist,ABCA1|AR|NR1H2|NR1H3|NR1I2|NR3C1
GDC-0068,BRD-K43002773,MINO,-0.3098,-1.2445,0.4039,0.344531,AKT inhibitor,AKT1|AKT2|AKT3|CYP3A5|PRKG1
leflunomide,BRD-K78692225,MCF10A,-0.3097,-1.2444,0.4039,0.345139,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B
cycloheximide,BRD-K36055864,MCF7,-0.3097,-1.2442,0.4035,0.523917,Protein synthesis inhibitor,GSK3B|RPL3
RU-24969,BRD-K00234327,PC3,-0.3097,-1.2442,0.4035,0.225565,Serotonin receptor agonist,HTR1A|HTR1B|HTR6|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A
CGP-57380,BRD-K42500029,HEPG2,-0.3097,-1.2442,0.4035,0.228268,MAP kinase inhibitor,MKNK1|AURKB|LCK|MKNK2|SGK1
baccatin-III,BRD-A84189516,ASC,-0.3096,-1.2437,0.4018,0.264343,Paclitaxel precursor,
IKK-16,BRD-K14618467,OCILY19,-0.3095,-1.2433,0.3994,0.670165,IKK inhibitor,IKBKB
erythrosine,BRD-K14920963,MCF7,-0.3095,-1.2436,0.4017,0.341999,Coloring agent,
troxerutin,BRD-A74160776,U2OS,-0.3095,-1.2436,0.4018,0.230918,Antioxidant,
allantoin,BRD-A96407378,PC3,-0.3095,-1.2432,0.3994,0.206044,Product of purine catabolism used in cosmetics,
BRD-K84924563,BRD-K84924563,HT29,-0.3093,-1.2425,0.3989,0.293052,Glutamate receptor antagonist|Glutaminase inhibitor,
SB-225002,BRD-K61323504,MCF7,-0.3093,-1.2426,0.3989,0.559109,CC chemokine receptor antagonist,CXCR2
manumycin-a,BRD-K78599730,A549,-0.3093,-1.2424,0.3988,0.255492,Farnesyltransferase inhibitor|NFKB inhibitor,FNTA|IKBKB
azacitidine,BRD-K03406345,SKL,-0.3092,-1.2424,0.3988,0.58317,DNA inhibitor,DNMT1|DNMT3A
clofilium,BRD-K02680176,MCF7,-0.3089,-1.2409,0.3936,0.214945,Potassium channel antagonist,KCND2|KCNA5|KCNH1
glibenclamide,BRD-K36927236,AGS,-0.3089,-1.2412,0.394,0.293871,ATP channel blocker|Insulin secretagogue|Sulfonylurea,
GSK-J2,BRD-K82484347,YAPC,-0.3087,-1.2403,0.3921,0.469322,Histone demethylase inhibitor,
AZD-6482,BRD-K58772419,HAP1,-0.3087,-1.2403,0.3921,0.216563,PI3K inhibitor,PIK3CB|PIK3CD|PIK3CG|PIK3CA
medetomidine,BRD-A66563878,HT29,-0.3086,-1.2399,0.3914,0.226492,Adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C|ADRA1A|ADRA1B|ADRA1D
flunisolide,BRD-A65449987,MCF7,-0.3086,-1.2399,0.3913,0.223744,Cytochrome P450 inhibitor,NR3C1
leflunomide,BRD-K78692225,PC3,-0.3085,-1.2395,0.3907,0.38809,Dihydroorotate dehydrogenase inhibitor|PDGFR inhibitor,DHODH|CYP2C19|JAK3|STAT6|AHR|PTK2B
CP-724714,BRD-K76908866,BT20,-0.3085,-1.2393,0.3901,0.214028,Tyrosine kinase inhibitor|EGFR inhibitor,ERBB2
molsidomine,BRD-K63861289,PC3,-0.3084,-1.2391,0.3901,0.382917,Guanylyl cyclase activator,GUCY1A3
PRX-08066,BRD-K16757695,HA1E,-0.3084,-1.2389,0.3896,0.357353,Serotonin receptor antagonist,HTR2B
AZD-5438,BRD-K72414522,HT29,-0.3083,-1.2386,0.3889,0.430089,CDK inhibitor,CCNB1|CCNE1|CDK1|CDK2|KCNH2
BIBU-1361,BRD-K49294207,MCF7,-0.3083,-1.2384,0.3889,0.296291,EGFR inhibitor,EGFR
SB-431542,BRD-K67298865,PC3,-0.3082,-1.2381,0.3886,0.232463,TGF-beta receptor inhibitor,TGFBR1|ACVR1C|ACVR1B
GDC-0199,BRD-K62391742,HT29,-0.3082,-1.2381,0.3886,0.368452,BCL inhibitor,BCL2
lapatinib,BRD-K19687926,HME1,-0.308,-1.2373,0.3873,0.25655,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
5-nonyloxytryptamine,BRD-K08219523,HT29,-0.308,-1.2372,0.3873,0.306374,Serotonin receptor agonist,
salsolinol,BRD-K99595596,HCC515,-0.308,-1.2373,0.3873,0.225043,Monoamine oxidase inhibitor|Tyrosine hydroxylase inhibitor,
roxithromycin,BRD-K58211978,A375,-0.3079,-1.2369,0.3873,0.225187,Bacterial 50S ribosomal subunit inhibitor,ABCB1|MLNR
CP-466722,BRD-K15592317,MCF7,-0.3079,-1.2368,0.3873,0.336802,ATM kinase inhibitor,ATM
SB-756050,BRD-K45168550,MDAMB231,-0.3079,-1.237,0.3873,0.297392,G protein-coupled receptor agonist,GPBAR1
estramustine,BRD-A70858459,HELA,-0.3078,-1.2367,0.3865,0.419277,DNA inhibitor,ESR1|ESR2|MAP1A|MAP2
MLN-0128,BRD-K59317601,YAPC,-0.3077,-1.2363,0.3856,0.377145,MTOR inhibitor,MTOR|PIK3CA|PIK3CD|PIK3CG
YM-155,BRD-K24681473,PC3,-0.3077,-1.2363,0.3855,0.404145,Survivin inhibitor,BIRC5
vicriviroc,BRD-K84748119,HELA,-0.3077,-1.2363,0.3856,0.318393,CC chemokine receptor antagonist,CCR5
enzastaurin,BRD-K79404599,SKBR3,-0.3077,-1.2363,0.3853,0.364476,PKC inhibitor,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG
genz-644282,BRD-K99475619,A375,-0.3077,-1.236,0.3842,0.814557,Topoisomerase inhibitor,TOP1
BRD-K44408410,BRD-K44408410,HA1E,-0.3076,-1.2356,0.3834,0.388269,HIF Inhibitor,
erlotinib,BRD-K70401845,OCILY10,-0.3075,-1.2356,0.3834,0.35608,EGFR inhibitor,EGFR|NR1I2
ICI-162846,BRD-K66782112,HA1E,-0.3074,-1.2351,0.3821,0.280228,Histamine receptor antagonist,
fluvoxamine,BRD-K53517854,MCF7,-0.3074,-1.2349,0.3814,0.205298,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CYP2C19
apigenin,BRD-K01493881,HA1E,-0.3074,-1.2349,0.3814,0.211915,Casein kinase inhibitor|Cell proliferation inhibitor|Cytochrome P450 inhibitor,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1
H-8,BRD-K18742343,HT29,-0.3073,-1.2345,0.3808,0.235369,PKA inhibitor,
SB-334867,BRD-K41567364,PC3,-0.3073,-1.2344,0.3808,0.24915,Orexin receptor antagonist,HCRTR1|HCRTR2
isotretinoin,BRD-K76723084,HT29,-0.3072,-1.2343,0.3807,0.210171,Retinoid receptor agonist,CYP2B6|CYP2C19|CYP2C8|CYP3A5|CYP3A7|RARA|RARB|RARG
cefdinir,BRD-K15766189,HELA,-0.3072,-1.2342,0.3807,0.223434,Bacterial cell wall synthesis inhibitor,MPO
rottlerin,BRD-K03816923,PC3,-0.3072,-1.2343,0.3807,0.321964,MAP kinase inhibitor|Protein kinase inhibitor,
icilin,BRD-K48869804,PC3,-0.3071,-1.2339,0.3804,0.201781,TRPV agonist,TRPA1|TRPM8
neostigmine,BRD-K18922609,U2OS,-0.3071,-1.2337,0.3804,0.243,Acetylcholinesterase inhibitor,ACHE
methotrexate,BRD-K59456551,MCF7,-0.3071,-1.2338,0.3804,0.289277,Dihydrofolate reductase inhibitor,DHFR|AOX1|FOLR1|TYMS
celastrol,BRD-A80960055,HEPG2,-0.307,-1.2333,0.3796,0.562786,Anti-inflammatory|Antioxidant|HSP inhibitor|NFKB inhibitor|Topoisomerase inhibitor,
cyclopiazonic-acid,BRD-A10420615,HA1E,-0.307,-1.2334,0.38,0.259108,ATPase inhibitor,ATP2A1
PLX-4720,BRD-K16478699,HCC515,-0.3069,-1.2329,0.3774,0.517189,RAF inhibitor,BRAF|KDR
ODQ,BRD-K26015241,HEPG2,-0.3069,-1.2328,0.3757,0.328534,Guanylyl cyclase inhibitor,GUCY1A2|GUCY1A3|GUCY1B3
etodolac,BRD-A74667430,PC3,-0.3069,-1.2328,0.3757,0.24999,Cyclooxygenase inhibitor,PTGS2|TRPV1|PTGS1|RXRA
PHA-767491,BRD-K50000283,HUVEC,-0.3067,-1.232,0.375,0.381068,CDC inhibitor,CDK1|RPS6KB1
epothilone-b,BRD-K68164687,YAPC,-0.3067,-1.2323,0.3752,0.283037,Tubulin inhibitor,TUBB|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA4A|TUBA8|TUBB1|TUBB3|TUBB4A|TUBB4B
NVP-TAE684,BRD-K50140147,NALM6,-0.3067,-1.2322,0.3752,0.299591,ALK inhibitor,ALK|INSR
idarubicin,BRD-A71390734,HCC515,-0.3066,-1.2317,0.3743,0.50342,Topoisomerase inhibitor,TOP2A
hinokitiol,BRD-K37691127,HT29,-0.3066,-1.2316,0.3742,0.296641,Tyrosinase inhibitor,
CGP-37157,BRD-A35623999,ASC,-0.3066,-1.2318,0.3743,0.322408,Calcium channel blocker|Mitochondrial Na+/Ca2+ exchanger antagonist|Sodium/calcium exchange inhibitor,SLC8A1
estriol,BRD-K17016787,HCC515,-0.3065,-1.2313,0.3737,0.282445,Estrogen receptor agonist,ESR1|ESR2
rufloxacin,BRD-K62374253,VCAP,-0.3065,-1.2313,0.3737,0.203044,Bacterial DNA Gyrase inhibitor,
PRT-062607,BRD-K53734668,OCILY3,-0.3065,-1.2315,0.3741,0.278312,Syk inhibitor,SYK|FGR|MAP3K9
withaferin-a,BRD-K88378636,SKBR3,-0.3065,-1.2314,0.3737,0.342492,IKK inhibitor,IKBKB|NAMPT
PRT-062070,BRD-K25835157,HA1E,-0.3065,-1.2313,0.3737,0.341385,JAK inhibitor|Syk inhibitor,SYK
triamcinolone,BRD-A37780065,A549,-0.3064,-1.2308,0.3729,0.284505,Glucocorticoid receptor agonist,NR3C1|SERPINA6
sotalol,BRD-A33168282,HA1E,-0.3064,-1.2311,0.3735,0.207822,Adrenergic receptor antagonist,ADRB1|ADRB2|KCNH2
S-ruxolitinib,BRD-K19601669,YAPC,-0.3064,-1.2309,0.373,0.271665,JAK inhibitor,
timolol,BRD-K08806317,HCC515,-0.3062,-1.23,0.372,0.238434,Adrenergic receptor antagonist,ADRB2|ADRB1
amyleine,BRD-A09062839,A549,-0.3062,-1.2302,0.3727,0.227685,Anesthetic - local,
BRD-K79437791,BRD-K79437791,NPC,-0.3062,-1.23,0.372,0.265617,Inhibitor of methylation of endogenous isoprenylated proteins,PPARG
J-104129,BRD-K26429091,ASC,-0.3061,-1.2299,0.372,0.263762,Acetylcholine receptor antagonist,CHRM3
lonidamine,BRD-K78513633,PC3,-0.3061,-1.2297,0.3717,0.304334,Glucokinase inhibitor,GCK
methylnaltrexone,BRD-K33732501,PC3,-0.3059,-1.2289,0.3695,0.246009,Opioid receptor antagonist,OPRM1|OPRK1|OPRD1
manumycin-a,BRD-K78599730,HEPG2,-0.3059,-1.229,0.3696,0.21645,Farnesyltransferase inhibitor|NFKB inhibitor,FNTA|IKBKB
mebendazole,BRD-K77987382,MDAMB231,-0.3058,-1.2284,0.3673,0.35222,Tubulin inhibitor,TUBA1A|TUBB|TUBB4B
iodophenpropit,BRD-K51918615,MCF7,-0.3058,-1.2287,0.3689,0.35351,Histamine receptor antagonist,HRH3|HRH4|GRIN2B
hispidin,BRD-K07325606,ASC,-0.3058,-1.2285,0.3686,0.282463,PKC inhibitor,PRKCB
