"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","tissue","comparison"
"P40926","MDH2",0.334,0.317674258222095,0.967,FALSE,"SPC","TP7_vs_TP1"
"O75781","PALM",-0.253,0.311331288420951,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q93100","PHKB",0.396,0.312406287564154,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q9HAU0","PLEKHA5",0.404,0.320375768109319,0.967,FALSE,"SPC","TP7_vs_TP1"
"O60664","PLIN3",-0.378,0.316972412458635,0.967,FALSE,"SPC","TP7_vs_TP1"
"P23471","PTPRZ1",0.298,0.31967445601167,0.967,FALSE,"SPC","TP7_vs_TP1"
"P63220","RPS21",0.456,0.322684766111339,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q8N122","RPTOR",-0.425,0.309405839874775,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q8WWI5","SLC44A1",0.883,0.318474696913704,0.967,FALSE,"SPC","TP7_vs_TP1"
"O60493","SNX3",0.241,0.309562708299682,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q8N0X7","SPG20",-0.652,0.311071305482353,0.967,FALSE,"SPC","TP7_vs_TP1"
"P50225;P50226;P0DMN0;P0DMM9","SULT1A1",0.759,0.320256206741098,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q4KMP7","TBC1D10B",-0.484,0.322488150224992,0.967,FALSE,"SPC","TP7_vs_TP1"
"O94811","TPPP",-0.463,0.317782942654426,0.967,FALSE,"SPC","TP7_vs_TP1"
"P10155","TROVE2",-0.555,0.322256564565615,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q9BZV1","UBXN6",-0.188,0.314821506767743,0.967,FALSE,"SPC","TP7_vs_TP1"
"P51784","USP11",-0.36,0.31154928829675,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q99798","ACO2",0.233,0.331633652199054,0.968,FALSE,"SPC","TP7_vs_TP1"
"P49419","ALDH7A1",0.754,0.322892411180777,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q13561","DCTN2",-0.292,0.335366716770406,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q8TBF2","FAM213B",-0.547,0.336376409378097,0.968,FALSE,"SPC","TP7_vs_TP1"
"P32189;Q14409","GK",0.408,0.323028712245912,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q9UBQ7","GRHPR",0.495,0.32356530387884,0.968,FALSE,"SPC","TP7_vs_TP1"
"P16403","HIST1H1C",1.33,0.327977101125915,0.968,FALSE,"SPC","TP7_vs_TP1"
"P26440","IVD",0.314,0.336080325131367,0.968,FALSE,"SPC","TP7_vs_TP1"
"P00395","MT-CO1",-0.971,0.33564395959966,0.968,FALSE,"SPC","TP7_vs_TP1"
"P58546","MTPN",0.633,0.325490864899066,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q15008","PSMD6",-0.222,0.333989773985902,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q15185","PTGES3",-0.233,0.328280974688688,0.968,FALSE,"SPC","TP7_vs_TP1"
"Q86UX6","STK32C",-0.291,0.32274322509979,0.968,FALSE,"SPC","TP7_vs_TP1"
"P68363;Q9H853","TUBA1B",-0.278,0.335779422951011,0.968,FALSE,"SPC","TP7_vs_TP1"
"P54577","YARS",-0.506,0.331847440587984,0.968,FALSE,"SPC","TP7_vs_TP1"
"O43865","AHCYL1",-0.409,0.348659821064875,0.969,FALSE,"SPC","TP7_vs_TP1"
"P48444","ARCN1",-0.554,0.338176201156811,0.969,FALSE,"SPC","TP7_vs_TP1"
"P46379","BAG6",-0.238,0.351035446450774,0.969,FALSE,"SPC","TP7_vs_TP1"
"O00499","BIN1",-0.455,0.33891384293687,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q13554","CAMK2B",-0.29,0.344279775192183,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q16204","CCDC6",-0.455,0.346418623619623,0.969,FALSE,"SPC","TP7_vs_TP1"
"P50990","CCT8",-0.177,0.347488038596857,0.969,FALSE,"SPC","TP7_vs_TP1"
"P10909","CLU",0.251,0.337318976639037,0.969,FALSE,"SPC","TP7_vs_TP1"
"P07339","CTSD",0.499,0.342198554932598,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q8IZD9","DOCK3",-0.401,0.350145879293998,0.969,FALSE,"SPC","TP7_vs_TP1"
"P04406","GAPDH",0.259,0.338949212838902,0.969,FALSE,"SPC","TP7_vs_TP1"
"P15104","GLUL",0.596,0.347402959544176,0.969,FALSE,"SPC","TP7_vs_TP1"
"P09211","GSTP1",0.458,0.350845240418945,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q15811;CON__ENSEMBL:ENSBTAP00000001528","ITSN1",0.345,0.342070634420114,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q15031","LARS2",0.564,0.341110652862396,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q03252","LMNB2",0.362,0.348962602928704,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q9HCC0","MCCC2",0.367,0.345080979578901,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q7Z406","MYH14",0.166,0.340982404509907,0.969,FALSE,"SPC","TP7_vs_TP1"
"P55209","NAP1L1",0.179,0.348783675740007,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q9UI09","NDUFA12",0.627,0.349258906353535,0.969,FALSE,"SPC","TP7_vs_TP1"
"P0DPI2;A0A0B4J2D5","P0DPI2",-0.507,0.349659675624263,0.969,FALSE,"SPC","TP7_vs_TP1"
"P62191","PSMC1",-0.272,0.343809224996667,0.969,FALSE,"SPC","TP7_vs_TP1"
"P60484","PTEN",-0.377,0.338529749432628,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q96C36","PYCR2",0.362,0.341419647138446,0.969,FALSE,"SPC","TP7_vs_TP1"
"P43487","RANBP1",-0.348,0.33735896741622,0.969,FALSE,"SPC","TP7_vs_TP1"
"P05141","SLC25A5",-0.195,0.341736507147968,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q15370","TCEB2",0.283,0.343310369271337,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q53HC9","TSSC1",-0.161,0.339948439377201,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q14166","TTLL12",-0.168,0.346386264294706,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q13509","TUBB3",-0.216,0.348427145744841,0.969,FALSE,"SPC","TP7_vs_TP1"
"Q14139","UBE4A",-0.455,0.339859339294093,0.969,FALSE,"SPC","TP7_vs_TP1"
"P13611","VCAN",0.341,0.341262337948316,0.969,FALSE,"SPC","TP7_vs_TP1"
"P27348","YWHAQ",-0.234,0.345134364641948,0.969,FALSE,"SPC","TP7_vs_TP1"
"P04217","A1BG",0.813,0.354954886248258,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q8NE71","ABCF1",0.232,0.355949634674312,0.97,FALSE,"SPC","TP7_vs_TP1"
"P52895","AKR1C2",0.28,0.359611379969192,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9UKG1","APPL1",-0.457,0.356144269694314,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q8NBU5","ATAD1",-0.319,0.360787354759042,0.97,FALSE,"SPC","TP7_vs_TP1"
"O95816","BAG2",-0.44,0.357547601128909,0.97,FALSE,"SPC","TP7_vs_TP1"
"P40121","CAPG",0.656,0.361628259611176,0.97,FALSE,"SPC","TP7_vs_TP1"
"P67870","CSNK2B",-0.279,0.365764726074378,0.97,FALSE,"SPC","TP7_vs_TP1"
"O00571;Q9NQI0","DDX3X",0.202,0.358051422652032,0.97,FALSE,"SPC","TP7_vs_TP1"
"P60981","DSTN",-0.252,0.368151785033753,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q13144","EIF2B5",-0.425,0.369705147848504,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q8IXS8","FAM126B",0.39,0.369764730280282,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9Y2X7","GIT1",-0.135,0.354858716658882,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q6DN90","IQSEC1",-0.32,0.35765346428767,0.97,FALSE,"SPC","TP7_vs_TP1"
"O15066","KIF3B",-0.376,0.369035556257841,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9H0B6","KLC2",-0.459,0.359087979040461,0.97,FALSE,"SPC","TP7_vs_TP1"
"O60684","KPNA6",-0.224,0.361291281523399,0.97,FALSE,"SPC","TP7_vs_TP1"
"P36507","MAP2K2",-0.268,0.367727700411733,0.97,FALSE,"SPC","TP7_vs_TP1"
"P27361;Q16659","MAPK3",-0.206,0.35940962558673,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9Y263","PLAA",-0.282,0.369477918362906,0.97,FALSE,"SPC","TP7_vs_TP1"
"P30041","PRDX6",0.251,0.366414760761543,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q8IXI2","RHOT1",-0.668,0.356248957630243,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9NR31","SAR1A",0.162,0.369768576637385,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6B6","SAR1B",0.207,0.366772669340076,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q13884","SNTB1",-0.653,0.367876159305639,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q99426","TBCB",0.613,0.360342866575784,0.97,FALSE,"SPC","TP7_vs_TP1"
"O43615","TIMM44",-0.212,0.357762722316544,0.97,FALSE,"SPC","TP7_vs_TP1"
"P45974;Q92995","USP5",-0.236,0.366343156767513,0.97,FALSE,"SPC","TP7_vs_TP1"
"Q96QK1","VPS35",-0.405,0.364785516050423,0.97,FALSE,"SPC","TP7_vs_TP1"
"P52565","ARHGDIA",0.436,0.37144176887354,0.971,FALSE,"SPC","TP7_vs_TP1"
"O95674","CDS2",0.413,0.378405755935888,0.971,FALSE,"SPC","TP7_vs_TP1"
"P30085","CMPK1",-0.158,0.385390893645977,0.971,FALSE,"SPC","TP7_vs_TP1"
"P68400;Q8NEV1","CSNK2A1",-0.256,0.376364861085628,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9UBS4","DNAJB11",-0.376,0.380676310797433,0.971,FALSE,"SPC","TP7_vs_TP1"
"O00471","EXOC5",-0.529,0.387214313594835,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q8IYI6","EXOC8",0.223,0.386733624870387,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q8N335","GPD1L",-0.503,0.386548635843848,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9NSE4","IARS2",-0.191,0.37550664926455,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q13303;Q14722","KCNAB2",-0.32,0.385784442209017,0.971,FALSE,"SPC","TP7_vs_TP1"
"P45985","MAP2K4",-0.384,0.378607957902074,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q96RQ3","MCCC1",-0.569,0.388293809339776,0.971,FALSE,"SPC","TP7_vs_TP1"
"O75592","MYCBP2",0.609,0.380327330404792,0.971,FALSE,"SPC","TP7_vs_TP1"
"O96000","NDUFB10",0.377,0.379161534450398,0.971,FALSE,"SPC","TP7_vs_TP1"
"O00217","NDUFS8",-0.404,0.386559694941322,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q5TC84","OGFRL1",0.249,0.382021697036143,0.971,FALSE,"SPC","TP7_vs_TP1"
"O00743","PPP6C",0.511,0.383200927146177,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q15286","RAB35",-0.19,0.383239386026472,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9P0V9","SEPT10",-0.361,0.379867312027182,0.971,FALSE,"SPC","TP7_vs_TP1"
"P12236","SLC25A6",-0.276,0.381549285514632,0.971,FALSE,"SPC","TP7_vs_TP1"
"P08195","SLC3A2",0.604,0.374314227528888,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q8WXE9","STON2",0.604,0.370267269801537,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9Y490","TLN1",0.241,0.377759076629884,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9BRA2","TXNDC17",-0.429,0.387780983611189,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q9Y2Z4","YARS2",0.22,0.38666648104683,0.971,FALSE,"SPC","TP7_vs_TP1"
"Q8IUR7","ARMC8",-0.285,0.399742689051003,0.972,FALSE,"SPC","TP7_vs_TP1"
"O14579","COPE",-0.62,0.38881115631815,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q92499","DDX1",-0.224,0.404095126900398,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q13642","FHL1",-0.383,0.408044090590916,0.972,FALSE,"SPC","TP7_vs_TP1"
"P63096","GNAI1",0.156,0.405526200669313,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q86YM7","HOMER1",0.488,0.400146006708082,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q13325","IFIT5",-0.339,0.396074755023482,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q2M389","KIAA1033",-0.269,0.402793087800426,0.972,FALSE,"SPC","TP7_vs_TP1"
"P53667","LIMK1",-0.297,0.408655935207216,0.972,FALSE,"SPC","TP7_vs_TP1"
"O94822","LTN1",-0.343,0.394832492144619,0.972,FALSE,"SPC","TP7_vs_TP1"
"P11137","MAP2",0.202,0.401429228252477,0.972,FALSE,"SPC","TP7_vs_TP1"
"P28331","NDUFS1",-0.195,0.404577531532792,0.972,FALSE,"SPC","TP7_vs_TP1"
"P53816","PLA2G16",-0.321,0.407065881658447,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q15149","PLEC",0.227,0.401795852725123,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q96DA2","RAB39B",-0.242,0.401849950118246,0.972,FALSE,"SPC","TP7_vs_TP1"
"O95199","RCBTB2",-0.438,0.39312507640207,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q15404","RSU1",0.304,0.403658104518282,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q9UQE7","SMC3",-0.413,0.406259905298912,0.972,FALSE,"SPC","TP7_vs_TP1"
"P42224","STAT1",-0.182,0.395672377988023,0.972,FALSE,"SPC","TP7_vs_TP1"
"O60506","SYNCRIP",0.341,0.392005472686954,0.972,FALSE,"SPC","TP7_vs_TP1"
"P09493","TPM1",0.458,0.395618821876747,0.972,FALSE,"SPC","TP7_vs_TP1"
"P04350","TUBB4A",-0.22,0.390772133901237,0.972,FALSE,"SPC","TP7_vs_TP1"
"Q12904","AIMP1",-0.341,0.418190907135833,0.973,FALSE,"SPC","TP7_vs_TP1"
"P00568","AK1",-0.257,0.416847333678258,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q04828;P17516","AKR1C1",0.333,0.423863194740857,0.973,FALSE,"SPC","TP7_vs_TP1"
"P18085","ARF4",0.329,0.420145688595003,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q7Z3J2","C16orf62",-0.314,0.412762750387624,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q07002","CDK18",0.189,0.413682309301841,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q00535","CDK5",-0.737,0.423627784928084,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q9NX63","CHCHD3",0.187,0.42178772256844,0.973,FALSE,"SPC","TP7_vs_TP1"
"P29762","CRABP1",-0.561,0.416642624704596,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q14203","DCTN1",-0.167,0.419601896180059,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q96EY1","DNAJA3",0.272,0.426935307332208,0.973,FALSE,"SPC","TP7_vs_TP1"
"P25685","DNAJB1",-0.528,0.427847308299425,0.973,FALSE,"SPC","TP7_vs_TP1"
"O43237","DYNC1LI2",-0.132,0.423294578697434,0.973,FALSE,"SPC","TP7_vs_TP1"
"P68104;Q5VTE0","EEF1A1",0.133,0.428819876849426,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q14152","EIF3A",-0.293,0.423937983159358,0.973,FALSE,"SPC","TP7_vs_TP1"
"P50402","EMD",0.186,0.418033919191521,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q02790","FKBP4",-0.459,0.429354318832669,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q96PY5;Q8IVF7","FMNL2",-0.139,0.425753334107722,0.973,FALSE,"SPC","TP7_vs_TP1"
"P48506","GCLC",-0.565,0.428794649044423,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q9H4G4","GLIPR2",-0.531,0.422412262659135,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q9GZV7","HAPLN2",0.499,0.420843948079402,0.973,FALSE,"SPC","TP7_vs_TP1"
"P01112","HRAS",0.584,0.418992626361651,0.973,FALSE,"SPC","TP7_vs_TP1"
"P46821","MAP1B",-0.145,0.41751174076305,0.973,FALSE,"SPC","TP7_vs_TP1"
"P53779","MAPK10",-0.462,0.418305384834735,0.973,FALSE,"SPC","TP7_vs_TP1"
"P12883;P13533;Q9Y2K3;A7E2Y1","MYH7",-0.919,0.41445568402852,0.973,FALSE,"SPC","TP7_vs_TP1"
"P07737;CON__P02584","PFN1",0.552,0.409159078676496,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q8N3E9","PLCD3",0.221,0.416412043217685,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q15435","PPP1R7",-0.423,0.419596487085208,0.973,FALSE,"SPC","TP7_vs_TP1"
"O00231","PSMD11",-0.409,0.420300040812607,0.973,FALSE,"SPC","TP7_vs_TP1"
"P18433","PTPRA",0.275,0.41016287976888,0.973,FALSE,"SPC","TP7_vs_TP1"
"P20337;Q86YS6;Q96AX2","RAB3B",-0.422,0.408923228876268,0.973,FALSE,"SPC","TP7_vs_TP1"
"P54136","RARS",-0.322,0.4246114742431,0.973,FALSE,"SPC","TP7_vs_TP1"
"P11277","SPTB",0.323,0.427859638257121,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q9Y4G6","TLN2",0.184,0.422511622914915,0.973,FALSE,"SPC","TP7_vs_TP1"
"Q9Y305","ACOT9",-0.336,0.442745818559347,0.974,FALSE,"SPC","TP7_vs_TP1"
"P33121","ACSL1",-0.257,0.438524731499249,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q8IVF2","AHNAK2",-0.397,0.434429683573961,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6D5","ARFGEF2",-0.192,0.442995743161079,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q13017","ARHGAP5",-0.48,0.442228403183765,0.974,FALSE,"SPC","TP7_vs_TP1"
"P80723","BASP1",-0.512,0.446855436569118,0.974,FALSE,"SPC","TP7_vs_TP1"
"O76071","CIAO1",0.418,0.435065417899815,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9UJW0","DCTN4",0.397,0.453823185612346,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q7Z4W1","DCXR",0.322,0.44952238911282,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q8TB45","DEPTOR",0.809,0.446737475034634,0.974,FALSE,"SPC","TP7_vs_TP1"
"P15924","DSP",1.02,0.4316303326534,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6G9","DYNC1LI1",-0.154,0.441196228294857,0.974,FALSE,"SPC","TP7_vs_TP1"
"P29692","EEF1D",-0.465,0.453009563543697,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9P2D3","HEATR5B",0.275,0.443526822541775,0.974,FALSE,"SPC","TP7_vs_TP1"
"O43390","HNRNPR",0.553,0.448909993304061,0.974,FALSE,"SPC","TP7_vs_TP1"
"A0MZ66","KIAA1598",-0.452,0.446577614386192,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q92845","KIFAP3",-0.357,0.443551481092098,0.974,FALSE,"SPC","TP7_vs_TP1"
"O00629","KPNA4",-0.274,0.454152180216853,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q8NDA8","MROH1",-0.294,0.438693062527606,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q86X76","NIT1",-0.527,0.443582343230735,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q8IYB4","PEX5L",-0.444,0.437239833493817,0.974,FALSE,"SPC","TP7_vs_TP1"
"O14939","PLD2",0.312,0.435025271876828,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9UF11","PLEKHB1",-0.41,0.431347014328603,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q15165","PON2",0.567,0.433906805609246,0.974,FALSE,"SPC","TP7_vs_TP1"
"P05771","PRKCB",-0.239,0.454552920295325,0.974,FALSE,"SPC","TP7_vs_TP1"
"P62333","PSMC6",-0.113,0.440188414495221,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q16576","RBBP7",-0.543,0.440613227036622,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q96PK6","RBM14",0.256,0.450868519211283,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q8NBN7","RDH13",-0.313,0.437959113012895,0.974,FALSE,"SPC","TP7_vs_TP1"
"P04843","RPN1",0.302,0.437699015647021,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q15349;Q9UK32","RPS6KA2",-0.149,0.443292937123626,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9BST9","RTKN",-0.45,0.43425933376841,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9Y512","SAMM50",-0.304,0.437276684460838,0.974,FALSE,"SPC","TP7_vs_TP1"
"O75880","SCO1",0.349,0.447199461504454,0.974,FALSE,"SPC","TP7_vs_TP1"
"O00560","SDCBP",0.286,0.445242004375479,0.974,FALSE,"SPC","TP7_vs_TP1"
"P21912","SDHB",-0.402,0.445928064947626,0.974,FALSE,"SPC","TP7_vs_TP1"
"O75962","TRIO",-0.437,0.432475026807665,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q86TV6","TTC7B",0.204,0.451582702003134,0.974,FALSE,"SPC","TP7_vs_TP1"
"A0AVT1","UBA6",-0.221,0.443299326512767,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9UPT9;A6NNY8","USP22",-0.238,0.445802563746029,0.974,FALSE,"SPC","TP7_vs_TP1"
"Q9BZH6","WDR11",-0.426,0.451536615048573,0.974,FALSE,"SPC","TP7_vs_TP1"
"P00325;P07327;P00326;P08319","ADH1B",0.354,0.463840622541755,0.975,FALSE,"SPC","TP7_vs_TP1"
"P27144","AK4",0.197,0.465164486712754,0.975,FALSE,"SPC","TP7_vs_TP1"
"P11274","BCR",0.142,0.470631771769518,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q14839","CHD4",0.38,0.469405573976646,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q92905","COPS5",-0.32,0.479438576720759,0.975,FALSE,"SPC","TP7_vs_TP1"
"P13073","COX4I1",0.233,0.469441211772649,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q16555","DPYSL2",-0.184,0.471799768654618,0.975,FALSE,"SPC","TP7_vs_TP1"
"P51452","DUSP3",-0.295,0.4614648891815,0.975,FALSE,"SPC","TP7_vs_TP1"
"P00533","EGFR",-0.402,0.464247203010046,0.975,FALSE,"SPC","TP7_vs_TP1"
"P60228","EIF3E",-0.314,0.473142349857061,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q96CS3","FAF2",0.17,0.469203879206931,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q13283","G3BP1",0.47,0.465883809662388,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q9NZD2","GLTP",0.584,0.464899211334241,0.975,FALSE,"SPC","TP7_vs_TP1"
"P0DMV9;P0DMV8","HSPA1B",0.161,0.459002473874505,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q9P2J5","LARS",0.219,0.462812928437019,0.975,FALSE,"SPC","TP7_vs_TP1"
"P00338;Q6ZMR3","LDHA",0.288,0.472426275135844,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q02218","OGDH",-0.186,0.472295478206463,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q9H4L5","OSBPL3",-0.239,0.46052870256326,0.975,FALSE,"SPC","TP7_vs_TP1"
"P18669","PGAM1",-0.233,0.473867238609351,0.975,FALSE,"SPC","TP7_vs_TP1"
"P30048","PRDX3",0.549,0.461921518551762,0.975,FALSE,"SPC","TP7_vs_TP1"
"P61026","RAB10",0.21,0.45649828578769,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q13636","RAB31",0.393,0.472583043849976,0.975,FALSE,"SPC","TP7_vs_TP1"
"O75116","ROCK2",0.363,0.466449102943697,0.975,FALSE,"SPC","TP7_vs_TP1"
"P30050","RPL12",0.442,0.473155560981257,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q8WVM8","SCFD1",0.249,0.472119107624135,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q00325","SLC25A3",-0.352,0.470089013189424,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q14515","SPARCL1",0.391,0.474289931936697,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q9C0H9","SRCIN1",0.175,0.472204089881794,0.975,FALSE,"SPC","TP7_vs_TP1"
"O14907","TAX1BP3",0.332,0.475856700898644,0.975,FALSE,"SPC","TP7_vs_TP1"
"P17987","TCP1",-0.142,0.467832037922265,0.975,FALSE,"SPC","TP7_vs_TP1"
"O60784","TOM1",0.456,0.479855816317467,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q13885","TUBB2A",-0.209,0.475315639249704,0.975,FALSE,"SPC","TP7_vs_TP1"
"P21796","VDAC1",-0.28,0.46933500326668,0.975,FALSE,"SPC","TP7_vs_TP1"
"Q9H269","VPS16",0.143,0.47165945778586,0.975,FALSE,"SPC","TP7_vs_TP1"
"P61158","ACTR3",0.192,0.500437771870526,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q9BQE5","APOL2",0.204,0.481703586180591,0.976,FALSE,"SPC","TP7_vs_TP1"
"O15144","ARPC2",0.131,0.497438519001742,0.976,FALSE,"SPC","TP7_vs_TP1"
"P21283","ATP6V1C1",0.221,0.489380986849362,0.976,FALSE,"SPC","TP7_vs_TP1"
"P27797","CALR",0.363,0.497062079229272,0.976,FALSE,"SPC","TP7_vs_TP1"
"P48643","CCT5",-0.121,0.507614505315926,0.976,FALSE,"SPC","TP7_vs_TP1"
"P41208;Q12798","CETN2",-0.298,0.506608363456875,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q9NZ45","CISD1",-0.296,0.503254372006161,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q9UNS2","COPS3",-0.289,0.487572706759456,0.976,FALSE,"SPC","TP7_vs_TP1"
"P31146","CORO1A",0.358,0.500349975585078,0.976,FALSE,"SPC","TP7_vs_TP1"
"P10606","COX5B",-0.179,0.507336251048491,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q8N568","DCLK2",0.18,0.492358371977637,0.976,FALSE,"SPC","TP7_vs_TP1"
"P26641","EEF1G",-0.256,0.489932966386591,0.976,FALSE,"SPC","TP7_vs_TP1"
"P60842","EIF4A1",0.143,0.509542859340878,0.976,FALSE,"SPC","TP7_vs_TP1"
"P55010","EIF5",0.262,0.48856759328235,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q96M96","FGD4",0.235,0.497279186859698,0.976,FALSE,"SPC","TP7_vs_TP1"
"P51114","FXR1",-0.419,0.485146500537941,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q14161","GIT2",0.282,0.491962503726145,0.976,FALSE,"SPC","TP7_vs_TP1"
"Q49A26","GLYR1",-0.246,0.495118588862986,0.976,FALSE,"SPC","TP7_vs_TP1"
"P60983;O60234","GMFB",-0.562,0.4819646122348,0.976,FALSE,"SPC","TP7_vs_TP1"
