SYMBOL	ORIGINAL_ID
GALR3	GALR3
OTTHUMG00000158224;RP11-4B14.3	OTTHUMG00000158224;RP11-4B14.3
PPP1R26-AS1	PPP1R26-AS1
AC104801.1;OTTHUMG00000154065	AC104801.1;OTTHUMG00000154065
CHD3	CHD3
C7orf26	C7orf26
GNG3	GNG3
AL022476.2;LOC100506679;OTTHUMG00000150695	AL022476.2;LOC100506679;OTTHUMG00000150695
STX19	STX19
OTTHUMG00000150662;Z83844.1	OTTHUMG00000150662;Z83844.1
MMP17	MMP17
SNCG	SNCG
C19orf71	C19orf71
AC091729.7;OTTHUMG00000151481	AC091729.7;OTTHUMG00000151481
HTATSF1	HTATSF1
ACSS1	ACSS1
PVALB	PVALB
AC106801.1;OTTHUMG00000163509	AC106801.1;OTTHUMG00000163509
FLJ27354;OTTHUMG00000010130;RP5-1007M22.2	FLJ27354;OTTHUMG00000010130;RP5-1007M22.2
MIR521-2	MIR521-2
KRTAP4-12	KRTAP4-12
LOC283575	LOC283575
TNFSF4	TNFSF4
ZNF384	ZNF384
SMOC2	SMOC2
MIR643	MIR643
AP000281.2;OTTHUMG00000064934	AP000281.2;OTTHUMG00000064934
AC004009.3;OTTHUMG00000133703	AC004009.3;OTTHUMG00000133703
OTTHUMG00000017976;RP11-258F22.1	OTTHUMG00000017976;RP11-258F22.1
MIR3160-2	MIR3160-2
A2ML1-AS1	A2ML1-AS1
ABTB2	ABTB2
PTGES2-AS1	PTGES2-AS1
OXCT1-AS1	OXCT1-AS1
TSTA3	TSTA3
SPDYE2;SPDYE6	SPDYE2;SPDYE6
CTD-2544N14.3;OTTHUMG00000164094	CTD-2544N14.3;OTTHUMG00000164094
GRIFIN	GRIFIN
SRP72	SRP72
MXRA5P1	MXRA5P1
DEFB105A;DEFB105B	DEFB105A;DEFB105B
LOC100506107;OTTHUMG00000160872;RP11-322J23.1	LOC100506107;OTTHUMG00000160872;RP11-322J23.1
IGHEP1	IGHEP1
AC007386.4;OTTHUMG00000152699	AC007386.4;OTTHUMG00000152699
LINC00502	LINC00502
MIR3119-2	MIR3119-2
ZFP90	ZFP90
OTTHUMG00000161225;RP11-319E12.2	OTTHUMG00000161225;RP11-319E12.2
OTTHUMG00000160657;RP11-16N2.1	OTTHUMG00000160657;RP11-16N2.1
CLU	CLU
GFER	GFER
RNY4	RNY4
CD300LG	CD300LG
DKFZp779M0652	DKFZp779M0652
IFNA8	IFNA8
OTTHUMG00000142920;Z83001.1	OTTHUMG00000142920;Z83001.1
LINC00336	LINC00336
OR5K2	OR5K2
OTTHUMG00000032593;RP3-461P17.10	OTTHUMG00000032593;RP3-461P17.10
OTTHUMG00000160577;RP11-395I6.2	OTTHUMG00000160577;RP11-395I6.2
AC018866.1;OTTHUMG00000154317	AC018866.1;OTTHUMG00000154317
TMOD4	TMOD4
CEP170B;KIAA0284	CEP170B;KIAA0284
HSPA1A;HSPA1B	HSPA1A;HSPA1B
LY6G5C	LY6G5C
LY6G5C	LY6G5C
OTTHUMG00000021871;RP11-212D3.3	OTTHUMG00000021871;RP11-212D3.3
AC024132.1;OTTHUMG00000150675	AC024132.1;OTTHUMG00000150675
EMCN-IT3	EMCN-IT3
MIR527	MIR527
AC006380.3;OTTHUMG00000152878	AC006380.3;OTTHUMG00000152878
AC002386.1;OTTHUMG00000155012	AC002386.1;OTTHUMG00000155012
OTTHUMG00000161256;RP11-366M4.13	OTTHUMG00000161256;RP11-366M4.13
AC005703.3;OTTHUMG00000058962	AC005703.3;OTTHUMG00000058962
NEUROG3	NEUROG3
BTF3P11	BTF3P11
LOC100287177	LOC100287177
CCDC106	CCDC106
CT62	CT62
OTTHUMG00000161197;RP11-422J15.1	OTTHUMG00000161197;RP11-422J15.1
RNA5SP423	RNA5SP423
SETD2	SETD2
UBE2D3	UBE2D3
KIR3DL2;LOC727787	KIR3DL2;LOC727787
KRTAP2-2	KRTAP2-2
OTTHUMG00000163457;RP11-1252I4.2	OTTHUMG00000163457;RP11-1252I4.2
OTTHUMG00000155988;RP11-135A1.2	OTTHUMG00000155988;RP11-135A1.2
AC090505.2;AC090505.3;AC090505.6;LOC100507391;OTTHUMG00000156020;OTTHUMG00000156024;OTTHUMG00000156025	AC090505.2;AC090505.3;AC090505.6;LOC100507391;OTTHUMG00000156020;OTTHUMG00000156024;OTTHUMG00000156025
LOC283922	LOC283922
PRICKLE4;TOMM6	PRICKLE4;TOMM6
CNTN1	CNTN1
GDPGP1	GDPGP1
TRIM42	TRIM42
OTTHUMG00000161756;RP11-269F21.3	OTTHUMG00000161756;RP11-269F21.3
RNA5SP89	RNA5SP89
MRPL18	MRPL18
LOC100506136	LOC100506136
RNA5SP305	RNA5SP305
SKAP2	SKAP2
CBFA2T3	CBFA2T3
TAF5L	TAF5L
OTTHUMG00000016477;RP11-408E5.4	OTTHUMG00000016477;RP11-408E5.4
KBTBD13	KBTBD13
C1orf21	C1orf21
OTTHUMG00000160893;RP11-789C1.1	OTTHUMG00000160893;RP11-789C1.1
MIR4272	MIR4272
RNA5SP163	RNA5SP163
KCNQ5-AS1	KCNQ5-AS1
VKORC1L1	VKORC1L1
OTTHUMG00000020208;RP11-440G5.2	OTTHUMG00000020208;RP11-440G5.2
FBXL7	FBXL7
CTD-2533K21.4;OTTHUMG00000161970	CTD-2533K21.4;OTTHUMG00000161970
OTTHUMG00000041315;RP11-61L14.6	OTTHUMG00000041315;RP11-61L14.6
LOC285847;OTTHUMG00000014580;RP3-510O8.4	LOC285847;OTTHUMG00000014580;RP3-510O8.4
OTTHUMG00000035741;RP11-92G12.3	OTTHUMG00000035741;RP11-92G12.3
LOC285819	LOC285819
OR14J1	OR14J1
OR14J1	OR14J1
OR14J1	OR14J1
AC098820.2;OTTHUMG00000154843	AC098820.2;OTTHUMG00000154843
SIK3-IT1	SIK3-IT1
C11orf54	C11orf54
ATP6V0D1	ATP6V0D1
RPS6KA2-IT1	RPS6KA2-IT1
SNAP25-AS1	SNAP25-AS1
SLC9C2	SLC9C2
RNU5E-1	RNU5E-1
H1FNT	H1FNT
LOC100507646	LOC100507646
SPANXA1;SPANXA2	SPANXA1;SPANXA2
LOC101060235;TMSB15A;TMSB15B	LOC101060235;TMSB15A;TMSB15B
CTB-113P19.3;OTTHUMG00000163524	CTB-113P19.3;OTTHUMG00000163524
TYRP1	TYRP1
OTTHUMG00000002329;OTTHUMG00000002330;RP5-857K21.2;RP5-857K21.3	OTTHUMG00000002329;OTTHUMG00000002330;RP5-857K21.2;RP5-857K21.3
TNFRSF11A	TNFRSF11A
GCA	GCA
CTD-2544H17.1;OTTHUMG00000162974	CTD-2544H17.1;OTTHUMG00000162974
ENOSF1	ENOSF1
RRAD	RRAD
ZFAND4	ZFAND4
KLHDC9	KLHDC9
WNT2B	WNT2B
OTTHUMG00000159480;RP11-65N13.8	OTTHUMG00000159480;RP11-65N13.8
MIR144	MIR144
OTTHUMG00000037985;RP5-1027O11.1	OTTHUMG00000037985;RP5-1027O11.1
RTP1	RTP1
PPP1R26-AS1	PPP1R26-AS1
MIR4727	MIR4727
AP001043.1;OTTHUMG00000086701	AP001043.1;OTTHUMG00000086701
MIR4740	MIR4740
IL26	IL26
OTTHUMG00000163613;RP11-281H11.1	OTTHUMG00000163613;RP11-281H11.1
AC006007.1;OTTHUMG00000152719	AC006007.1;OTTHUMG00000152719
CLUH;KIAA0664	CLUH;KIAA0664
RP1L1	RP1L1
LYL1	LYL1
CTC-428G20.2;OTTHUMG00000162913	CTC-428G20.2;OTTHUMG00000162913
DEFA10P	DEFA10P
TCEB1P3	TCEB1P3
SLC6A1-AS1	SLC6A1-AS1
IGHV3-20	IGHV3-20
OTTHUMG00000019459;RP11-509J21.3	OTTHUMG00000019459;RP11-509J21.3
CTD-2201E9.4;OTTHUMG00000161754	CTD-2201E9.4;OTTHUMG00000161754
OTTHUMG00000032002;RP5-1178H5.2	OTTHUMG00000032002;RP5-1178H5.2
C3orf83	C3orf83
C17orf107	C17orf107
AC012494.1;OTTHUMG00000152846	AC012494.1;OTTHUMG00000152846
ZNF335	ZNF335
OTTHUMG00000164281;RP11-1112C15.1	OTTHUMG00000164281;RP11-1112C15.1
PLAC1L	PLAC1L
OR6N2	OR6N2
GFI1B	GFI1B
SIGLEC17P	SIGLEC17P
ZNF564	ZNF564
ZNF514	ZNF514
PSG5	PSG5
SYP-AS1	SYP-AS1
PF4	PF4
AICDA	AICDA
H6PD	H6PD
REXO2	REXO2
RNA5SP307	RNA5SP307
INSL5	INSL5
TGM3	TGM3
CTC-467M3.1;OTTHUMG00000162629	CTC-467M3.1;OTTHUMG00000162629
MIR3170	MIR3170
CGB1;CGB2	CGB1;CGB2
SDHAP1;SDHAP2	SDHAP1;SDHAP2
GS1-421I3.2;OTTHUMG00000022289	GS1-421I3.2;OTTHUMG00000022289
LOC146481	LOC146481
C20orf194	C20orf194
MIR3678	MIR3678
DGCR6	DGCR6
PRKCG	PRKCG
OTTHUMG00000150946;RP1-213J1P__B.2	OTTHUMG00000150946;RP1-213J1P__B.2
LOC101060181;ZNF44	LOC101060181;ZNF44
CALHM3	CALHM3
OTTHUMG00000159720;RP11-469L4.1	OTTHUMG00000159720;RP11-469L4.1
CTAGE4;LOC101060696	CTAGE4;LOC101060696
CPE	CPE
LOC100506530	LOC100506530
DMP1	DMP1
OR2M4	OR2M4
DCLRE1B	DCLRE1B
COX8A	COX8A
AC053503.6;OTTHUMG00000058923	AC053503.6;OTTHUMG00000058923
CSMD3	CSMD3
CENPB	CENPB
PRELID1	PRELID1
OTTHUMG00000020937;RP11-251M1.1	OTTHUMG00000020937;RP11-251M1.1
LOC100131047;OTTHUMG00000014637;RP1-207H1.3	LOC100131047;OTTHUMG00000014637;RP1-207H1.3
OTTHUMG00000164758;RP11-737F9.1	OTTHUMG00000164758;RP11-737F9.1
MIR3688-1	MIR3688-1
MIR759	MIR759
MAGEA8-AS1;OTTHUMG00000022634;RP5-869M20.2	MAGEA8-AS1;OTTHUMG00000022634;RP5-869M20.2
MYF6	MYF6
AC092669.2;AC092669.6;OTTHUMG00000152808;OTTHUMG00000152908	AC092669.2;AC092669.6;OTTHUMG00000152808;OTTHUMG00000152908
OTTHUMG00000161545;RP11-21G20.3	OTTHUMG00000161545;RP11-21G20.3
AC124944.5;OTTHUMG00000155824	AC124944.5;OTTHUMG00000155824
OTTHUMG00000156267;RP5-905H7.3	OTTHUMG00000156267;RP5-905H7.3
PXDN	PXDN
SLC6A20	SLC6A20
SLC24A1	SLC24A1
EFCAB4A	EFCAB4A
RGS1	RGS1
CNKSR3	CNKSR3
CBR3	CBR3
OTTHUMG00000035627;RP11-669M2.1	OTTHUMG00000035627;RP11-669M2.1
KCNQ1-AS1	KCNQ1-AS1
MRVI1-AS1	MRVI1-AS1
BAMBI	BAMBI
LINC00942	LINC00942
C11orf88	C11orf88
UBE2A	UBE2A
BOLA2;BOLA2B;LOC101060252	BOLA2;BOLA2B;LOC101060252
SLC25A36	SLC25A36
AC007879.1;OTTHUMG00000154727	AC007879.1;OTTHUMG00000154727
CCDC148	CCDC148
CCL3L1;CCL3L3	CCL3L1;CCL3L3
AC016292.1;OTTHUMG00000132154	AC016292.1;OTTHUMG00000132154
CTA-984G1.5;OTTHUMG00000151156	CTA-984G1.5;OTTHUMG00000151156
OTTHUMG00000159241;RP11-615J4.3	OTTHUMG00000159241;RP11-615J4.3
RNA5SP28	RNA5SP28
GPM6B	GPM6B
DEFB107A;DEFB107B	DEFB107A;DEFB107B
LOC100506675	LOC100506675
DEFB136	DEFB136
CDAN1	CDAN1
ITGB8	ITGB8
RNU7-49P	RNU7-49P
LOC100507288	LOC100507288
KB-1507C5.4;OTTHUMG00000164837	KB-1507C5.4;OTTHUMG00000164837
OTTHUMG00000164786;RP11-219B4.3	OTTHUMG00000164786;RP11-219B4.3
AC037445.1;OTTHUMG00000132317	AC037445.1;OTTHUMG00000132317
C4orf17	C4orf17
MIR519E	MIR519E
OTTHUMG00000015719;RP1-45I4.2	OTTHUMG00000015719;RP1-45I4.2
FLJ45079	FLJ45079
LOC100506532;OTTHUMG00000020886;RP11-473E2.4	LOC100506532;OTTHUMG00000020886;RP11-473E2.4
OR2M3	OR2M3
IGKV1D-37	IGKV1D-37
DCTN3	DCTN3
BIRC6-AS1	BIRC6-AS1
LOC100506102;OTTHUMG00000162706;RP11-485M7.3	LOC100506102;OTTHUMG00000162706;RP11-485M7.3
OTTHUMG00000007956;RP11-543D5.1	OTTHUMG00000007956;RP11-543D5.1
OTTHUMG00000032720;RP11-290F20.2	OTTHUMG00000032720;RP11-290F20.2
OTTHUMG00000015407;RP11-544L8__B.2	OTTHUMG00000015407;RP11-544L8__B.2
ANXA2P3	ANXA2P3
EIF5B	EIF5B
RNA5SP224	RNA5SP224
ERI3	ERI3
FAM221B	FAM221B
OTTHUMG00000162621;RP11-61G23.1	OTTHUMG00000162621;RP11-61G23.1
PGAM2	PGAM2
FLJ45974;GS1-179L18.1;OTTHUMG00000156039	FLJ45974;GS1-179L18.1;OTTHUMG00000156039
AC012314.8;OTTHUMG00000066041	AC012314.8;OTTHUMG00000066041
EIF3M	EIF3M
FAM13B	FAM13B
KRT86	KRT86
EIF2S1	EIF2S1
OTTHUMG00000015997;RP4-655C5.4	OTTHUMG00000015997;RP4-655C5.4
TDRD9	TDRD9
OTTHUMG00000162209;RP11-503D12.1	OTTHUMG00000162209;RP11-503D12.1
AC005162.4;OTTHUMG00000152828	AC005162.4;OTTHUMG00000152828
PDE6D	PDE6D
AC012593.1;OTTHUMG00000152143	AC012593.1;OTTHUMG00000152143
SLC5A4	SLC5A4
LINC00113	LINC00113
SLC25A47	SLC25A47
OIT3	OIT3
KPNA5	KPNA5
EPHA1-AS1	EPHA1-AS1
HSD17B10	HSD17B10
SLC18A1	SLC18A1
OTTHUMG00000158393;RP11-577H5.4;SPDYE2;SPDYE2B;SPDYE6	OTTHUMG00000158393;RP11-577H5.4;SPDYE2;SPDYE2B;SPDYE6
RNY3P5	RNY3P5
GUCY1A3	GUCY1A3
RABL2B	RABL2B
AC006373.1;OTTHUMG00000151921	AC006373.1;OTTHUMG00000151921
ZNF680	ZNF680
ZNF83	ZNF83
IGHM	IGHM
NANOGP1	NANOGP1
OTTHUMG00000164249;RP11-642A1.3	OTTHUMG00000164249;RP11-642A1.3
COX19	COX19
TRIM15	TRIM15
TRIM15	TRIM15
TRIM15	TRIM15
ATXN3L	ATXN3L
LOC284865	LOC284865
FLJ00096;ZNF503-AS2	FLJ00096;ZNF503-AS2
C1orf210	C1orf210
C9orf66	C9orf66
LOC100506085;OTTHUMG00000160949;RP11-205M3.3	LOC100506085;OTTHUMG00000160949;RP11-205M3.3
RNA5SP201	RNA5SP201
AC018693.6;OTTHUMG00000153519	AC018693.6;OTTHUMG00000153519
LOC100506907;OTTHUMG00000162688;RP11-71E19.5	LOC100506907;OTTHUMG00000162688;RP11-71E19.5
AC074011.2;OTTHUMG00000152013	AC074011.2;OTTHUMG00000152013
OR6C2	OR6C2
SYCE1	SYCE1
PRICKLE2	PRICKLE2
GPR88	GPR88
OR10A4	OR10A4
OTTHUMG00000033321;RP11-284F21.7	OTTHUMG00000033321;RP11-284F21.7
OTTHUMG00000019750;RP11-555J4.4	OTTHUMG00000019750;RP11-555J4.4
MS4A14	MS4A14
CAMKK1	CAMKK1
TRIM32	TRIM32
OTTHUMG00000164880;RP11-790J24.1	OTTHUMG00000164880;RP11-790J24.1
LINC00709	LINC00709
XKR4	XKR4
OTTHUMG00000015501;RP11-510H23.1;STL	OTTHUMG00000015501;RP11-510H23.1;STL
FCAMR	FCAMR
OTTHUMG00000032808;RP11-560A15.3	OTTHUMG00000032808;RP11-560A15.3
MAGEB17	MAGEB17
AK7	AK7
EPO	EPO
GS1-18A18.2;OTTHUMG00000156065	GS1-18A18.2;OTTHUMG00000156065
OR4C6	OR4C6
WNT5A	WNT5A
LOC100505534	LOC100505534
MIR4470	MIR4470
PAGE4	PAGE4
POLA1	POLA1
GRAMD4	GRAMD4
XAGE1A;XAGE1B;XAGE1C;XAGE1D;XAGE1E	XAGE1A;XAGE1B;XAGE1C;XAGE1D;XAGE1E
C6orf47-AS1	C6orf47-AS1
OTTHUMG00000057531;XXbac-BPG296P20.14	OTTHUMG00000057531;XXbac-BPG296P20.14
OTTHUMG00000149277;XXbac-BPG296P20.14	OTTHUMG00000149277;XXbac-BPG296P20.14
OTTHUMG00000149507;XXbac-BPG296P20.14	OTTHUMG00000149507;XXbac-BPG296P20.14
OTTHUMG00000004888;XXbac-BPG296P20.14	OTTHUMG00000004888;XXbac-BPG296P20.14
OTTHUMG00000137395;XXbac-BPG296P20.14	OTTHUMG00000137395;XXbac-BPG296P20.14
AP001439.2;OTTHUMG00000078481	AP001439.2;OTTHUMG00000078481
MAN2B1	MAN2B1
OTTHUMG00000164043;RP11-359E19.1	OTTHUMG00000164043;RP11-359E19.1
RNU5E-5P	RNU5E-5P
MIR4713	MIR4713
OTTHUMG00000042107;RP11-288L9.4	OTTHUMG00000042107;RP11-288L9.4
CBLN1	CBLN1
OTTHUMG00000037001;RP11-354K1.2	OTTHUMG00000037001;RP11-354K1.2
NPAS3	NPAS3
GS1-122H1.1;OTTHUMG00000037400	GS1-122H1.1;OTTHUMG00000037400
MS4A3	MS4A3
AP000695.4;OTTHUMG00000086611	AP000695.4;OTTHUMG00000086611
AC007126.1;OTTHUMG00000160355	AC007126.1;OTTHUMG00000160355
MIR517B	MIR517B
C17orf104	C17orf104
SCAMP5	SCAMP5
ST7-AS2	ST7-AS2
AC003104.1;OTTHUMG00000132657	AC003104.1;OTTHUMG00000132657
AGXT2L2;PHYKPL	AGXT2L2;PHYKPL
TCEB3B	TCEB3B
HBM	HBM
TULP4	TULP4
LOC100507577	LOC100507577
TIPARP	TIPARP
OTTHUMG00000160168;RP11-20I20.2	OTTHUMG00000160168;RP11-20I20.2
OTTHUMG00000164354;RP3-388N13.3	OTTHUMG00000164354;RP3-388N13.3
PPIB	PPIB
RNA5SP47	RNA5SP47
CD200R1	CD200R1
AMTN	AMTN
OTTHUMG00000161686;RP11-447B18.1	OTTHUMG00000161686;RP11-447B18.1
PSORS1C3	PSORS1C3
GMPR2	GMPR2
CLCA4	CLCA4
HCRT	HCRT
UGT2B28	UGT2B28
CCDC11	CCDC11
OR5T3	OR5T3
XG;XGPY2	XG;XGPY2
EDDM3A	EDDM3A
OAF	OAF
AC097721.2;OTTHUMG00000153614	AC097721.2;OTTHUMG00000153614
C11orf71	C11orf71
C15orf53	C15orf53
DHX16	DHX16
C6orf10	C6orf10
MIR4475	MIR4475
PDE6H	PDE6H
SESTD1	SESTD1
RNY3P8	RNY3P8
STAM	STAM
PRICKLE2-AS3	PRICKLE2-AS3
RAB44	RAB44
IL25	IL25
OTTHUMG00000018853;RP11-452K12.7	OTTHUMG00000018853;RP11-452K12.7
OTTHUMG00000018923;RP11-108L7.4	OTTHUMG00000018923;RP11-108L7.4
ABHD14B	ABHD14B
AHCTF1	AHCTF1
C10orf131	C10orf131
OTTHUMG00000017706;RP11-142M10.2	OTTHUMG00000017706;RP11-142M10.2
TRAM2	TRAM2
HLA-DRB6;LOC100996809	HLA-DRB6;LOC100996809
ERG	ERG
OTTHUMG00000067508;RP5-1050E16.2	OTTHUMG00000067508;RP5-1050E16.2
UGT2B10	UGT2B10
FOXN3-AS2	FOXN3-AS2
CSF3	CSF3
OTTHUMG00000164339;RP11-705O24.1	OTTHUMG00000164339;RP11-705O24.1
SNORD58C	SNORD58C
OTTHUMG00000031850;RP5-1119D9.4	OTTHUMG00000031850;RP5-1119D9.4
ZNF318	ZNF318
OTTHUMG00000015218;RP1-177I10.1	OTTHUMG00000015218;RP1-177I10.1
CPB2-AS1	CPB2-AS1
PRR15L	PRR15L
ASPHD2	ASPHD2
KRT10	KRT10
CTA-992D9.7;OTTHUMG00000150945	CTA-992D9.7;OTTHUMG00000150945
AVIL	AVIL
MS4A7	MS4A7
TRIM66	TRIM66
ADARB2	ADARB2
CLDN10-AS1	CLDN10-AS1
AGBL1-AS1	AGBL1-AS1
MIR892B	MIR892B
NSF;NSFP1	NSF;NSFP1
DACT3-AS1	DACT3-AS1
DSPP	DSPP
MIR657	MIR657
ENOX2	ENOX2
RERG-AS1	RERG-AS1
OTTHUMG00000020548;RP11-523L1.2	OTTHUMG00000020548;RP11-523L1.2
AC062020.1;OTTHUMG00000153424	AC062020.1;OTTHUMG00000153424
AC097381.1;LOC389199;OTTHUMG00000043201	AC097381.1;LOC389199;OTTHUMG00000043201
ITFG3	ITFG3
OTTHUMG00000159723;RP11-433A10.2	OTTHUMG00000159723;RP11-433A10.2
AP000695.6;OTTHUMG00000086643	AP000695.6;OTTHUMG00000086643
DYNLT1	DYNLT1
OTTHUMG00000158300;RP11-338L18.1	OTTHUMG00000158300;RP11-338L18.1
OR5H2	OR5H2
LINC00908	LINC00908
OTTHUMG00000164463;RP11-21C17.1	OTTHUMG00000164463;RP11-21C17.1
TBKBP1	TBKBP1
TTC5	TTC5
PSME1	PSME1
OTTHUMG00000022671;RP11-218L14.4	OTTHUMG00000022671;RP11-218L14.4
GLIS1	GLIS1
CSN2	CSN2
OTTHUMG00000019295;RP11-288G11.3	OTTHUMG00000019295;RP11-288G11.3
MIR516A1	MIR516A1
OTTHUMG00000019395;RP11-367J7.3	OTTHUMG00000019395;RP11-367J7.3
EFCAB14-AS1	EFCAB14-AS1
NTF4	NTF4
PRAMEF20;PRAMEF21	PRAMEF20;PRAMEF21
BCL11A	BCL11A
ZNF518A	ZNF518A
OTTHUMG00000158457;RP11-667F14.1	OTTHUMG00000158457;RP11-667F14.1
C1orf85	C1orf85
RNA5SP133	RNA5SP133
RBM25	RBM25
HTATIP2	HTATIP2
CTD-3118D11.3;OTTHUMG00000163662	CTD-3118D11.3;OTTHUMG00000163662
AC084809.2;OTTHUMG00000132777	AC084809.2;OTTHUMG00000132777
TSPAN8	TSPAN8
RPL27A;SNORA3	RPL27A;SNORA3
HLA-DRB4	HLA-DRB4
ZNF613	ZNF613
LOC100506288;OTTHUMG00000014226;RP11-354I10.1	LOC100506288;OTTHUMG00000014226;RP11-354I10.1
GCNT3	GCNT3
SLCO1C1	SLCO1C1
CCDC23	CCDC23
PSORS1C2	PSORS1C2
VENTXP1	VENTXP1
SACS-AS1	SACS-AS1
TESK2	TESK2
GLYATL3	GLYATL3
PISRT1	PISRT1
RNA5SP203	RNA5SP203
OTTHUMG00000015973;RP1-257A15.1	OTTHUMG00000015973;RP1-257A15.1
FAM65A	FAM65A
OTTHUMG00000161670;RP11-610P16.1	OTTHUMG00000161670;RP11-610P16.1
MIR3649	MIR3649
CTD-2340E1.2;OTTHUMG00000162774	CTD-2340E1.2;OTTHUMG00000162774
IZUMO4	IZUMO4
MTNR1A	MTNR1A
ZNF672	ZNF672
IL20RB	IL20RB
MPP4	MPP4
TOPAZ1	TOPAZ1
CEACAM8	CEACAM8
KLRB1	KLRB1
LRRC37A	LRRC37A
BCL2L2	BCL2L2
OTTHUMG00000156006;RP11-520A21.1	OTTHUMG00000156006;RP11-520A21.1
ZNRD1-AS1	ZNRD1-AS1
OR4S2	OR4S2
CCDC19	CCDC19
OTTHUMG00000017184;RP11-158A8.1	OTTHUMG00000017184;RP11-158A8.1
GPRC6A	GPRC6A
LHX8	LHX8
OTTHUMG00000010849;RP11-57H12.3	OTTHUMG00000010849;RP11-57H12.3
LOC100128164;OTTHUMG00000158728;RP11-379K17.4	LOC100128164;OTTHUMG00000158728;RP11-379K17.4
OTTHUMG00000015193;PM20D2;RP11-63L7.4	OTTHUMG00000015193;PM20D2;RP11-63L7.4
NFATC1	NFATC1
OTTHUMG00000034940;RP1-102G20.5	OTTHUMG00000034940;RP1-102G20.5
OTTHUMG00000041185;RP11-448G4.4	OTTHUMG00000041185;RP11-448G4.4
PLAC1	PLAC1
OTTHUMG00000020554;RP11-45A16.3	OTTHUMG00000020554;RP11-45A16.3
LINC00612	LINC00612
DPM2	DPM2
AL157359.4;OTTHUMG00000074549	AL157359.4;OTTHUMG00000074549
EQTN	EQTN
OTTHUMG00000022547;XXyac-YR29IB3.1	OTTHUMG00000022547;XXyac-YR29IB3.1
OTTHUMG00000010701;RP11-86H7.1	OTTHUMG00000010701;RP11-86H7.1
SMCO2	SMCO2
OTTHUMG00000041431;RP5-940F7.2	OTTHUMG00000041431;RP5-940F7.2
SPATA31B1	SPATA31B1
TGIF2LY	TGIF2LY
MMP12	MMP12
AP003025.2;OTTHUMG00000066440	AP003025.2;OTTHUMG00000066440
OTTHUMG00000164350;RP11-787D18.2	OTTHUMG00000164350;RP11-787D18.2
OTTHUMG00000013244;RP11-374M1.5	OTTHUMG00000013244;RP11-374M1.5
OTTHUMG00000040386;RP11-438F14.3	OTTHUMG00000040386;RP11-438F14.3
MIR486	MIR486
OR8J1	OR8J1
MIR548M	MIR548M
ZNF48	ZNF48
ZNF322P1	ZNF322P1
OTTHUMG00000031696;RP4-686C3.7	OTTHUMG00000031696;RP4-686C3.7
MIR1912	MIR1912
AC096772.6;OTTHUMG00000154782;PLEKHM3	AC096772.6;OTTHUMG00000154782;PLEKHM3
LOC285762	LOC285762
MIR3659	MIR3659
CLIC5	CLIC5
LY86	LY86
MPZL3	MPZL3
DUSP2	DUSP2
OTTHUMG00000162750;RP11-72L22.1	OTTHUMG00000162750;RP11-72L22.1
LOC392232	LOC392232
CAPN9	CAPN9
SLC39A8	SLC39A8
CRNN	CRNN
MIR652	MIR652
RNA5SP300	RNA5SP300
ZNF654	ZNF654
OR5V1	OR5V1
ACACB	ACACB
TMEM198	TMEM198
WDR20	WDR20
RFC1	RFC1
H2BFWT	H2BFWT
DUSP26	DUSP26
FAHD1	FAHD1
OTTHUMG00000164291;RP11-628E19.2	OTTHUMG00000164291;RP11-628E19.2
TAS2R38	TAS2R38
XKRY;XKRY2	XKRY;XKRY2
TRBV6-8	TRBV6-8
GRAPL	GRAPL
CRB3	CRB3
ASB8	ASB8
OR51A4	OR51A4
RNU7-74P	RNU7-74P
KRTAP5-11	KRTAP5-11
CCL25	CCL25
LINC00929	LINC00929
MIR942	MIR942
TMEM120A	TMEM120A
OTTHUMG00000158283;RP11-12K11.2	OTTHUMG00000158283;RP11-12K11.2
RAC2	RAC2
OTTHUMG00000018253;RP11-556E13.1	OTTHUMG00000018253;RP11-556E13.1
OTTHUMG00000002945;RP11-293F5.1	OTTHUMG00000002945;RP11-293F5.1
CCDC26	CCDC26
LOC100132356	LOC100132356
DESI1	DESI1
OTTHUMG00000041089;RP11-78B10.2	OTTHUMG00000041089;RP11-78B10.2
IQCH-AS1	IQCH-AS1
ZNF469	ZNF469
FAM170B	FAM170B
RNA5SP219	RNA5SP219
RBM45	RBM45
MT4	MT4
PRPF40B	PRPF40B
LOC100505840;OTTHUMG00000010019;RP4-665J23.2	LOC100505840;OTTHUMG00000010019;RP4-665J23.2
RNA5SP264	RNA5SP264
OR2T11	OR2T11
ARSI	ARSI
OTTHUMG00000160654;RP11-463H12.2	OTTHUMG00000160654;RP11-463H12.2
C21orf88	C21orf88
OTTHUMG00000137386;RP11-164D18.2	OTTHUMG00000137386;RP11-164D18.2
RNA5SP151	RNA5SP151
DAO	DAO
CTD-2037L6.2;OTTHUMG00000162196	CTD-2037L6.2;OTTHUMG00000162196
TYW5	TYW5
NKX3-1	NKX3-1
EFCAB6	EFCAB6
SLC22A13	SLC22A13
RNU7-84P	RNU7-84P
IGKV1-27	IGKV1-27
MIR4305	MIR4305
MTSS1L	MTSS1L
MTMR3	MTMR3
OTTHUMG00000161178;RP11-184M15.1	OTTHUMG00000161178;RP11-184M15.1
ATOH7	ATOH7
OTTHUMG00000163868;RP11-175E9.1	OTTHUMG00000163868;RP11-175E9.1
