PROBEID	SYMBOL	ORIGINAL_ID
ILMN_1726342	BIN2	ILMN_1726342
ILMN_1801633	ROMO1	ILMN_1801633
ILMN_1689461	SP7	ILMN_1689461
ILMN_1787308	PIP4K2C	ILMN_1787308
ILMN_2286253	COL11A1	ILMN_2286253
ILMN_1750678	TIMD4	ILMN_1750678
ILMN_1815773	TMEM190	ILMN_1815773
ILMN_1695414	ASF1B	ILMN_1695414
ILMN_1774219	SPMIP9	ILMN_1774219
ILMN_1730728	OR2B2	ILMN_1730728
ILMN_1797631	IL4I1	ILMN_1797631
ILMN_1799969	SNAPIN	ILMN_1799969
ILMN_1708182	ODF1	ILMN_1708182
ILMN_1815666	ATP2A2	ILMN_1815666
ILMN_2384496	ST6GAL1	ILMN_2384496
ILMN_1656621	CHMP2A	ILMN_1656621
ILMN_2057408	C3P1	ILMN_2057408
ILMN_1709937	KCNN4	ILMN_1709937
ILMN_1686852	SSBP3	ILMN_1686852
ILMN_1730325	FLAD1	ILMN_1730325
ILMN_2338809	KCNH2	ILMN_2338809
ILMN_1768161	OR8H3	ILMN_1768161
ILMN_1739943	SBNO1	ILMN_1739943
ILMN_2413330	TMEM107	ILMN_2413330
ILMN_1803402	PEMT	ILMN_1803402
ILMN_2200880	ZNF367	ILMN_2200880
ILMN_1674160	BIN1	ILMN_1674160
ILMN_1739618	ZNF408	ILMN_1739618
ILMN_1722091	TP53TG5	ILMN_1722091
ILMN_1663399	TIMP4	ILMN_1663399
ILMN_1813936	DNAH3	ILMN_1813936
ILMN_1776724	LYPD6	ILMN_1776724
ILMN_1725666	GTF2H3	ILMN_1725666
ILMN_1682792	BYSL	ILMN_1682792
ILMN_2218104	PAH	ILMN_2218104
ILMN_1759501	TNFSF15	ILMN_1759501
ILMN_1766182	GNAZ	ILMN_1766182
ILMN_1751375	ENAM	ILMN_1751375
ILMN_1704166	LNP1	ILMN_1704166
ILMN_1755657	RASIP1	ILMN_1755657
ILMN_1806305	POMK	ILMN_1806305
ILMN_2334693	NARF	ILMN_2334693
ILMN_1682503	NPFF	ILMN_1682503
ILMN_2399016	MMP28	ILMN_2399016
ILMN_1704531	PTGR1	ILMN_1704531
ILMN_1775293	RBBP4	ILMN_1775293
ILMN_2126038	STMN2	ILMN_2126038
ILMN_2298464	MOBP	ILMN_2298464
ILMN_1697703	HPDL	ILMN_1697703
ILMN_1675461	NFATC2	ILMN_1675461
ILMN_1782567	GUCY1B1	ILMN_1782567
ILMN_1687445	DRC1	ILMN_1687445
ILMN_2351230	RUFY3	ILMN_2351230
ILMN_1806487	PHETA2	ILMN_1806487
ILMN_2263236	RBM19	ILMN_2263236
ILMN_2263236	AFG2A	ILMN_2263236
ILMN_2404629	EFL1	ILMN_2404629
ILMN_1663787	KLK3	ILMN_1663787
ILMN_1802450	CNOT6L	ILMN_1802450
ILMN_2275199	OPRM1	ILMN_2275199
ILMN_2403534	ALOX15	ILMN_2403534
ILMN_1735045	A4GALT	ILMN_1735045
ILMN_2070395	PYY2	ILMN_2070395
ILMN_1661137	SH3RF2	ILMN_1661137
ILMN_1770451	KLF16	ILMN_1770451
ILMN_2364901	FSCN2	ILMN_2364901
ILMN_1777251	NEBL	ILMN_1777251
ILMN_1784364	STARD5	ILMN_1784364
ILMN_1784863	CD36	ILMN_1784863
ILMN_1905850	GDAP1	ILMN_1905850
ILMN_2261099	SORBS3	ILMN_2261099
ILMN_1687037	IFT140	ILMN_1687037
ILMN_2205695	PACRGL	ILMN_2205695
ILMN_2217270	PLA2G4D	ILMN_2217270
ILMN_1809767	MROH8	ILMN_1809767
ILMN_1766736	BPI	ILMN_1766736
ILMN_2389506	HSD11B1	ILMN_2389506
ILMN_2394106	OPN4	ILMN_2394106
ILMN_2115813	DUX5	ILMN_2115813
ILMN_2115813	DUX3	ILMN_2115813
ILMN_2115813	DUX1	ILMN_2115813
ILMN_2356599	MUC21	ILMN_2356599
ILMN_1790105	SUMO1	ILMN_1790105
ILMN_1717485	C4orf54	ILMN_1717485
ILMN_2401844	PATZ1	ILMN_2401844
ILMN_1914156	LINC01913	ILMN_1914156
ILMN_1691811	OR4C16	ILMN_1691811
ILMN_1789446	IRGC	ILMN_1789446
ILMN_2205963	VSIR	ILMN_2205963
ILMN_2376958	TBX5	ILMN_2376958
ILMN_1737624	NUTM1	ILMN_1737624
ILMN_1708709	CRACD	ILMN_1708709
ILMN_1669898	EGFL7	ILMN_1669898
ILMN_2059780	CYP4A22	ILMN_2059780
ILMN_1806023	JUN	ILMN_1806023
ILMN_1801313	SIAH2	ILMN_1801313
ILMN_1743203	OR51G2	ILMN_1743203
ILMN_1701610	SH2D7	ILMN_1701610
ILMN_1694475	GTPBP2	ILMN_1694475
ILMN_1675674	UBE4B	ILMN_1675674
ILMN_1694653	CNDP1	ILMN_1694653
ILMN_2246410	CXCR4	ILMN_2246410
ILMN_2262543	NDUFAF5	ILMN_2262543
ILMN_1793643	MRM1	ILMN_1793643
ILMN_1773848	C15orf32	ILMN_1773848
ILMN_2256482	HMGCLL1	ILMN_2256482
ILMN_2404154	SERPINA1	ILMN_2404154
ILMN_1747800	LCNL1	ILMN_1747800
ILMN_2374687	PTPN13	ILMN_2374687
ILMN_1773080	OAZ1	ILMN_1773080
ILMN_1775428	ZKSCAN5	ILMN_1775428
ILMN_1701120	BCL2	ILMN_1701120
ILMN_1914405	LINC00919	ILMN_1914405
ILMN_1709050	JHY	ILMN_1709050
ILMN_2143011	DLEU2L	ILMN_2143011
ILMN_2066066	HLA-DRB6	ILMN_2066066
ILMN_1763843	CAPSL	ILMN_1763843
ILMN_1685696	SLC66A1LP	ILMN_1685696
ILMN_1810864	PMP22	ILMN_1810864
ILMN_1736412	AMHR2	ILMN_1736412
ILMN_1676091	HNRNPA1	ILMN_1676091
ILMN_1676091	HNRNPA1P10	ILMN_1676091
ILMN_1660085	PRTG	ILMN_1660085
ILMN_1749026	LCT	ILMN_1749026
ILMN_2356441	CACNG6	ILMN_2356441
ILMN_1701461	TIMP3	ILMN_1701461
ILMN_1729216	CRYAB	ILMN_1729216
ILMN_1696513	PCDHGA3	ILMN_1696513
ILMN_1812552	ACER3	ILMN_1812552
ILMN_1676731	ASB16-AS1	ILMN_1676731
ILMN_1661544	DGKA	ILMN_1661544
ILMN_1658396	SPEF2	ILMN_1658396
ILMN_1801302	SCN1B	ILMN_1801302
ILMN_2110986	NOM1	ILMN_2110986
ILMN_1658868	CTBP2	ILMN_1658868
ILMN_1700086	DOK1	ILMN_1700086
ILMN_1791226	NXN	ILMN_1791226
ILMN_2247084	TNS2	ILMN_2247084
ILMN_1774272	ESRRA	ILMN_1774272
ILMN_2148122	OR2T35	ILMN_2148122
ILMN_1676595	PCSK6	ILMN_1676595
ILMN_2210519	HAPLN1	ILMN_2210519
ILMN_2209221	DMRT1	ILMN_2209221
ILMN_1788806	GARIN1A	ILMN_1788806
ILMN_1668779	GPR17	ILMN_1668779
ILMN_2289576	VWA1	ILMN_2289576
ILMN_1742753	OR8D1	ILMN_1742753
ILMN_1712742	LOC100134368	ILMN_1712742
ILMN_1777343	TMEM14B	ILMN_1777343
ILMN_1662165	ZNF862	ILMN_1662165
ILMN_2413212	HYDIN	ILMN_2413212
ILMN_1791658	UBE2QL1	ILMN_1791658
ILMN_1751164	ARHGAP30	ILMN_1751164
ILMN_1736500	RACK1	ILMN_1736500
ILMN_1763869	ADGRB1	ILMN_1763869
ILMN_2147424	SERPINB10	ILMN_2147424
ILMN_1718929	CRYBB3	ILMN_1718929
ILMN_1706203	SOBP	ILMN_1706203
ILMN_1671048	ZNF644	ILMN_1671048
ILMN_1805742	DHX37	ILMN_1805742
ILMN_1760208	GDAP1L1	ILMN_1760208
ILMN_1655307	FAM136A	ILMN_1655307
ILMN_2066904	OR4C12	ILMN_2066904
ILMN_1748090	SLC2A11	ILMN_1748090
ILMN_1652461	PARD3B	ILMN_1652461
ILMN_1673491	LRAT	ILMN_1673491
ILMN_1801428	KRT77	ILMN_1801428
ILMN_1671270	EMP2	ILMN_1671270
ILMN_1735063	SANBR	ILMN_1735063
ILMN_1655612	ARRDC2	ILMN_1655612
ILMN_1782749	ZNF468	ILMN_1782749
ILMN_1663988	CROCCP3	ILMN_1663988
ILMN_1795845	CHST8	ILMN_1795845
ILMN_1656840	VPS13D	ILMN_1656840
ILMN_1706660	HYI	ILMN_1706660
ILMN_1766487	LRRC25	ILMN_1766487
ILMN_2393544	PRMT2	ILMN_2393544
ILMN_1786335	DUOX2	ILMN_1786335
ILMN_1796088	ACTL7B	ILMN_1796088
ILMN_1750018	SEL1L2	ILMN_1750018
ILMN_1813028	CBX5	ILMN_1813028
ILMN_1655713	OR2M7	ILMN_1655713
ILMN_1774088	KRT14	ILMN_1774088
ILMN_1675435	ANKRD16	ILMN_1675435
ILMN_1779070	APOL4	ILMN_1779070
ILMN_1719089	EXO1	ILMN_1719089
ILMN_2097943	C1orf87	ILMN_2097943
ILMN_1743138	HYDIN	ILMN_1743138
ILMN_2179915	ARHGEF38	ILMN_2179915
ILMN_2399571	CBY1	ILMN_2399571
ILMN_1792012	OTUB2	ILMN_1792012
ILMN_1797009	F3	ILMN_1797009
ILMN_1705297	MYBPH	ILMN_1705297
ILMN_1795872	UGT1A9	ILMN_1795872
ILMN_1694051	OR7G2	ILMN_1694051
ILMN_1673941	RBM24	ILMN_1673941
ILMN_1746683	GOLGA8DP	ILMN_1746683
ILMN_2400407	CNTN1	ILMN_2400407
ILMN_1801391	SKP2	ILMN_1801391
ILMN_1745415	BBX	ILMN_1745415
ILMN_1802315	SPPL2B	ILMN_1802315
ILMN_2055330	KIF26B	ILMN_2055330
ILMN_2268409	VPS13B	ILMN_2268409
ILMN_1784141	JAKMIP1	ILMN_1784141
ILMN_1770977	TMEM134	ILMN_1770977
ILMN_1776146	RTP2	ILMN_1776146
ILMN_1750901	GNAT1	ILMN_1750901
ILMN_1815570	HOXA6	ILMN_1815570
ILMN_1684795	PRND	ILMN_1684795
ILMN_1740572	TCN2	ILMN_1740572
ILMN_1742704	GNAO1	ILMN_1742704
ILMN_2243516	JHY	ILMN_2243516
ILMN_1740837	CERKL	ILMN_1740837
ILMN_1688928	SLC66A1LP	ILMN_1688928
ILMN_1668351	TAF6	ILMN_1668351
ILMN_1751040	RAB23	ILMN_1751040
ILMN_1800705	TAFA4	ILMN_1800705
ILMN_2290251	FBF1	ILMN_2290251
ILMN_1691534	NIPAL4	ILMN_1691534
ILMN_1707055	FAM110D	ILMN_1707055
ILMN_1749846	OMD	ILMN_1749846
ILMN_1715372	CAMKK1	ILMN_1715372
ILMN_1744830	ARHGAP11A	ILMN_1744830
ILMN_1805221	GOLGA7	ILMN_1805221
ILMN_2338997	PTP4A2	ILMN_2338997
ILMN_1729690	PPIL2	ILMN_1729690
ILMN_1778991	NFIB	ILMN_1778991
ILMN_1664960	CEP170B	ILMN_1664960
ILMN_1702503	ALDH3A1	ILMN_1702503
ILMN_1715540	TRAIP	ILMN_1715540
ILMN_1756424	SNX21	ILMN_1756424
ILMN_1663925	OR2L1P	ILMN_1663925
ILMN_1758852	ENTPD7	ILMN_1758852
ILMN_2336902	TRIM34	ILMN_2336902
ILMN_2336902	TRIM6-TRIM34	ILMN_2336902
ILMN_1677009	SYNE2	ILMN_1677009
ILMN_1751407	NEDD4	ILMN_1751407
ILMN_1746673	SEPTIN3	ILMN_1746673
ILMN_1806561	NR1I2	ILMN_1806561
ILMN_1765218	PRDM11	ILMN_1765218
ILMN_2402392	COL8A1	ILMN_2402392
ILMN_2229624	ZNF99	ILMN_2229624
ILMN_1671742	UPF3A	ILMN_1671742
ILMN_1757629	GJC3	ILMN_1757629
ILMN_2077008	WDR38	ILMN_2077008
ILMN_1822133	PCNX4	ILMN_1822133
ILMN_1730351	TEX19	ILMN_1730351
ILMN_2049900	BTBD8	ILMN_2049900
ILMN_1753377	RASGRF2	ILMN_1753377
ILMN_1721559	FABP6	ILMN_1721559
ILMN_1733564	GPLD1	ILMN_1733564
ILMN_2065606	TOMM40L	ILMN_2065606
ILMN_2339627	COPE	ILMN_2339627
ILMN_1748852	KRTAP19-7	ILMN_1748852
ILMN_1810037	RUSC2	ILMN_1810037
ILMN_2204526	DYNLT4	ILMN_2204526
ILMN_1779897	NPR1	ILMN_1779897
ILMN_1734788	ATP2B2	ILMN_1734788
ILMN_1731788	NRG1	ILMN_1731788
ILMN_1741455	USP30	ILMN_1741455
ILMN_1725571	DNAH10	ILMN_1725571
ILMN_1734076	GPIHBP1	ILMN_1734076
ILMN_1762098	ZNF747	ILMN_1762098
ILMN_2400372	SULT1A2	ILMN_2400372
ILMN_2054019	ISG15	ILMN_2054019
ILMN_1727218	ZBTB6	ILMN_1727218
ILMN_1801521	ABCC6	ILMN_1801521
ILMN_1707975	SERPIND1	ILMN_1707975
ILMN_1671249	TEX22	ILMN_1671249
ILMN_1684336	VEPH1	ILMN_1684336
ILMN_1733841	TCF7L1	ILMN_1733841
ILMN_1733462	HSD3B2	ILMN_1733462
ILMN_1752457	DDX4	ILMN_1752457
ILMN_1711269	ASB5	ILMN_1711269
ILMN_1670954	KCNA1	ILMN_1670954
ILMN_1696826	DNHD1	ILMN_1696826
ILMN_1809456	CNTFR	ILMN_1809456
ILMN_2171471	SLC1A6	ILMN_2171471
ILMN_1802523	HS3ST5	ILMN_1802523
ILMN_1675398	ALDH1B1	ILMN_1675398
ILMN_1781149	INMT	ILMN_1781149
ILMN_2043060	PLCH1	ILMN_2043060
ILMN_2124471	SLC36A1	ILMN_2124471
ILMN_1747499	EMID1	ILMN_1747499
ILMN_1783329	ZACN	ILMN_1783329
ILMN_1760635	RAD51C	ILMN_1760635
ILMN_2078466	DZIP1L	ILMN_2078466
ILMN_1741475	PPP1R35	ILMN_1741475
ILMN_2185427	PRR35	ILMN_2185427
ILMN_1680344	MYOM1	ILMN_1680344
ILMN_1660536	USP50	ILMN_1660536
ILMN_1717904	SORBS3	ILMN_1717904
ILMN_2287535	ASIC4	ILMN_2287535
ILMN_2157806	OR8H2	ILMN_2157806
ILMN_1765116	PAOX	ILMN_1765116
ILMN_1791329	FCRL2	ILMN_1791329
ILMN_2302692	CERKL	ILMN_2302692
ILMN_1696582	ABTB3	ILMN_1696582
ILMN_1685022	CAPN7	ILMN_1685022
ILMN_1679979	PLK3	ILMN_1679979
ILMN_1688242	C6	ILMN_1688242
ILMN_1682112	PCDHA10	ILMN_1682112
ILMN_1719820	BDNF	ILMN_1719820
ILMN_1731912	GLB1L3	ILMN_1731912
ILMN_1742444	UGT2B10	ILMN_1742444
ILMN_1686245	OR6Q1	ILMN_1686245
ILMN_2311052	COL13A1	ILMN_2311052
ILMN_2390453	BCKDHB	ILMN_2390453
ILMN_1670238	CDC45	ILMN_1670238
ILMN_1725718	ZSCAN4	ILMN_1725718
ILMN_2188909	FANCL	ILMN_2188909
ILMN_1734346	IZUMO4	ILMN_1734346
ILMN_2159300	MIR1915HG	ILMN_2159300
ILMN_1702740	IGFN1	ILMN_1702740
ILMN_1751598	SESN2	ILMN_1751598
ILMN_1658635	CLGN	ILMN_1658635
ILMN_1692748	BNC1	ILMN_1692748
ILMN_1702821	TTLL7	ILMN_1702821
ILMN_1675762	ZNF365	ILMN_1675762
ILMN_1786946	OR52B2	ILMN_1786946
ILMN_1685156	ADCY6	ILMN_1685156
ILMN_1779257	CD40	ILMN_1779257
ILMN_1710536	TMEM200C	ILMN_1710536
ILMN_2185604	CD300LD-AS1	ILMN_2185604
ILMN_1744806	CPB2	ILMN_1744806
ILMN_1772903	TEX38	ILMN_1772903
ILMN_1659099	ROCK2	ILMN_1659099
ILMN_1675024	BEND5	ILMN_1675024
ILMN_1655504	IFT81	ILMN_1655504
ILMN_1683497	MCIDAS	ILMN_1683497
ILMN_2174296	DNAJC2	ILMN_2174296
ILMN_2242533	FAIM	ILMN_2242533
ILMN_2093720	THG1L	ILMN_2093720
ILMN_1744094	SPPL2C	ILMN_1744094
ILMN_1781390	FGF17	ILMN_1781390
ILMN_1658016	ZNF831	ILMN_1658016
ILMN_1660817	DDB2	ILMN_1660817
ILMN_1761264	BMP8A	ILMN_1761264
ILMN_2239069	CFAP65	ILMN_2239069
ILMN_1670746	BOLL	ILMN_1670746
ILMN_1759984	KCTD1	ILMN_1759984
ILMN_2382705	CAMKK1	ILMN_2382705
ILMN_2326324	LDHC	ILMN_2326324
ILMN_1667858	ZNF493	ILMN_1667858
ILMN_1794514	KSR2	ILMN_1794514
ILMN_1763728	OR6C68	ILMN_1763728
ILMN_1690664	P2RY2	ILMN_1690664
ILMN_1772727	GPR75	ILMN_1772727
ILMN_1691860	SPRY1	ILMN_1691860
ILMN_2366445	KRT80	ILMN_2366445
ILMN_2340065	UBL5	ILMN_2340065
ILMN_1671403	PCDHGA11	ILMN_1671403
ILMN_1721106	DGLUCY	ILMN_1721106
ILMN_1688230	HNRNPA1L2	ILMN_1688230
ILMN_1655403	ERI2	ILMN_1655403
ILMN_1729095	PDZD2	ILMN_1729095
ILMN_1659000	XPNPEP3	ILMN_1659000
ILMN_1661687	IL21R	ILMN_1661687
ILMN_1660661	TCP1	ILMN_1660661
ILMN_1785955	TYW5	ILMN_1785955
ILMN_1742538	PCDHGC4	ILMN_1742538
ILMN_2306935	CFAP65	ILMN_2306935
ILMN_1784454	ITGB1	ILMN_1784454
ILMN_1730568	ZDHHC7	ILMN_1730568
ILMN_1733716	ANKRD45	ILMN_1733716
ILMN_1652715	RPP38-DT	ILMN_1652715
ILMN_2141118	INSYN1	ILMN_2141118
ILMN_1654262	ZMAT3	ILMN_1654262
ILMN_2203753	VENTXP7	ILMN_2203753
ILMN_1676449	SLIT2	ILMN_1676449
ILMN_1806330	C17orf78	ILMN_1806330
ILMN_2079059	KRTAP4-11	ILMN_2079059
ILMN_1807359	CLEC11A	ILMN_1807359
ILMN_1700606	RNF43	ILMN_1700606
ILMN_1674785	COL2A1	ILMN_1674785
ILMN_2071737	EIF5A2	ILMN_2071737
ILMN_1769473	SETD2	ILMN_1769473
ILMN_1683747	CD276	ILMN_1683747
ILMN_1762337	MACC1	ILMN_1762337
ILMN_1807425	IKZF2	ILMN_1807425
ILMN_1684186	C1orf141	ILMN_1684186
ILMN_1738494	AQP7	ILMN_1738494
ILMN_1651604	MARK4	ILMN_1651604
ILMN_1753241	SNTA1	ILMN_1753241
ILMN_2400326	DYRK3	ILMN_2400326
ILMN_2406656	GATA3	ILMN_2406656
ILMN_1653098	SLC30A4	ILMN_1653098
ILMN_1898404	CACNA1C	ILMN_1898404
ILMN_1794372	GHRH	ILMN_1794372
ILMN_1682616	IQUB	ILMN_1682616
ILMN_1681732	C1orf226	ILMN_1681732
ILMN_1691294	CTBP2	ILMN_1691294
ILMN_1676563	HTRA1	ILMN_1676563
ILMN_1769559	GLIPR1L2	ILMN_1769559
ILMN_1795139	S100Z	ILMN_1795139
ILMN_1723358	SCARA3	ILMN_1723358
ILMN_1722845	RAB3B	ILMN_1722845
ILMN_1756043	WDHD1	ILMN_1756043
ILMN_1788810	NAA25	ILMN_1788810
ILMN_1666536	VSIG2	ILMN_1666536
ILMN_1674116	LINC03122	ILMN_1674116
ILMN_1730930	ATG13	ILMN_1730930
ILMN_1773363	CIITA	ILMN_1773363
ILMN_1663106	SPTB	ILMN_1663106
ILMN_2050970	C1QL3	ILMN_2050970
ILMN_1697631	PRDM16	ILMN_1697631
ILMN_1733703	TRMU	ILMN_1733703
ILMN_1778536	BTLA	ILMN_1778536
ILMN_1698894	OR5AS1	ILMN_1698894
ILMN_1690843	TOPAZ1	ILMN_1690843
ILMN_1685767	FAM3B	ILMN_1685767
ILMN_1772446	FAM222A	ILMN_1772446
ILMN_2186369	NCOR1	ILMN_2186369
ILMN_1767113	AOX1	ILMN_1767113
ILMN_1714028	KRTAP12-3	ILMN_1714028
ILMN_1665425	RPRM	ILMN_1665425
ILMN_2065022	ARHGAP44	ILMN_2065022
ILMN_2343273	TMEM255B	ILMN_2343273
ILMN_1764650	OSTCP1	ILMN_1764650
ILMN_1725276	FDCSP	ILMN_1725276
ILMN_1754233	ITGB1	ILMN_1754233
ILMN_2361768	CHRNA1	ILMN_2361768
ILMN_1781242	SOST	ILMN_1781242
ILMN_1750859	CNGB3	ILMN_1750859
ILMN_1749115	RTN2	ILMN_1749115
ILMN_1789775	WDR74	ILMN_1789775
ILMN_1714988	HOXD8	ILMN_1714988
ILMN_1809267	CLCC1	ILMN_1809267
ILMN_2313079	NLRP1	ILMN_2313079
ILMN_1705750	TGM2	ILMN_1705750
ILMN_1669745	RAD54B	ILMN_1669745
ILMN_1744487	MFRP	ILMN_1744487
ILMN_1744487	C1QTNF5	ILMN_1744487
ILMN_1801632	KRT5	ILMN_1801632
ILMN_1709091	OXGR1	ILMN_1709091
ILMN_1675617	NT5M	ILMN_1675617
ILMN_1773855	CPT1C	ILMN_1773855
ILMN_1879496	LOC100130992	ILMN_1879496
ILMN_1680349	RIBC2	ILMN_1680349
ILMN_1694346	CRHR2	ILMN_1694346
ILMN_1794056	DNAJB5	ILMN_1794056
ILMN_1789691	XKR7	ILMN_1789691
ILMN_2342282	ARHGEF4	ILMN_2342282
ILMN_1693311	TMBIM6	ILMN_1693311
ILMN_1716435	ATF7IP	ILMN_1716435
ILMN_1802603	RFNG	ILMN_1802603
ILMN_1760728	KIRREL2	ILMN_1760728
ILMN_1717265	SRRM3	ILMN_1717265
ILMN_1756755	LINGO1	ILMN_1756755
ILMN_1743714	CARD10	ILMN_1743714
ILMN_1734288	DUSP18	ILMN_1734288
ILMN_1788349	TMEM202	ILMN_1788349
ILMN_2067682	ATP6V0E2-AS1	ILMN_2067682
ILMN_2105539	FZD10	ILMN_2105539
ILMN_1801178	TRMT9B	ILMN_1801178
ILMN_1776678	GIMAP7	ILMN_1776678
ILMN_1809272	MGAT4B	ILMN_1809272
ILMN_1700563	ZNF552	ILMN_1700563
ILMN_1807439	ALDH1A3	ILMN_1807439
ILMN_1674778	ATP6V1G2	ILMN_1674778
ILMN_1674778	ATP6V1G2-DDX39B	ILMN_1674778
ILMN_2054827	ZNF407	ILMN_2054827
ILMN_1685982	PDGFA	ILMN_1685982
ILMN_1677851	RARRES1	ILMN_1677851
ILMN_1678816	GREM2	ILMN_1678816
ILMN_1727093	GPR158	ILMN_1727093
ILMN_1712396	GJD2	ILMN_1712396
ILMN_1727251	ASIC1	ILMN_1727251
ILMN_1692896	JMJD4	ILMN_1692896
ILMN_2357855	NTRK2	ILMN_2357855
ILMN_1680094	HEMGN	ILMN_1680094
ILMN_1669032	PPIC	ILMN_1669032
ILMN_1785284	ALDH6A1	ILMN_1785284
ILMN_1705183	MPO	ILMN_1705183
ILMN_1700169	INTS14	ILMN_1700169
ILMN_2405353	SDK1	ILMN_2405353
ILMN_1673591	CYP3A43	ILMN_1673591
ILMN_2087575	ZC3H4	ILMN_2087575
ILMN_1767679	MCAT	ILMN_1767679
ILMN_1687301	VCAN	ILMN_1687301
ILMN_1795266	EMILIN3	ILMN_1795266
ILMN_1654408	TRAF7	ILMN_1654408
ILMN_1783610	HELLS	ILMN_1783610
ILMN_1764361	DUSP16	ILMN_1764361
ILMN_1732550	KLHL23	ILMN_1732550
ILMN_1732550	PHOSPHO2-KLHL23	ILMN_1732550
ILMN_1691364	STAT1	ILMN_1691364
ILMN_2227248	SLAMF9	ILMN_2227248
ILMN_1809311	APOF	ILMN_1809311
ILMN_1712066	EXPH5	ILMN_1712066
ILMN_2350183	DENND2B	ILMN_2350183
ILMN_1774208	B3GAT2	ILMN_1774208
ILMN_1772514	TMEM132E	ILMN_1772514
ILMN_1699666	STRADA	ILMN_1699666
ILMN_2115949	ZNF394	ILMN_2115949
ILMN_1718783	EXTL1	ILMN_1718783
ILMN_1770306	OR51B2	ILMN_1770306
ILMN_1697069	CSF3	ILMN_1697069
ILMN_1814998	POTEKP	ILMN_1814998
ILMN_1709750	SUSD1	ILMN_1709750
ILMN_2309449	RBBP6	ILMN_2309449
ILMN_2099745	TP53AIP1	ILMN_2099745
ILMN_1705522	SPAG1	ILMN_1705522
ILMN_1677968	PPP1R26	ILMN_1677968
ILMN_2323418	KRIT1	ILMN_2323418
ILMN_2135740	PSME3IP1	ILMN_2135740
ILMN_1730590	NPAP1P9	ILMN_1730590
ILMN_2381559	ASTN2	ILMN_2381559
ILMN_1691916	MFSD4B	ILMN_1691916
ILMN_2115553	THAP2	ILMN_2115553
ILMN_1754827	LRRC45	ILMN_1754827
ILMN_1708391	NR1H4	ILMN_1708391
ILMN_1786267	OR6B3	ILMN_1786267
ILMN_2052511	IL13	ILMN_2052511
ILMN_1671217	RPS15	ILMN_1671217
ILMN_1670355	OTOGL	ILMN_1670355
ILMN_2292646	GAD1	ILMN_2292646
ILMN_1754943	MYO1E	ILMN_1754943
ILMN_1802896	ZBTB8B	ILMN_1802896
ILMN_1677108	CAPN13	ILMN_1677108
ILMN_1740676	SLC22A25	ILMN_1740676
ILMN_1717707	PSTK	ILMN_1717707
ILMN_2268969	CHRNA1	ILMN_2268969
ILMN_2246105	TCAIM	ILMN_2246105
ILMN_1895690	GRIN2A	ILMN_1895690
ILMN_1715947	HNRNPA1	ILMN_1715947
ILMN_1715947	HNRNPA1P10	ILMN_1715947
ILMN_1715947	HNRNPA1P33	ILMN_1715947
ILMN_1736101	GLIS1	ILMN_1736101
ILMN_2096970	MYO3B	ILMN_2096970
ILMN_1731215	MYBPHL	ILMN_1731215
ILMN_2147993	ZNF23	ILMN_2147993
ILMN_1669102	ATP5MC2	ILMN_1669102
ILMN_1730085	LCORL	ILMN_1730085
ILMN_1738101	TTLL13	ILMN_1738101
ILMN_1795839	SCCPDH	ILMN_1795839
ILMN_1781073	PTPN5	ILMN_1781073
ILMN_1793659	TUBA8	ILMN_1793659
ILMN_1674069	TOMM7	ILMN_1674069
ILMN_1708393	C1orf185	ILMN_1708393
ILMN_2414962	MOBP	ILMN_2414962
ILMN_1718848	QRFP	ILMN_1718848
ILMN_1729075	PTH2R	ILMN_1729075
ILMN_1666221	ANKRD19P	ILMN_1666221
ILMN_2375319	RASGRP2	ILMN_2375319
ILMN_1719309	LRRC39	ILMN_1719309
ILMN_1794070	ANKRD13B	ILMN_1794070
ILMN_1742840	COL2A1	ILMN_1742840
ILMN_1710428	CDK1	ILMN_1710428
ILMN_1810550	BAIAP3	ILMN_1810550
ILMN_1755818	BGLAP	ILMN_1755818
ILMN_1755818	PMF1-BGLAP	ILMN_1755818
ILMN_1662214	PAH	ILMN_1662214
ILMN_1691131	NAA38	ILMN_1691131
ILMN_1750457	ZNF268	ILMN_1750457
ILMN_1730159	TIFAB	ILMN_1730159
ILMN_2344283	FMO3	ILMN_2344283
ILMN_1674488	KCNN1	ILMN_1674488
ILMN_2095789	ZNF678	ILMN_2095789
ILMN_1700199	KCNH5	ILMN_1700199
ILMN_1670101	CLEC2D	ILMN_1670101
ILMN_2336146	ADD2	ILMN_2336146
ILMN_1712088	CLYBL	ILMN_1712088
ILMN_1814219	DPP6	ILMN_1814219
ILMN_1708743	NT5DC2	ILMN_1708743
ILMN_1824337	ACVR2B	ILMN_1824337
ILMN_1836309	MCF2L-AS1	ILMN_1836309
ILMN_1745132	GDF11	ILMN_1745132
ILMN_1801658	BMPR1B	ILMN_1801658
ILMN_1696933	NLRP3	ILMN_1696933
ILMN_2372639	TRAPPC5	ILMN_2372639
ILMN_1760288	CABP2	ILMN_1760288
ILMN_1677746	CABP1	ILMN_1677746
ILMN_1715613	TAOK2	ILMN_1715613
ILMN_1806147	GNG3	ILMN_1806147
ILMN_1685037	ASL	ILMN_1685037
ILMN_2208491	RPLP0P2	ILMN_2208491
ILMN_1663561	HNF1B	ILMN_1663561
ILMN_1714393	RAB24	ILMN_1714393
ILMN_1661637	TRPM8	ILMN_1661637
