drug_name,repurposing_score,avg_degree,avg_betweenness,hub_target_ratio,num_targets,is_approved,is_anti_neoplastic,rank,confidence
PIMPINELLIN,0,0,0,0,1,FALSE,FALSE,10631,low
PIMURUTAMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PINAVERIUM BROMIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PINGYANGMYCIN,0,0,0,0,1,FALSE,FALSE,10631,low
PINOCEMBRIN,0,0,0,0,1,FALSE,FALSE,10631,low
PINOPHILIN A,0,0,0,0,1,FALSE,FALSE,10631,low
PINORESINOL,0,0,0,0,1,FALSE,FALSE,10631,low
PINOSYLVIN METHYL ETHER,0,0,0,0,1,FALSE,FALSE,10631,low
PIPENZOLATE,0,0,0,0,1,FALSE,FALSE,10631,low
PIPERAQUINE,0,0,0,0,1,FALSE,FALSE,10631,low
PIPERIDOLATE HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PIPERILATE ETHOBROMIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PIPOTHIAZINE,0,0,0,0,1,FALSE,FALSE,10631,low
PIPOXOLAN HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PIRAGLIATIN,0,0,0,0,1,FALSE,FALSE,10631,low
PIRENZEPINE HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PIRIDRONIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
PIRIQUALONE,0,0,0,0,1,FALSE,FALSE,10631,low
PIRITREXIM,0,0,0,0,1,FALSE,FALSE,10631,low
PIRITREXIM ISETHIONATE,0,0,0,0,1,FALSE,FALSE,10631,low
PIRLINDOLE,0,0,0,0,1,FALSE,FALSE,10631,low
PIRMENOL,0,0,0,0,1,FALSE,FALSE,10631,low
PIRODOMAST,0,0,0,0,1,FALSE,FALSE,10631,low
PIRSIDOMINE,0,0,0,0,1,FALSE,FALSE,10631,low
PITRAKINRA,0,0,0,0,1,FALSE,FALSE,10631,low
PITTSBURGH COMPOUND B,0,0,0,0,1,FALSE,FALSE,10631,low
PKC&THETA; INHIBITOR 14,0,0,0,0,1,FALSE,FALSE,10631,low
PKCBETA INHIBITOR,0,0,0,0,1,FALSE,FALSE,10631,low
PKR INHIBITOR,0,0,0,0,1,FALSE,FALSE,10631,low
PKR-A,0,0,0,0,1,FALSE,FALSE,10631,low
PKUMDL_MH_1001,0,0,0,0,1,FALSE,FALSE,10631,low
PL-225B,0,0,0,0,1,FALSE,FALSE,10631,low
PL017,0,0,0,0,1,FALSE,FALSE,10631,low
PLA D,0,0,0,0,1,FALSE,FALSE,10631,low
PLACULUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PLADIENOLIDE B,0,0,0,0,1,FALSE,FALSE,10631,low
PLAMOTAMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PLASMID ENCODING ANTIANGIOGENIC METARGIDIN PEPTIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PLATELET ACTIVATING FACTOR,0,0,0,0,1,FALSE,FALSE,10631,low
PLAZINEMDOR,0,0,0,0,1,FALSE,FALSE,10631,low
PLECONARIL,0,0,0,0,1,FALSE,FALSE,10631,low
PLOGOSERTIB,0,0,0,0,1,FALSE,FALSE,10631,low
PLONMARLIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PLOVAMER ACETATE,0,0,0,0,1,FALSE,FALSE,10631,low
PLUKENETIONE A,0,0,0,0,1,FALSE,FALSE,10631,low
PLX-8394,0,0,0,0,1,FALSE,FALSE,10631,low
PLX51107,0,0,0,0,1,FALSE,FALSE,10631,low
PLX5622,0,0,0,0,1,FALSE,FALSE,10631,low
PM-00104,0,0,0,0,1,FALSE,FALSE,10631,low
PMI-001,0,0,0,0,1,FALSE,FALSE,10631,low
PMX205,0,0,0,0,1,FALSE,FALSE,10631,low
PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
PNEUMOCOCCAL 7-VALENT CONJUGATE VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
PNEUMOCOCCAL POLYVALENT VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
PNU-99194A,0,0,0,0,1,FALSE,FALSE,10631,low
PO-322,0,0,0,0,1,FALSE,FALSE,10631,low
POCIREDIR,0,0,0,0,1,FALSE,FALSE,10631,low
PODOCARIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
POLY ICLC,0,0,0,0,1,FALSE,FALSE,10631,low
POLY(I:C),0,0,0,0,1,FALSE,FALSE,10631,low
POLYGLUTAMATE CAMPTOTHECIN,0,0,0,0,1,FALSE,FALSE,10631,low
POLYSIALIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
POLYVALENT MELANOMA VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
POLYVALENT VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
POM2-C-HMBP,0,0,0,0,1,FALSE,FALSE,10631,low
POMC (141-162),0,0,0,0,1,FALSE,FALSE,10631,low
POMEGRANATE JUICE,0,0,0,0,1,FALSE,FALSE,10631,low
PONAZURIL,0,0,0,0,1,FALSE,FALSE,10631,low
PONEZUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PORGAVIXIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PORPHOBILINOGEN,0,0,0,0,1,FALSE,FALSE,10631,low
POSDINEMAB,0,0,0,0,1,FALSE,FALSE,10631,low
POVORCITINIB,0,0,0,0,1,FALSE,FALSE,10631,low
PPG,0,0,0,0,1,FALSE,FALSE,10631,low
PPI-2458,0,0,0,0,1,FALSE,FALSE,10631,low
PPL-100,0,0,0,0,1,FALSE,FALSE,10631,low
PPTN,0,0,0,0,1,FALSE,FALSE,10631,low
PQ401,0,0,0,0,1,FALSE,FALSE,10631,low
PQA-18,0,0,0,0,1,FALSE,FALSE,10631,low
PRADEFOVIR,0,0,0,0,1,FALSE,FALSE,10631,low
PRADEFOVIR MESYLATE,0,0,0,0,1,FALSE,FALSE,10631,low
PRADEMAGENE ZAMIKERACEL,0,0,0,0,1,FALSE,FALSE,10631,low
PRADIGASTAT,0,0,0,0,1,FALSE,FALSE,10631,low
PRALIDOXIME IODIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PRAME-TARGETING T-CELL RECEPTOR/INDUCIBLE CASPASE 9 BPX-701,0,0,0,0,1,FALSE,FALSE,10631,low
PRAMICONAZOLE,0,0,0,0,1,FALSE,FALSE,10631,low
PRAMIRACETAM,0,0,0,0,1,FALSE,FALSE,10631,low
PRASINEZUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PRECLAMOL,0,0,0,0,1,FALSE,FALSE,10631,low
PRECLAMOL HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PREDNISOLONE HEMISUCCINATE,0,0,0,0,1,FALSE,FALSE,10631,low
PREDNISOLONE SODIUM SUCCINATE,0,0,0,0,1,FALSE,FALSE,10631,low
PREGNENOLONE SULFATE SODIUM,0,0,0,0,1,FALSE,FALSE,10631,low
PREGNENOLONE-16&ALPHA;-CARBONITRILE,0,0,0,0,1,FALSE,FALSE,10631,low
PRENALTEROL,0,0,0,0,1,FALSE,FALSE,10631,low
PREP-001,0,0,0,0,1,FALSE,FALSE,10631,low
PRESATOVIR,0,0,0,0,1,FALSE,FALSE,10631,low
PRIDINOL,0,0,0,0,1,FALSE,FALSE,10631,low
PRIDINOL METHANESULFONATE,0,0,0,0,1,FALSE,FALSE,10631,low
PRIDOPIDINE,0,0,0,0,1,FALSE,FALSE,10631,low
PRIFINIUM,0,0,0,0,1,FALSE,FALSE,10631,low
PRILIXIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PRISTANIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
PRITELIVIR,0,0,0,0,1,FALSE,FALSE,10631,low
PRITUMUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PRO-542,0,0,0,0,1,FALSE,FALSE,10631,low
PROBE 1.1 [PMID: 24187130],0,0,0,0,1,FALSE,FALSE,10631,low
PROBE 2.1 [PMID: 24187130],0,0,0,0,1,FALSE,FALSE,10631,low
PROCYANIDIN C2,0,0,0,0,1,FALSE,FALSE,10631,low
PROCYMIDONE,0,0,0,0,1,FALSE,FALSE,10631,low
PROCYSTEINE,0,0,0,0,1,FALSE,FALSE,10631,low
PROGESTERONE ANTAGONIST,0,0,0,0,1,FALSE,FALSE,10631,low
PROGLUMETACIN,0,0,0,0,1,FALSE,FALSE,10631,low
PROGRAMMED CELL DEATH 1 LIGAND 1,0,0,0,0,1,FALSE,FALSE,10631,low
PROLACTIN G129R,0,0,0,0,1,FALSE,FALSE,10631,low
PROLGOLIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
PROMEGAPOIETIN,0,0,0,0,1,FALSE,FALSE,10631,low
PROMEGESTONE,0,0,0,0,1,FALSE,FALSE,10631,low
PROMESTRIENE,0,0,0,0,1,FALSE,FALSE,10631,low
PROPARGYLGLYCINE,0,0,0,0,1,FALSE,FALSE,10631,low
PROPIVERINE,0,0,0,0,1,FALSE,FALSE,10631,low
PROTECTED SIPHONODICTYAL C,0,0,0,0,1,FALSE,FALSE,10631,low
PROTECTIVE AGENT,0,0,0,0,1,FALSE,FALSE,10631,low
PROTEIN KINASE A INHIBITOR,0,0,0,0,1,FALSE,FALSE,10631,low
PROTHIOFOS,0,0,0,0,1,FALSE,FALSE,10631,low
PROTHIONAMIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PROTOPORPHYRIN IX CONTAINING CO,0,0,0,0,1,FALSE,FALSE,10631,low
PROXYFAN,0,0,0,0,1,FALSE,FALSE,10631,low
PRP106-126,0,0,0,0,1,FALSE,FALSE,10631,low
PRRP-(24-31) (HUMAN),0,0,0,0,1,FALSE,FALSE,10631,low
PRRP-20,0,0,0,0,1,FALSE,FALSE,10631,low
PRRP-31,0,0,0,0,1,FALSE,FALSE,10631,low
PRS-211375,0,0,0,0,1,FALSE,FALSE,10631,low
PRT-2607,0,0,0,0,1,FALSE,FALSE,10631,low
PRUNETIN,0,0,0,0,1,FALSE,FALSE,10631,low
PRUVANSERIN,0,0,0,0,1,FALSE,FALSE,10631,low
PRX-03140,0,0,0,0,1,FALSE,FALSE,10631,low
PRX-07034,0,0,0,0,1,FALSE,FALSE,10631,low
PRX-08066,0,0,0,0,1,FALSE,FALSE,10631,low
PRX-321,0,0,0,0,1,FALSE,FALSE,10631,low
PS-516895,0,0,0,0,1,FALSE,FALSE,10631,low
PS020990,0,0,0,0,1,FALSE,FALSE,10631,low
PSALMOTOXIN 1,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-0739,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-0788,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-0963,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-10211,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-12054,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-12062,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-1584,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-16133,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-16434,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-17365,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-416,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-6426,0,0,0,0,1,FALSE,FALSE,10631,low
PSB-KD107,0,0,0,0,1,FALSE,FALSE,10631,low
PSB1114,0,0,0,0,1,FALSE,FALSE,10631,low
PSEUDOCHELERYTHRINE,0,0,0,0,1,FALSE,FALSE,10631,low
PSI-352938,0,0,0,0,1,FALSE,FALSE,10631,low
PSI-697,0,0,0,0,1,FALSE,FALSE,10631,low
PSILOCIN,0,0,0,0,1,FALSE,FALSE,10631,low
PSILOCYBINE,0,0,0,0,1,FALSE,FALSE,10631,low
PSM&ALPHA;3,0,0,0,0,1,FALSE,FALSE,10631,low
PSMA PEPTIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PSN375963,0,0,0,0,1,FALSE,FALSE,10631,low
PSN632408,0,0,0,0,1,FALSE,FALSE,10631,low
PSOROMIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
PTBE,0,0,0,0,1,FALSE,FALSE,10631,low
PTEB,0,0,0,0,1,FALSE,FALSE,10631,low
PTHRP-(1-20)/TIP-(23-39) (HUMAN),0,0,0,0,1,FALSE,FALSE,10631,low
PTHRP-(1-34) (HUMAN),0,0,0,0,1,FALSE,FALSE,10631,low
PTI-110,0,0,0,0,1,FALSE,FALSE,10631,low
PTX-100,0,0,0,0,1,FALSE,FALSE,10631,low
PU-H71,0,0,0,0,1,FALSE,FALSE,10631,low
PURGIN II,0,0,0,0,1,FALSE,FALSE,10631,low
PURINE ANTAGONIST,0,0,0,0,1,FALSE,FALSE,10631,low
PUROMYCIN HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PUTRESCINE,0,0,0,0,1,FALSE,FALSE,10631,low
PUTRESCINE DIHYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
PWT2-N/OFQ,0,0,0,0,1,FALSE,FALSE,10631,low
PX-102,0,0,0,0,1,FALSE,FALSE,10631,low
PX-12,0,0,0,0,1,FALSE,FALSE,10631,low
PXS-4681A,0,0,0,0,1,FALSE,FALSE,10631,low
PXS-4728A,0,0,0,0,1,FALSE,FALSE,10631,low
PYR10,0,0,0,0,1,FALSE,FALSE,10631,low
PYR3,0,0,0,0,1,FALSE,FALSE,10631,low
PYRAZOLO-PYRIMIDINE 14A [PMID: 29859875],0,0,0,0,1,FALSE,FALSE,10631,low
"PYRAZOLONE, 1",0,0,0,0,1,FALSE,FALSE,10631,low
PYRENE,0,0,0,0,1,FALSE,FALSE,10631,low
PYRIDALYL,0,0,0,0,1,FALSE,FALSE,10631,low
PYRIDINE,0,0,0,0,1,FALSE,FALSE,10631,low
"PYRIDINE-2,5-DICARBOXYLIC ACID",0,0,0,0,1,FALSE,FALSE,10631,low
PYRIDOXAMINE,0,0,0,0,1,FALSE,FALSE,10631,low
PYROCATECHOL VIOLET,0,0,0,0,1,FALSE,FALSE,10631,low
PYRONARIDINE,0,0,0,0,1,FALSE,FALSE,10631,low
PYROXAMINE MALEATE,0,0,0,0,1,FALSE,FALSE,10631,low
PYRROLIDINE MCHR1 ANTAGONIST 1,0,0,0,0,1,FALSE,FALSE,10631,low
PYRROLNITRIN,0,0,0,0,1,FALSE,FALSE,10631,low
PYRROLOPYRIMIDINE 48 [PMID: 22318156],0,0,0,0,1,FALSE,FALSE,10631,low
PYRUVATE KINASE INHIBITOR TLN-232,0,0,0,0,1,FALSE,FALSE,10631,low
PZ-128,0,0,0,0,1,FALSE,FALSE,10631,low
PZ-II-029,0,0,0,0,1,FALSE,FALSE,10631,low
PZM21,0,0,0,0,1,FALSE,FALSE,10631,low
QA1,0,0,0,0,1,FALSE,FALSE,10631,low
QAV-680,0,0,0,0,1,FALSE,FALSE,10631,low
QAX-576,0,0,0,0,1,FALSE,FALSE,10631,low
QO-58,0,0,0,0,1,FALSE,FALSE,10631,low
QR-333,0,0,0,0,1,FALSE,FALSE,10631,low
QRFP26 (26RFA),0,0,0,0,1,FALSE,FALSE,10631,low
QRFP43,0,0,0,0,1,FALSE,FALSE,10631,low
QRFP43 (43RFA),0,0,0,0,1,FALSE,FALSE,10631,low
QU-SPX,0,0,0,0,1,FALSE,FALSE,10631,low
QUAVONLIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
QUAZINONE,0,0,0,0,1,FALSE,FALSE,10631,low
QUEMLICLUSTAT,0,0,0,0,1,FALSE,FALSE,10631,low
QUETMOLIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
QUIFENADINE,0,0,0,0,1,FALSE,FALSE,10631,low
QUIN-C1,0,0,0,0,1,FALSE,FALSE,10631,low
QUIN-C7,0,0,0,0,1,FALSE,FALSE,10631,low
QUINAGOLIDE,0,0,0,0,1,FALSE,FALSE,10631,low
QUINALPHOS,0,0,0,0,1,FALSE,FALSE,10631,low
QUINAZOLIN-4(3H) DERIVATIVE 36,0,0,0,0,1,FALSE,FALSE,10631,low
QUININE ETHYLCARBONATE,0,0,0,0,1,FALSE,FALSE,10631,low
QUINOLINE 2,0,0,0,0,1,FALSE,FALSE,10631,low
QUINOLONYL-OXAZOLIDINONE ANTIBIOTIC DNV3837,0,0,0,0,1,FALSE,FALSE,10631,low
QUINOSOL,0,0,0,0,1,FALSE,FALSE,10631,low
QUINOTOLAST,0,0,0,0,1,FALSE,FALSE,10631,low
QUINOXALINE,0,0,0,0,1,FALSE,FALSE,10631,low
QUISOVALIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
QWF,0,0,0,0,1,FALSE,FALSE,10631,low
R-112,0,0,0,0,1,FALSE,FALSE,10631,low
R-138727,0,0,0,0,1,FALSE,FALSE,10631,low
R-343,0,0,0,0,1,FALSE,FALSE,10631,low
R-486,0,0,0,0,1,FALSE,FALSE,10631,low
R-715,0,0,0,0,1,FALSE,FALSE,10631,low
R-954,0,0,0,0,1,FALSE,FALSE,10631,low
R-L3,0,0,0,0,1,FALSE,FALSE,10631,low
R-PSOP,0,0,0,0,1,FALSE,FALSE,10631,low
R-RUGULACTONE,0,0,0,0,1,FALSE,FALSE,10631,low
R116010,0,0,0,0,1,FALSE,FALSE,10631,low
R116031,0,0,0,0,1,FALSE,FALSE,10631,low
R121919,0,0,0,0,1,FALSE,FALSE,10631,low
R3 B1-22R,0,0,0,0,1,FALSE,FALSE,10631,low
R3/I5- SMBIT,0,0,0,0,1,FALSE,FALSE,10631,low
R396,0,0,0,0,1,FALSE,FALSE,10631,low
R411,0,0,0,0,1,FALSE,FALSE,10631,low
R5-HIV-1 GP120,0,0,0,0,1,FALSE,FALSE,10631,low
RA-2,0,0,0,0,1,FALSE,FALSE,10631,low
RA839,0,0,0,0,1,FALSE,FALSE,10631,low
RABACFOSADINE,0,0,0,0,1,FALSE,FALSE,10631,low
RACEMETYROSINE,0,0,0,0,1,FALSE,FALSE,10631,low
RACOTUMOMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RACTOPAMINE,0,0,0,0,1,FALSE,FALSE,10631,low
RAD-140,0,0,0,0,1,FALSE,FALSE,10631,low
RADALBUVIR,0,0,0,0,1,FALSE,FALSE,10631,low
RADIOPROTECTIN-1,0,0,0,0,1,FALSE,FALSE,10631,low
RADIOSENSITIZING AGENT,0,0,0,0,1,FALSE,FALSE,10631,low
RADIOSUMIN B,0,0,0,0,1,FALSE,FALSE,10631,low
RADIX POLYGALAE EXTRACT PDC-1421,0,0,0,0,1,FALSE,FALSE,10631,low
RADOTERMIN,0,0,0,0,1,FALSE,FALSE,10631,low
RADRETUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RAF INHIBITOR BDTX-4933,0,0,0,0,1,FALSE,FALSE,10631,low
RAFABEGRON,0,0,0,0,1,FALSE,FALSE,10631,low
RAFIVIRUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RAFUTROMBOPAG,0,0,0,0,1,FALSE,FALSE,10631,low
RAG8,0,0,0,0,1,FALSE,FALSE,10631,low
RAGIFILIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RALINEPAG,0,0,0,0,1,FALSE,FALSE,10631,low
RALMITARONT,0,0,0,0,1,FALSE,FALSE,10631,low
RALPANCIZUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RALURIDINE,0,0,0,0,1,FALSE,FALSE,10631,low
RANIRESTAT,0,0,0,0,1,FALSE,FALSE,10631,low
RANK LIGAND,0,0,0,0,1,FALSE,FALSE,10631,low
RANPIRNASE,0,0,0,0,1,FALSE,FALSE,10631,low
RASEGLURANT,0,0,0,0,1,FALSE,FALSE,10631,low
RATANIAPHENOL II,0,0,0,0,1,FALSE,FALSE,10631,low
RAVIDASVIR,0,0,0,0,1,FALSE,FALSE,10631,low
RAVIDASVIR HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
RAVUCONAZOLE,0,0,0,0,1,FALSE,FALSE,10631,low
RAXOFELAST,0,0,0,0,1,FALSE,FALSE,10631,low
RAZUPENEM,0,0,0,0,1,FALSE,FALSE,10631,low
RBM2-1B,0,0,0,0,1,FALSE,FALSE,10631,low
RCI-0879,0,0,0,0,1,FALSE,FALSE,10631,low
REC 15/2615,0,0,0,0,1,FALSE,FALSE,10631,low
REC 15/3079,0,0,0,0,1,FALSE,FALSE,10631,low
RECILISIB SODIUM,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT ADENOVIRUS 5 ENCODING TUMOR NECROSIS FACTOR-RELATED APOPTOSIS-INDUCING LIGAND,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT ALPHA CHEMOKINE,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT C5A,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT FIBROBLAST GROWTH FACTOR 3,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT FIBROBLAST GROWTH FACTOR 4,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT FRACTALKINE,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT GROWTH FACTOR,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN 6CKINE,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN ALBUMIN-HUMAN GRANULOCYTE COLONY-STIMULATING FACTOR,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN ENDOSTATIN,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN KALLIKREIN-1,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN MACROPHAGE INFLAMMATORY PROTEIN-1 BETA,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT HUMAN MONOCYTE CHEMOATTRACTANT PROTEIN-2,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT INTERFERON GAMMA,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT INTERLEUKIN-1-ALPHA,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT INTERLEUKIN-16,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT MACROPHAGE COLONY-STIMULATING FACTOR,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT MODIFIED VACCINIA ANKARA-5T4 VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT SOLUBLE HUMAN CD4 PROTEIN,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT THYROID-STIMULATING HORMONE,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT TYROSINASE-RELATED PROTEIN-1,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT TYROSINASE-RELATED PROTEIN-2,0,0,0,0,1,FALSE,FALSE,10631,low
RECOMBINANT VACCINIA-B7.1 VACCINE,0,0,0,0,1,FALSE,FALSE,10631,low
REFANEZUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
REGAVIRUMAB,0,0,0,0,1,FALSE,FALSE,10631,low
REGDANVIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
REGRAMOSTIM,0,0,0,0,1,FALSE,FALSE,10631,low
REGRELOR DISODIUM,0,0,0,0,1,FALSE,FALSE,10631,low
RELACORILANT,0,0,0,0,1,FALSE,FALSE,10631,low
RELATLIMAB,0,0,0,0,1,FALSE,FALSE,10631,low
RELAXIN-3 B CHAIN DIMER,0,0,0,0,1,FALSE,FALSE,10631,low
RELMACABTAGENE AUTOLEUCEL,0,0,0,0,1,FALSE,FALSE,10631,low
REMACEMIDE,0,0,0,0,1,FALSE,FALSE,10631,low
REMACEMIDE HYDROCHLORIDE,0,0,0,0,1,FALSE,FALSE,10631,low
REMETINOSTAT,0,0,0,0,1,FALSE,FALSE,10631,low
REMIKIREN,0,0,0,0,1,FALSE,FALSE,10631,low
REP8839,0,0,0,0,1,FALSE,FALSE,10631,low
REPIRINAST,0,0,0,0,1,FALSE,FALSE,10631,low
REPROXALAP,0,0,0,0,1,FALSE,FALSE,10631,low
RES7011,0,0,0,0,1,FALSE,FALSE,10631,low
RESATORVID,0,0,0,0,1,FALSE,FALSE,10631,low
RESIGRATINIB,0,0,0,0,1,FALSE,FALSE,10631,low
RESMETHRIN,0,0,0,0,1,FALSE,FALSE,10631,low
RESOLVIN E1,0,0,0,0,1,FALSE,FALSE,10631,low
RESORCINOL MONOACETATE,0,0,0,0,1,FALSE,FALSE,10631,low
RESVERATROL 4'-METHYL ETHER,0,0,0,0,1,FALSE,FALSE,10631,low
RESVERATROL HEXANOIC ACID,0,0,0,0,1,FALSE,FALSE,10631,low
RET INHIBITOR APS03118,0,0,0,0,1,FALSE,FALSE,10631,low
RET INHIBITOR EP0031,0,0,0,0,1,FALSE,FALSE,10631,low
RET INHIBITOR FHND5071,0,0,0,0,1,FALSE,FALSE,10631,low
RET INHIBITOR HS-10365,0,0,0,0,1,FALSE,FALSE,10631,low
RET INHIBITOR TY-1091,0,0,0,0,1,FALSE,FALSE,10631,low
RETRO-INVERSO PEPTIDE,0,0,0,0,1,FALSE,FALSE,10631,low
RETUSIN,0,0,0,0,1,FALSE,FALSE,10631,low
REV131,0,0,0,0,1,FALSE,FALSE,10631,low
REVEGLUCOSIDASE ALFA,0,0,0,0,1,FALSE,FALSE,10631,low
REVERSE TRANSCRIPTASE INHIBITOR,0,0,0,0,1,FALSE,FALSE,10631,low
REVEXEPRIDE,0,0,0,0,1,FALSE,FALSE,10631,low
REVUSIRAN,0,0,0,0,1,FALSE,FALSE,10631,low
REZIVERTINIB,0,0,0,0,1,FALSE,FALSE,10631,low
REZVILUTAMIDE,0,0,0,0,1,FALSE,FALSE,10631,low
RG-1512,0,0,0,0,1,FALSE,FALSE,10631,low
RG-2833,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7160,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7256,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7376,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7444,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7602,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7603,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7652,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7741,0,0,0,0,1,FALSE,FALSE,10631,low
RG-7795,0,0,0,0,1,FALSE,FALSE,10631,low
RG6029,0,0,0,0,1,FALSE,FALSE,10631,low
RG7185,0,0,0,0,1,FALSE,FALSE,10631,low
RG7342,0,0,0,0,1,FALSE,FALSE,10631,low
RG7893,0,0,0,0,1,FALSE,FALSE,10631,low
RGFP966,0,0,0,0,1,FALSE,FALSE,10631,low
RHENIUM RE 186 ETIDRONATE,0,0,0,0,1,FALSE,FALSE,10631,low
RHETSININE,0,0,0,0,1,FALSE,FALSE,10631,low
RHO-TIA,0,0,0,0,1,FALSE,FALSE,10631,low
RHODACYANINE ANALOG MKT-077,0,0,0,0,1,FALSE,FALSE,10631,low
RHODAMINE,0,0,0,0,1,FALSE,FALSE,10631,low
RHTX,0,0,0,0,1,FALSE,FALSE,10631,low
RIBAVIRIN MONOPHOSPHATE,0,0,0,0,1,FALSE,FALSE,10631,low
RIBOPRINE,0,0,0,0,1,FALSE,FALSE,10631,low
RIBOSOMAL PROTEIN S19,0,0,0,0,1,FALSE,FALSE,10631,low
