drug_name,is_approved,is_anti_neoplastic,is_immunotherapy,avg_degree,max_degree,avg_betweenness,max_betweenness,avg_closeness,avg_eigenvector,avg_page_rank,avg_clustering_coef,num_communities,avg_edge_score,avg_neighbor_connectivity,num_targets,hub_target_ratio,bottleneck_target_ratio,avg_interaction_score,avg_interaction_type,drug_id
RECOMBINANT INTERLEUKIN-1,FALSE,FALSE,FALSE,42,42,0.051584923327986115,0.051584923327986115,0.5122950819672131,0.4296539811315042,0.00986646855651209,0.4619047619047619,2,0.6802857142857143,47.42857142857143,18,0,0.05555555555555555,0.8452095161980474,0,15074
RECOMBINANT INTERLEUKIN-1 RECEPTOR ANTAGONIST,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.5832181506770143,0,15075
RECOMBINANT INTERLEUKIN-1-ALPHA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,15.00219178,0,15076
RECOMBINANT INTERLEUKIN-1-BETA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.9877904108516873,0,15077
RECOMBINANT INTERLEUKIN-16,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.442217266776488,0,15078
RECOMBINANT INTERLEUKIN-17,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,14.113173009382434,0,15079
RECOMBINANT INTERLEUKIN-2,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.1465978820196066,0,15080
RECOMBINANT INTERLEUKIN-8,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,1.4286623456417202,0,15081
RECOMBINANT LYMPHOKINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,1.3914410146289855,0,15082
RECOMBINANT LYMPHOTOXIN BETA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.605850879611736,0,15083
RECOMBINANT MACROPHAGE COLONY-STIMULATING FACTOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.500219178,0,15084
RECOMBINANT MACROPHAGE INFLAMMATORY PROTEIN-1 ALPHA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.810609352954982,0,15085
RECOMBINANT MODIFIED VACCINIA ANKARA-5T4 VACCINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,10.50153424713889,0,15086
RECOMBINANT MONOCYTE CHEMOATTRACTANT PROTEIN-1,FALSE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,8,0.125,0.125,1.2614563323020294,0,15087
RECOMBINANT NEMATODE ANTICOAGULANT PROTEIN C2,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.0314006849868562,0,15088
RECOMBINANT NEUROTROPHIC FACTOR,FALSE,FALSE,FALSE,42,42,0.051584923327986115,0.051584923327986115,0.5122950819672131,0.4296539811315042,0.00986646855651209,0.4619047619047619,2,0.6802857142857143,47.42857142857143,5,0,0.2,3.0739451108940696,0,15089
RECOMBINANT OX40 LIGAND,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,13.476968950494918,0,15090
RECOMBINANT PROTHYMOSIN ALPHA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.5820723830953995,0,15091
RECOMBINANT RANTES,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,3.0627159734435736,0,15092
RECOMBINANT SOLUBLE HUMAN CD4 PROTEIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,0,15093
RECOMBINANT THYROID-STIMULATING HORMONE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.8078103267029922,0,15094
RECOMBINANT TRANSFORMING GROWTH FACTOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,22,0,0,0.9297793180533965,0,15095
RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,0,15096
RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA 1,FALSE,FALSE,FALSE,68,68,0.057872007813804076,0.057872007813804076,0.5605381165919282,0.4101622652100837,0.017127617625598543,0.34224598930481287,2,0.7228235294117648,36.64705882352941,21,0.047619047619047616,0.047619047619047616,1.6573983800576204,0,15097
RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA-2,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,1.2011866385499248,0,15098
RECOMBINANT TUMOR NECROSIS FACTOR FAMILY PROTEIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,15,0,0,1.2376225472910214,0,15099
RECOMBINANT TUMOR NECROSIS FACTOR-BETA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.0957009133544733,0,15100
RECOMBINANT TYROSINASE-RELATED PROTEIN-1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,35.00511415712966,0,15101
RECOMBINANT TYROSINASE-RELATED PROTEIN-2,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.400204566285186,0,15102
RECOMBINANT VACCINIA-B7.1 VACCINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,11.66837138570988,0,15103
RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR,FALSE,FALSE,FALSE,50,92,0.05141101188568146,0.10150708577025484,0.4526396035829998,0.2275292721313769,0.013713096959478966,0.3809178743961352,3,0.681695652173913,24.08695652173913,14,0.07142857142857142,0.07142857142857142,0.26554764879319837,0,15104
REDIOCIDE A,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.4066015983026636,0,15105
REFAMETINIB,FALSE,TRUE,FALSE,6,6,0,0,0.3834355828220859,0.03747474579301409,0.00257919614820149,1,2,0.7969999999999999,52.666666666666664,13,0,0,0.6353105655578788,-0.5294117647058824,15106
REFANEZUMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,-0.5,15107
REGADENOSON ANHYDROUS,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.4647344665718484,0.7142857142857143,15108
REGAVIRUMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,-1,15109
REGDANVIMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,-1,15110
REGLITAZAR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.5540582192078153,1,15111
REGORAFENIB,TRUE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,34,0,0,0.12346294118023529,-0.5348837209302325,15112
REGRAMOSTIM,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.019525817,1,15113
REGRELOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.7068291372155717,-0.5,15114
REGRELOR DISODIUM,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,-1,15115
REL-CISAPRIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.18794168635708178,0,15116
RELACATIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.552456240624038,-0.5,15117
RELACORILANT,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.801643836,-0.5,15118
RELAMORELIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.5014448474259043,0.5,15119
RELATLIMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.141471113819445,0,15120
RELAXIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.6680881300015649,1,15121
RELAXIN-1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.7726881385854706,1,15122
RELAXIN-3,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.3650721488919067,1,15123
RELAXIN-3 (B CHAIN),FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.6876004566579041,1,15124
RELAXIN-3 B CHAIN DIMER,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.875273972703375,1,15125
RELCOVAPTAN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.1081383716354706,-0.6666666666666666,15126
RELDESEMTIV,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,10.209824962496148,0.75,15127
RELEBACTAM,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,-0.5,15128
RELENOPRIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.23589605287466409,1,15129
RELMACABTAGENE AUTOLEUCEL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.280674908,0,15130
RELUGOLIX,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.3425256850035523,-0.3333333333333333,15131
RELUTRIGINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,1.0411677369280194,-1,15132
REMACEMIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,15133
REMACEMIDE HYDROCHLORIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1535312024435511,0,15134
REMDESIVIR,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,52.50767123569449,-0.5,15135
REMETINOSTAT,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.166837138570988,0,15136
REMIBRUTINIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.5098312723676973,-0.5,15137
REMIFENTANIL HYDROCHLORIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,2.9118496164469994,0.14285714285714285,15138
REMIKIREN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,15.75230137070834,0,15139
REMIMAZOLAM,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,19,0,0,0.043818668736842106,0,15140
REMIMAZOLAM BESYLATE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,16,0,0,0.038932948625,0,15141
REMLARSEN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,6.9089041099598,0,15142
REMOGLIFLOZIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.7748527875288632,-1,15143
REMOGLIFLOZIN ETABONATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.0137885275053287,-0.5,15144
REMOXIPRIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.05183229121608948,-0.14285714285714285,15145
REMOXIPRIDE HYDROCHLORIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2075402025126264,-1,15146
REMTOLUMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.6460311078593938,-0.5,15147
RENCOFILSTAT,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,8.751278539282415,-1,15148
RENZAPRIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,10,0,0,0.2614423250694778,-0.25,15149
REP8839,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,15150
REPAGLINIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,14,0,0,0.9164982244815083,-0.058823529411764705,15151
REPARIXIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,2.9448746830601142,0,15152
REPINOTAN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.290553865761357,0,15153
REPIRINAST,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,0,15154
REPOTRECTINIB,TRUE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,11,0,0,0.31840262233736133,-0.5454545454545454,15155
REPROTEROL,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.4070362111294147,1,15156
REPROXALAP,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,15157
RES7011,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.500365296937833,-1,15158
RESACTIN A,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.614943705973801,0,15159
RESATORVID,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.565884455277782,-0.5,15160
RESCINNAMINE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.2233996122016151,-0.2,15161
RESENCATINIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.337252829083018,-1,15162
RESEQUINIL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,16,0,0,0.038932948625,1,15163
RESERPINE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,26,0,0,0.1460246065018091,-0.1111111111111111,15164
RESIGRATINIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.500365296937833,-1,15165
RESIMMUNE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.458546423213736,-0.3333333333333333,15166
RESINIFERATOXIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.6220071978420048,0.3333333333333333,15167
RESIQUIMOD,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,2.852847349214486,0.6666666666666666,15168
RESLIZUMAB,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,-0.5,15169
RESMETHRIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,15170
RESMETIROM,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.5548388084356133,0.5,15171
RESMINOSTAT,FALSE,FALSE,FALSE,28,28,0.002174102026034872,0.002174102026034872,0.4844961240310077,0.19955637931842393,0.0072831446195079684,0.6813186813186813,2,0.5387857142857143,56,15,0,0,0.09693027130261567,-0.26666666666666666,15172
RESOKAEMPFEROL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.03968551966666667,0,15173
RESOLVIN D1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.573438736873653,1,15174
RESOLVIN E1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.834185692854944,1,15175
RESORCINOL,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.3273751343923619,0,15176
RESORCINOL MONOACETATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.058733413,0,15177
RESVERATROL,TRUE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,49,0.02040816326530612,0.02040816326530612,0.14493248237726505,-0.02040816326530612,15178
RESVERATROL 4'-METHYL ETHER,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,9.546849315580817,0,15179
RESVERATROL HEXANOIC ACID,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,0,15180
RET INHIBITOR APS03118,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6482428547616604,0,15181
RET INHIBITOR EP0031,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6482428547616604,0,15182
RET INHIBITOR FHND5071,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6482428547616604,0,15183
RET INHIBITOR HS-10365,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6482428547616604,0,15184
RET INHIBITOR TY-1091,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6482428547616604,0,15185
RETAPAMULIN,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.7721716358190367,-0.6666666666666666,15186
RETASPIMYCIN,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,2.372910394374979,-0.14285714285714285,15187
RETASPIMYCIN HYDROCHLORIDE,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.7271459401047818,-0.5,15188
RETEPLASE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.258051750555358,0.3333333333333333,15189
RETIFANLIMAB,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.4551197807449927,-0.25,15190
RETIGABINE DERIVATIVE 10G,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.8231830290171698,1,15191
RETINOIC ACID AGENT,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,31,0,0,0.4945757941092119,0,15192
RETINOID X RECEPTOR AGONIST IRX4204,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,4.773424657790408,0,15193
RETINYL ACETATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.3816226560153368,0,15194
RETINYLRETINOATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.1958268811441806,0,15195
RETOSIBAN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.218238517443778,-0.6666666666666666,15196
RETRO-INVERSO PEPTIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.500511415712966,0,15197
RETUSIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,0,15198
RETUSIN 7-METHYL ETHER,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.20200039241951595,0,15199
REV-5901,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.06941823832349023,0,15200
REV131,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.773424657790408,0,15201
REVAMILAST,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.4938156143654496,-0.625,15202
REVEFENACIN,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.10433566236403011,-0.8571428571428571,15203
REVEGLUCOSIDASE ALFA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.729273212,0,15204
REVERSE TRANSCRIPTASE INHIBITOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.029288725136221,0,15205
REVEXEPRIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.346350544504987,0.5,15206
REVUMENIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.7773849859837095,0,15207
REVUSIRAN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,15208
REZIVERTINIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5000730593875666,-1,15209
REZVILUTAMIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.058471794,-1,15210
RF9,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.1187714040577266,-1,15211
RFRP-3,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.1187714040577266,1,15212
RG-1512,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.250767123569449,-1,15213
RG-1530,FALSE,FALSE,FALSE,12,12,0.023011067605594588,0.023011067605594588,0.4098360655737705,0.05942385345725471,0.005345414862580524,0.33333333333333337,2,0.7136666666666667,43.333333333333336,94,0,0,0.020462604157181145,-0.16831683168316833,15214
RG-2833,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.9907107780319716,0,15215
RG-4733,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,1.1901297524073156,-0.8571428571428571,15216
RG-7160,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2778183663264259,-1,15217
RG-7167,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.4546118720586146,-1,15218
RG-7256,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5498185469706229,-0.5,15219
RG-7376,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.019525817,-1,15220
RG-7444,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5527123287967841,-1,15221
RG-7600,FALSE,FALSE,FALSE,9,16,0.0037792811573543242,0.0075585623147086485,0.4193286320629587,0.07807469154653099,0.0031870448043410608,0.21428571428571427,2,0.522625,73.625,16,0,0,0.059559014874999996,-0.9375,15222
RG-7602,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.381780822,-1,15223
RG-7603,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.3697723326457359,-1,15224
RG-7636,FALSE,FALSE,FALSE,9,16,0.0037792811573543242,0.0075585623147086485,0.4193286320629587,0.07807469154653099,0.0031870448043410608,0.21428571428571427,2,0.522625,73.625,16,0,0,0.051419804911745116,-0.9375,15225
RG-7652,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.039051633514961,-1,15226
RG-7741,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.381780822,-1,15227
RG-7795,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.250767123569449,0,15228
RG-7841,FALSE,FALSE,FALSE,9,16,0.0037792811573543242,0.0075585623147086485,0.4193286320629587,0.07807469154653099,0.0031870448043410608,0.21428571428571427,2,0.522625,73.625,16,0,0,0.2418773177644316,-0.9375,15229
RG3487,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.7165775111434856,-0.5714285714285714,15230
RG6029,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6250913242344582,0,15231
RG7185,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.763561643983921,-1,15232
RG7342,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.834185692854944,0,15233
RG7893,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.250182648468916,0,15234
RGB-286638,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,19,0,0,0.18811545366241633,-0.782608695652174,15235
RGFP109,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.4925574641904591,-0.6666666666666666,15236
RGFP966,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.693795846312725,-1,15237
RGIA4,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.333820395713736,-1,15238
RGS4 INHIBITOR 11B,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,5.5689954340888095,-1,15239
RHAMNETIN,FALSE,FALSE,FALSE,22,22,0.007624021255798252,0.007624021255798252,0.4664179104477612,0.1380580235174104,0.0067293917877515215,0.4727272727272728,2,0.7666363636363637,50.36363636363637,10,0,0,0.1968174172736135,0,15240
RHC80267,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,4.375639269641208,-1,15241
RHEIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,22,0,0,0.024182108594608284,0,15242
RHENIUM RE 186 ETIDRONATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.750255707856483,0,15243
