"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ELAVL3",-0.5732470772522,0.909757329563361,-3.60076208475976,0.00135769891057792,0.0726957514952792,-0.974864407385061
"OSMR",4.44946824894639,-0.200430496316084,3.84203033810828,0.00128147123384717,0.0712458583229047,-0.97833626740643
"NPC2",0.275160040024271,1.62201322427107,3.59539852231592,0.00137624922686496,0.0731021205306928,-0.987060182789193
"EVI5",0.366409002963819,1.17608737463215,3.5903588223111,0.00139390489237534,0.0731021205306928,-0.998515114747676
"FAM104A",0.189922107437761,1.73700970958663,3.58507574619223,0.0014126506315517,0.07351338651721,-1.01051857885086
"KIAA1696",0.583513515896779,0.966118770405687,3.58278132890366,0.00142086828486902,0.0735279492890601,-1.01573014263599
"TIMP2",0.152883137719955,2.26139015650291,3.57727076295685,0.00144079597146194,0.0741449615758441,-1.02824319681628
"BC007399",-1.22176390979079,0.500131137524913,-3.58411034998376,0.00148123866438308,0.0753259966950029,-1.03969421599481
"PGCP",1.28476525565043,0.299383320485742,3.62412793063271,0.00157089914963615,0.0753259966950029,-1.04491963800527
"LAMA4",1.74378901601197,-0.00904115734508753,3.64051411235681,0.00160634426850607,0.0762101917482927,-1.0526116179098
"PAIP2B",0.725871309122155,1.07132949904059,3.56537256232069,0.0014847579826564,0.0753259966950029,-1.05524291727901
"LOC402057",0.298220275048739,1.69177909014325,3.56242320287901,0.00149585627323129,0.0753259966950029,-1.06193185076354
"CCND2",0.730834508978502,1.60452916885286,3.55698056155667,0.0015165495456032,0.0753259966950029,-1.07427133586748
"SLC35D2",1.01922120621333,0.419011407089061,3.56692648416944,0.00154603897929486,0.0753259966950029,-1.0780714377433
"C1orf63",0.819024762381986,0.852978518960739,3.5549658933142,0.00152428004818781,0.0753259966950029,-1.07883763380384
"CDC73",0.289398281000728,1.45378692670324,3.55427247081959,0.00152694966797643,0.0753259966950029,-1.08040912693992
"RCBTB1",0.24286005667859,1.7408208474627,3.55233511518911,0.00153443252335715,0.0753259966950029,-1.08479927330159
"HIG2",0.529346058891335,1.56989593505147,3.55215008780403,0.00153514904271,0.0753259966950029,-1.08521851974185
"TRIM8",0.609174649499746,0.938075110941223,3.55070544831544,0.00154075464791726,0.0753259966950029,-1.08849166257307
"RPS4Y1",0.318461195874981,1.65681496171299,3.64287941326044,0.00170655483815296,0.0778710219990683,-1.09416746029582
"GAS7",1.34853241325491,0.804476244286609,3.54544973207767,0.00156131722779773,0.0753259966950029,-1.10039646931007
"EPC1",0.767482829386638,0.625937585251754,3.54266180240974,0.00157233316922125,0.0753259966950029,-1.10670943737566
"TMED9",0.21216717157945,1.94189212215935,3.54133736506045,0.00157759293520788,0.0753259966950029,-1.10970799241558
"GCH1",0.97869034184095,0.61807676741127,3.57364773392557,0.00167742223304367,0.0771909855054197,-1.11456735499042
"TOB1",0.460563917184306,1.38505993564704,3.53263896789581,0.00161256586231948,0.0762101917482927,-1.12939344657003
"CCDC80",2.86338662632795,0.196849346567687,3.66036076767506,0.00176226462314286,0.0794979706209603,-1.14346240198493
"HNRNPA2B1",0.104869360086392,2.53355211904069,3.52485417345505,0.00164450558483021,0.076982706639493,-1.14699959513453
"KCTD12",0.538968704059161,1.67648320367908,3.52460611375151,0.00164553340328399,0.076982706639493,-1.14756042559902
"RPLP2",0.455976227335756,1.15239079724858,3.52132433592446,0.00165919029368081,0.0771909855054197,-1.15497902524546
"CSTB",0.133540027585984,2.03987345209783,3.51732634934369,0.00167597692244809,0.0771909855054197,-1.1640139500007
"B2M",0.233504144616269,2.46079332041008,3.51559009686099,0.00168331847912067,0.0771909855054197,-1.16793672731144
"SYNE2",1.46491189541021,0.131212908233905,3.60427576596188,0.00186403225223593,0.0797418410926729,-1.17480633692715
"STC1",3.56337443638423,-0.43628021404125,3.60400462779651,0.0018651876981049,0.0797418410926729,-1.19557412343577
"FAU",0.224934973246735,1.78868760096256,3.5002535275828,0.00174954270916448,0.0794412456617185,-1.20256265065082
"NFKBIA",0.61389851290556,1.2303592605574,3.49608956179588,0.00176795659591038,0.0794979706209603,-1.21195611412806
"OPALIN",0.952750598345497,1.11332177956472,3.50337149529567,0.00181066373180717,0.0797418410926729,-1.21959505097336
"INTS3",0.7025430039034,0.659733850366279,3.49256854294121,0.00178367437051357,0.0795958910713337,-1.21989657856437
"RPL24",0.452346981027915,0.979146105182459,3.49175617888626,0.00178732001973847,0.0795958910713337,-1.22172825366608
"RFX4",1.03709384456467,1.0805301912879,3.48403714330271,0.00182232463813525,0.0797418410926729,-1.23912639639138
"PTPRF",0.618276678141569,0.591871322040041,3.48291808616629,0.0018274544495151,0.0797418410926729,-1.24164771582405
"UACA",0.619128673168724,1.44092074401385,3.47878633901844,0.00184651658792093,0.0797418410926729,-1.25095474895819
"FOS",1.21744948650855,0.794717047895954,3.47336352644791,0.00187182899139736,0.0797418410926729,-1.26316495120187
"CNTLN",0.386969858107238,1.05979670602982,3.47308728729712,0.00187312740699822,0.0797418410926729,-1.26378678759555
"BHLHE40",0.344272477280385,1.61221424536176,3.46971717730193,0.0018890387661481,0.0797418410926729,-1.2713719702514
"THBD",0.661872032168972,0.98753674097773,3.46922820185903,0.00189135826979896,0.0797418410926729,-1.27247233312919
"LHFP",0.457182674244122,1.80611567175192,3.46910695108875,0.00189193386342964,0.0797418410926729,-1.27274518178133
"LOC400713",1.05471475126895,0.42857031978307,3.48484561709248,0.00198169294822081,0.0803607359667836,-1.27346384581703
"DTNA",0.333795534316861,2.02473607206714,3.46869283598099,0.00189390100835453,0.0797418410926729,-1.273677036528
"NOL8",0.318782556419577,1.2412295391694,3.46643694214201,0.0019046520286005,0.0798316368367713,-1.27875272642651
"CDKN2AIP",0.868477816381551,0.856707080002275,3.4643419924953,0.00191468917545149,0.0798908370820144,-1.28346539821334
"ALDH1A1",0.85159406941179,1.33379026229226,3.47023347662881,0.00196567594009394,0.0803607359667836,-1.28653648192743
"AK126328",1.69735958204276,-0.118298301140702,3.48203309213635,0.0019953545581734,0.0803607359667836,-1.29179445482618
"DISP1",-0.321905798105149,1.28676734021556,-3.45923501193354,0.00193937335425886,0.0803607359667836,-1.29495011268433
"SQSTM1",0.256188115640893,1.41393117004789,3.45297802040483,0.00197003808119551,0.0803607359667836,-1.30901393104571
"DUSP6",0.819231399137748,0.541333184734336,3.47351651580557,0.00203728650643815,0.0813421763324851,-1.3103533097928
"BMP6",1.70652180776506,0.102087920890652,3.53214631393855,0.00219776544264673,0.082572487037975,-1.31305361772087
"NAMPT",0.376446787705001,1.61369310919267,3.44998757038054,0.00198485989271938,0.0803607359667836,-1.31573279029239
"COL1A2",3.33000854055393,-0.209933064341873,3.59657814983323,0.00218979680085017,0.082572487037975,-1.3170113347271
"ZEB2",0.687136626107994,1.38091962555064,3.44841480179641,0.00199269857693308,0.0803607359667836,-1.31926572216919
"SACS",-0.150986416357666,2.36475740442081,-3.44801705879408,0.00199468569201062,0.0803607359667836,-1.32015909896598
"ADM",0.657950821411906,1.43895688435679,3.44339152297747,0.00201793668162572,0.0809183873675284,-1.33054624499208
"GRIA1",1.57631784679156,0.113200561154351,3.46830777211443,0.00216209341834778,0.082572487037975,-1.33851661827926
"ANKRD10",0.619100784163319,1.07060057485992,3.43781326608844,0.00204632720482801,0.0813524845421541,-1.34306706931235
"CUX2",-1.16164031087989,0.233971613574386,-3.48142350760613,0.00220373403370332,0.082572487037975,-1.34842831685775
"FLVCR2",1.40973351171371,0.336984323511067,3.57890388224525,0.00227587956323295,0.082572487037975,-1.34862379508564
"CYBRD1",1.25388738927518,1.02290871856362,3.44186727971383,0.0021085789688959,0.082572487037975,-1.34906940143586
"PALLD",0.543552793283957,1.29474633676703,3.42400330435932,0.00211829294578752,0.082572487037975,-1.37403724492429
"TLR2",1.98209561525838,0.401406855446701,3.44010237680179,0.0022102703434553,0.082572487037975,-1.37788273254206
"KIAA0810",0.244203243213865,1.34554933024133,3.41799723051801,0.00215035308610163,0.082572487037975,-1.38749418075817
"ITGB5",0.591548069731255,0.828900649593642,3.41791099871765,0.00215081680128486,0.082572487037975,-1.38768733327153
"FLJ44635",0.37616993964916,1.75535945671319,3.407334902741,0.00220843251048692,0.082572487037975,-1.41136518728884
"HK2",1.59130793091837,0.363543255629952,3.42916598406073,0.00237511400352136,0.082572487037975,-1.41343883894867
"EPB41L2",0.559184879874936,1.67182757305601,3.40609562847384,0.00221528101925839,0.082572487037975,-1.41413814932257
"MITD1",0.766462314575795,0.484809939641367,3.41473211255788,0.00225471849187511,0.082572487037975,-1.41580165845582
"F3",1.89914777430131,0.895055413996975,3.4114586309255,0.00227300068169911,0.082572487037975,-1.41594067414194
"HNRNPF",0.39796953645618,1.3227249507934,3.40246984512396,0.00223543650874806,0.082572487037975,-1.42224923034319
"SP100",0.964700833436306,0.707693543007623,3.49992032060028,0.00252203134432125,0.0855808759090512,-1.42309429749131
"CHRM2",-0.198710341647863,1.77503045299863,-3.40103871658267,0.00224344095061068,0.082572487037975,-1.42544998026819
"ZFP82",2.10383403077907,-0.517938908082314,3.40640346796466,0.00230151699581549,0.082572487037975,-1.42704052221759
"NDRG1",0.340480999289148,1.85075604927179,3.39871156148534,0.00225651638205229,0.082572487037975,-1.43065378598817
"ARHGEF6",0.209101203667936,1.84364346963399,3.39841604801157,0.00225818204639541,0.082572487037975,-1.43131450828803
"SEMA4C",1.45784389015342,0.590498998072782,3.39747792781993,0.00226347767882583,0.082572487037975,-1.43341187656316
"PTMA",0.311463552201561,2.12895736462966,3.39679231019171,0.0022673555692593,0.082572487037975,-1.43494460297485
"ANGPT1",1.15427183483681,0.297174450968637,3.39448502798847,0.0022804530912825,0.082572487037975,-1.44010189184046
"HERPUD1",0.169174672849434,2.0027580070463,3.39345734267812,0.00228631045432841,0.082572487037975,-1.44239863154632
"CRABP1",0.831827078812193,0.68484223933254,3.43339746391522,0.00246849428294444,0.0843751385347391,-1.44250999100048
"SLITRK1",-0.268199988351431,1.86655905667827,-3.39047917757816,0.00230336727105598,0.082572487037975,-1.44905315843249
"GATM",0.833638333079868,1.1875437030412,3.38997751360713,0.00230625256923125,0.082572487037975,-1.4501739088479
"GNAI3",0.305626586529499,1.32757669644719,3.38854315334887,0.00231452158631924,0.082572487037975,-1.45337806649357
"POLR1E",0.995494941125224,0.15276566077262,3.38760649319035,0.00231993690171282,0.082572487037975,-1.45547019419025
"DQ574852",0.417940153964398,1.40389255110755,3.39341992074393,0.00237636080692255,0.082572487037975,-1.45552658047316
"C1orf216",-0.150828330685251,2.04821554491837,-3.3845312597476,0.0023378029662569,0.082572487037975,-1.46233772023828
"SEC11A",0.180837367934798,2.04881601952712,3.38176868045316,0.00235396635018364,0.082572487037975,-1.46850529680919
"CREBZF",0.297514974626611,1.67020235970914,3.38064626954986,0.00236056430306794,0.082572487037975,-1.47101065588899
"SF3A1",0.285886650621738,1.4028819318973,3.3796271196069,0.00236657078228528,0.082572487037975,-1.47328528749598
"ZNF184",0.714375421222803,1.10483402470933,3.37734092903666,0.0023800986763618,0.082572487037975,-1.47838699622752
"RUNX1",1.4051766400579,0.368748497185342,3.40918506104161,0.0026135442249341,0.0868607877870323,-1.48602131061593
"ENTPD3",-0.332225495464599,1.54922162439606,-3.37259044007235,0.00240844856288633,0.083244250141851,-1.48898423176692
"S100B",0.125107721608079,2.58826003998244,3.37035194717331,0.00242192062221192,0.0833987015745316,-1.49397608161708
"ZNF192",1.04735110350474,0.516523648197149,3.36659278479995,0.00244470913640814,0.0838716323353651,-1.50235656242704
"RPL12",1.22234513250484,0.261015238148449,3.36921620313983,0.00252224755728932,0.0855808759090512,-1.50854192801757
"TTLL4",3.24891609797894,-0.708925645194956,3.41291204640165,0.00272759828374911,0.0877282739665557,-1.5165550420628
"PDZD2",1.79658139188489,-0.154362482275128,3.38665484143197,0.00262970690303252,0.0868962786002157,-1.51799002914202
"CSF3R",2.12483405828599,-0.149073638208719,3.44815738705819,0.00283051288692003,0.0897912358614391,-1.52097215059249
"ITM2C",0.364126268803486,1.70297645417999,3.3511507533798,0.00254052019682595,0.0857927309342177,-1.53674950606616
"GLUL",0.277943201670422,2.45912997431737,3.35012447875896,0.00254701511463995,0.0857927309342177,-1.53903337685262
"EEF1A1",1.48203566893834,-0.143136912137217,3.35125953611838,0.00263606329338882,0.0868962786002157,-1.54779834098048
"TWSG1",0.469017681738271,1.22303510917712,3.34332927058066,0.00259042711266673,0.0867589169729304,-1.55414947457836
"KIAA0776",0.231108689521755,1.70805649149662,3.34270802008132,0.00259443160979183,0.0867589169729304,-1.55553094305977
"PLA2G4A",5.4445083776299,-0.565468705827374,3.62156161505591,0.00271828788354601,0.0877282739665557,-1.5587809050452
"OK/SW-cl.82",0.784224532167491,0.521339618104291,3.33934210380984,0.00261623229974976,0.0868607877870323,-1.56301418388774
"ZNF471",0.50752153432166,0.890182773796944,3.3347238783476,0.00264643292573005,0.0869287524504874,-1.57327743895478
"TFPI",2.16895479272919,0.320460723210645,3.41720441350159,0.00303248942309445,0.0924011497569866,-1.57943355893096
"HSPA12A",-0.10526336513909,2.29874265813825,-3.33157435183933,0.00266722237000503,0.0873020523440163,-1.58027397205668
"RHOA",0.0754615351251799,2.57062503204006,3.32916619210865,0.00268322475617763,0.0875165877340611,-1.58562206712883
"SOX9",0.595940680134325,1.61804070189115,3.32606877093751,0.00270394401490903,0.0877258030017844,-1.59249894100096
"AHCYL1",0.23632257415576,2.2173555062058,3.32537881094705,0.00270858033666311,0.0877258030017844,-1.59403048637919
"TCF12",0.691904541829112,0.832993022372642,3.31973124154717,0.00274682060232511,0.0880375568430239,-1.60656262206075
"ATP1B2",0.317591935567452,2.34835303927808,3.31835432391834,0.00275622276632591,0.0880375568430239,-1.60961693205406
"PURB",0.503706052445001,1.13051986366918,3.31458407518523,0.00278212722674301,0.0885596030973215,-1.61797794040552
"SIK1",2.18774092216199,-0.334537789137267,3.32605311822064,0.00291539188975229,0.0913155962651916,-1.62374397441976
"AK023391",0.783043625742942,0.974331068117425,3.31067075184314,0.00291199199479143,0.0913155962651916,-1.63628794634561
"IL4R",1.21353318036679,0.445733321778833,3.4126770871261,0.00326918621268219,0.0936093381719808,-1.64583213302659
"RPS18",1.42798327354445,-0.0294146310570389,3.29842156029868,0.00289586954599003,0.0913155962651916,-1.65378287556355
"FAM83D",-0.997326789079286,0.307062663275213,-3.31448235876225,0.00299809974431786,0.0916547786521993,-1.65461702329936
"ICln",0.216624667067506,1.64514086542024,3.29534860828038,0.00291799811016914,0.0913155962651916,-1.6605834732219
"PDCD4",0.314205707086352,1.57308360485215,3.2898415696011,0.0029580643433952,0.0916547786521993,-1.6727652377511
"DEK",0.265748493569682,1.82798785015765,3.28832026980497,0.00296922590241128,0.0916547786521993,-1.67612913765136
"RNF38",0.419008614474212,1.05549028062852,3.28760935744835,0.00297445570899741,0.0916547786521993,-1.67770091904945
"ADO",0.371506138044225,1.03448780091013,3.28707316139838,0.00297840610823711,0.0916547786521993,-1.67888633430733
"CREG1",0.237466360882831,1.87639318348516,3.28551899405237,0.00298988503112743,0.0916547786521993,-1.68232187995689
"MAPK4",0.840720338826064,1.05963261355056,3.28939938879883,0.00306757488865996,0.0926641631028271,-1.68252319715284
"HSPA2",0.441555728999719,1.64593248902728,3.2850416806844,0.00299341899247474,0.0916547786521993,-1.6833768834941
"C1orf198",1.64995686594734,0.554019084264797,3.28304275192608,0.00311561030654585,0.092797100545126,-1.69632084293172
"AQP4",0.400169489625223,2.40429355845339,3.27657638458571,0.00305676950993962,0.0926641631028271,-1.70207862419797
"RBPMS",2.08866458991236,0.0413242703603847,3.33222674598333,0.003462453065994,0.0944297473650139,-1.70224029343837
"GPT2",0.27272174822841,1.76871602513977,3.27468072613217,0.00307113225440655,0.0926641631028271,-1.70626419941637
"GSTM5",0.850802697658135,1.24789044667567,3.34900517133517,0.00352901961427654,0.0944297473650139,-1.70949906885942
"BAZ1B",0.15191208191031,2.00722269534179,3.27311732429414,0.00308302663673866,0.092721025117241,-1.70971550640616
"EIF2C3",0.523291838124595,0.956584285288844,3.27166738908551,0.00309409752325101,0.0927528328733791,-1.71291580080728
"ADAMTS1",0.397150399252333,1.71672058840769,3.26924217699757,0.00311270094878404,0.092797100545126,-1.71826758697789
"GOLGA7",0.165379858540259,2.11369476520916,3.26216351772992,0.00316762007914338,0.0934979487074345,-1.73388009787269
"SLC8A3",-0.240007765791732,1.54180881900378,-3.26212468279183,0.00316792394151301,0.0934979487074345,-1.73396571754096
"DDB1",0.139380157676783,1.73038242736908,3.26079077164663,0.0031783781754109,0.0934979487074345,-1.73690637730754
"CHD2",0.171175960413332,1.95683471239591,3.26064588564886,0.00317951569068788,0.0934979487074345,-1.73722575801304
"NEK6",0.910986700365925,0.709134849208319,3.25696980910819,0.00320850879705296,0.0936093381719808,-1.74532742904904
"LIX1",0.852879401731944,1.02427533354495,3.26308237020556,0.00327122458814367,0.0936093381719808,-1.74789976107573
"CHN2",1.88118301183935,0.104228068271351,3.41499582089989,0.00349199168442312,0.0944297473650139,-1.7489681799522
"HIST1H2BD",-0.977194089021375,0.264383367192742,-3.29675887221727,0.00356694653729259,0.0944297473650139,-1.75122153383955
"TNFAIP1",1.48482629404464,0.363051995148304,3.25331241111293,0.0032376077619254,0.0936093381719808,-1.75338464192487
"ARHGAP12",0.237682259811407,1.66936482318774,3.25049556033367,0.00326019263490206,0.0936093381719808,-1.75958789108411
"SPARC",0.383219593128508,2.29199922374087,3.25025672692637,0.00326211452390786,0.0936093381719808,-1.76011375826553
"SERPINB6",0.382817976278203,1.19067177451764,3.24940110961065,0.00326900864260991,0.0936093381719808,-1.76199755429545
"CORO1C",0.19296719299037,1.87561299115135,3.24929170568061,0.00326989117567894,0.0936093381719808,-1.76223841375016
"COG3",0.280352578332022,1.36354999550906,3.24774787311159,0.00328236941159618,0.0936093381719808,-1.76563693990708
"TERF1",0.236942302112913,1.6234072158342,3.24750200780074,0.00328436088803776,0.0936093381719808,-1.76617812267164
"PSTK",1.44715464896067,-0.219897814217244,3.25893628603904,0.00342790688443218,0.0944297473650139,-1.76728278464305
"SQRDL",1.87525780478359,0.0273904571305543,3.2979871272551,0.00374142906709781,0.0954734364973197,-1.76819219034306
"C1orf61",1.59884688661593,0.34804852082645,3.24552927657786,0.00330038200964388,0.0937774188813842,-1.7705198280302
"SMAD3",1.74206343981352,0.0626627512590174,3.26004291216718,0.00341878798176165,0.0944297473650139,-1.77136484090265
"ESCO1",0.395039563836203,1.25526258868659,3.23982280475931,0.00334715157280817,0.0944297473650139,-1.78307352760225
"CLCN4",-0.140908846170001,1.95077851721588,-3.23591237086998,0.0033795695010307,0.0944297473650139,-1.79167142179699
"RAP1BL",0.242693356743688,1.46288682927614,3.23387043696023,0.00339661749577097,0.0944297473650139,-1.79615951205245
"ZNF512",0.328696206933796,1.45743321644632,3.23363941071672,0.00339855153575761,0.0944297473650139,-1.79666723274596
"CCDC131",0.176894914843779,1.57299122242923,3.23159608656197,0.00341570355501712,0.0944297473650139,-1.80115721210636
"SFRS4",0.34477215559972,1.74620073948203,3.23043868617008,0.00342545597664588,0.0944297473650139,-1.80370000580553
"EIF4E2",-0.125749408302796,1.95420549219731,-3.23032843148811,0.00342638639784637,0.0944297473650139,-1.80394221631848
"BTG2",1.16964978452359,1.28454463507339,3.22970241928481,0.00354840107839093,0.0944297473650139,-1.81174456456866
"DLG5",0.365050407395803,1.33024285020545,3.22496851169458,0.00347191291822125,0.0944297473650139,-1.81571333578245
"NASP",0.210617850002,1.91673974588542,3.22326321645705,0.00348651938416439,0.0944297473650139,-1.8194568744385
"H2AFJ",1.09742647731476,0.207223021826797,3.22562771124073,0.00358375156069483,0.0944297473650139,-1.82053510452509
"ITM2A",1.2447898076328,0.388720432253301,3.22540075688651,0.00358573049039948,0.0944297473650139,-1.82102460880806
"KLF9",0.382512661781734,1.31240887978928,3.21957168618608,0.00351834184883191,0.0944297473650139,-1.82755815486394
"CTNNA3",1.22385212120597,0.342029549614856,3.25490503529539,0.00392745674767911,0.0963427067259247,-1.82782191239804
"CXorf15",0.435126596974168,1.07605797358642,3.21791049645329,0.00353275313232579,0.0944297473650139,-1.83120260256209
"TAPT1",-0.215823685372722,2.07700881783367,-3.21721986203738,0.00353876130631288,0.0944297473650139,-1.83271756327032
"BMPR1B",1.7104390891048,0.353709384829953,3.23238738497692,0.00379679120726405,0.0959857048277318,-1.83407880296083
"pcnp",0.20787069592531,1.72168259806666,3.21539982273956,0.00355464194623743,0.0944297473650139,-1.83670937901484
"LPP",0.56084293231784,1.02664301144861,3.21306929338236,0.00357507713085388,0.0944297473650139,-1.84181959499397
"FGD6",0.762613763685223,0.578056141824235,3.21198947999604,0.00358458377776787,0.0944297473650139,-1.84418686018736
"HLA-E",1.54177936092597,0.452301585730126,3.24035307063927,0.00406094263437915,0.0974521026483265,-1.84836020755943
"C1S",0.222657652997595,1.88765568086219,3.20984149142251,0.00360356707871205,0.0944297473650139,-1.84889498718249
"PGRMC1",0.321531447085837,1.73650089207242,3.20976328180526,0.00360426009702384,0.0944297473650139,-1.84906639070271
"AGBL5",0.278104002304308,1.42318582168889,3.20925353219114,0.00360878015407696,0.0944297473650139,-1.85018351503871
"AK3",0.259136043141369,1.5896750619326,3.20296104306096,0.00366502870916073,0.0953813235953754,-1.86396809325476
"ETS1",1.03676272329094,0.519508319683931,3.20288204961454,0.00366574017056608,0.0953813235953754,-1.86414107451165
"FLJ00193",1.09708173266333,0.318002782050182,3.2079867193706,0.00387422711538152,0.0959857048277318,-1.86468903688375
"ERBB4",1.16834537006568,0.641844599424969,3.20137920125754,0.00367930107244144,0.0954514575906124,-1.86743173111632
"BC040182",0.667559558797802,1.32051188664916,3.20030267243249,0.00368904478219143,0.0954514575906124,-1.86978855335369
"NES",1.68458032080219,0.265252744665236,3.21654224473857,0.0039419071412205,0.0963427067259247,-1.87590224168199
"HNRNPAB",0.270868707870297,1.40443800781188,3.19678189051623,0.00372108537657322,0.0954734364973197,-1.87749442867595
"RBBP9",0.807683940819939,0.34028777041044,3.19661326731296,0.00372262662399043,0.0954734364973197,-1.8778634105877
"NACA",0.165375632246823,1.85714618772232,3.19620200237629,0.00372638824030899,0.0954734364973197,-1.87876331100955
"RGS1",1.61264069696366,0.866022726085581,3.19750836719679,0.00383714017038844,0.0959857048277318,-1.8810914816704
"RPL23",0.177567918133032,1.95989851096162,3.19479702343637,0.00373926644613404,0.0954734364973197,-1.88183725298021
"NPHP3",0.547595026909041,0.79425183073349,3.19298859252262,0.0037559058310118,0.0955795486611601,-1.88579314702598
"KIAA1412",0.511358992279235,0.988374916153859,3.19143123572935,0.00377029219052379,0.095682785098142,-1.88919913915457
"SPON1",1.13502993591304,0.383106382947698,3.20097700256253,0.00393986944865484,0.0963427067259247,-1.89048507913734
"SLCO1A2",0.891999331063244,0.962683350526788,3.18684615461634,0.00381295635571348,0.0959857048277318,-1.89922318270732
"PRKCA",0.43296344131322,1.40376544021324,3.18589761653694,0.00382184032941236,0.0959857048277318,-1.90129621728532
"EFHD1",1.13944651905311,0.879244593201648,3.18281120594322,0.00385088562972595,0.0959857048277318,-1.90803994546676
"AK055214",0.491563893324301,1.25009940725212,3.18276971205609,0.00385127755997582,0.0959857048277318,-1.90813059146464
"PEA15",0.0949218938720646,2.74466095620443,3.18130042312264,0.0038651804920116,0.0959857048277318,-1.91134005265406
"HSP90B3P",0.334445238941485,0.937092659647756,3.18021429113898,0.00387548889188942,0.0959857048277318,-1.91371219361485
"CBS",0.228176524562589,1.39565281459498,3.17809673817814,0.00389566255191606,0.0962280592490625,-1.91833608899634
"AK125821",-0.922316673621906,0.462430781167426,-3.19602200051809,0.00413784642383442,0.0977949179966104,-1.9234311276119
"KRCC1",0.567835337925937,1.12996233729435,3.17477399948709,0.00392752167508159,0.0963427067259247,-1.92558923876399
