Gene_Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
RBM34,-0.200000555555556,9.11882805555556,-5.6284378677726,2.05189877324044e-06,1.55514301112558e-05,4.4210973888588
CNBP,-0.475677777777779,12.3739444444444,-5.62813739218862,2.05381525417599e-06,1.55642825242052e-05,4.42017391314919
MRPL15,-0.344719444444443,7.27438583333333,-5.62755824123914,2.05751421629174e-06,1.55906387746366e-05,4.41839397107735
OGFOD1,0.42014833333333,10.4026147222222,5.62740834702227,2.05847265470588e-06,1.55962255079311e-05,4.41793329341554
RICTOR,0.325728888888889,10.2891022222222,5.62721311246932,2.05972167239426e-06,1.56040124075906e-05,4.41733327014106
C6orf108;DNPH1,-0.343452222222222,6.72748,-5.62665671293021,2.063285405828e-06,1.5629331544061e-05,4.415623269407
BRI3BP,-0.632123333333336,7.43034888888889,-5.62648207622254,2.06440522152419e-06,1.56344554808366e-05,4.41508655501474
AC079305.11;OTTHUMG00000155365,1.03530444444445,6.01698277777778,5.62620555621492,2.06617958094773e-06,1.56462130985908e-05,4.41423672290537
FIGNL1,-0.389240555555559,6.86706027777778,-5.62536490479639,2.07158318978948e-06,1.56854478519995e-05,4.41165315593148
C17orf53,-0.491660555555556,5.14486083333333,-5.62503549667735,2.07370443360215e-06,1.56998237005823e-05,4.41064079556434
CCDC107,0.17224388888889,5.93275138888889,5.6249282726667,2.07439537711146e-06,1.57033689544903e-05,4.41031126797201
ZNF71,-0.337870000000002,7.91028666666667,-5.62455330250096,2.07681346539456e-06,1.57182996372634e-05,4.40915888922879
SCN2A,0.650221666666665,7.0926775,5.62443479104464,2.07757830131726e-06,1.57224009597379e-05,4.40879467440638
AC011330.12;CKMT1A;CKMT1B;OTTHUMG00000150038,0.530669444444444,8.58821361111111,5.62327497371676,2.08507826478625e-06,1.5774080075898e-05,4.40523029726416
CPT1A,0.640202222222224,6.34307611111111,5.62204488045334,2.09306221845515e-06,1.58276889161605e-05,4.40144999910811
MIR1206,0.624496111111111,7.4844225,5.62126984747738,2.09810826296748e-06,1.58607448846881e-05,4.39906821106854
ATP6V0B,0.379097222222219,8.77016583333333,5.62114442152411,2.09892602123374e-06,1.58642992736006e-05,4.39868276106784
ASAH2,-0.177880000000002,4.72993333333333,-5.62037755468902,2.10393280481893e-06,1.58962559668144e-05,4.39632609350043
MIR425,-0.325854444444444,4.07689666666667,-5.61998569821493,2.10649579276424e-06,1.59139156714635e-05,4.39512188291077
TRMT10B,-0.210278333333332,7.1435275,-5.61961478209587,2.10892469030451e-06,1.59305586904825e-05,4.39398202904711
SERF1A;SERF1B,-0.252436666666666,9.90299944444445,-5.6190542132036,2.11260081420405e-06,1.59549097472812e-05,4.392259367016
PCBD1,-0.484353888888883,8.4665375,-5.6182412912534,2.11794320309129e-06,1.59901197421697e-05,4.38976122903734
APH1B,0.389888333333332,7.13064305555556,5.61727479851404,2.12431239340897e-06,1.60347728695687e-05,4.38679119380296
S1PR2,-0.256041666666668,5.98199305555556,-5.61622224911866,2.13127045903786e-06,1.60838508916776e-05,4.38355674488274
ZNF135,-0.602258333333334,6.7211675,-5.61609052758002,2.13214282871307e-06,1.60887126802196e-05,4.38315197186694
TMPRSS5,0.233518888888889,4.95316833333333,5.61545503716636,2.13635658829481e-06,1.61170598712361e-05,4.38119915382156
SMG7,-0.355518333333334,9.2707975,-5.61512220236383,2.13856684056572e-06,1.61302833472958e-05,4.38017638141196
APEH,-0.20541222222222,8.27662722222222,-5.61476694147974,2.14092853722397e-06,1.61446432025926e-05,4.37908470008126
ANKRD26P3;OTTHUMG00000016478;RP11-408E5.5,0.141787222222221,3.65113527777778,5.61418960522951,2.14477209950034e-06,1.61718980832955e-05,4.37731061313218
PARP12,0.582519444444442,5.24799916666667,5.61410381429082,2.14534383247009e-06,1.61744796982348e-05,4.37704698862965
SLC1A3,-0.546841111111112,6.27826666666667,-5.61260146512689,2.15538058187463e-06,1.62449401277701e-05,4.37243050707907
MCM6,-0.825669444444444,8.11210861111111,-5.61246020833577,2.15632668505152e-06,1.62503341322813e-05,4.3719964515618
OTP,-0.659084444444447,4.42026722222222,-5.61200791235051,2.15935884301237e-06,1.62697076587352e-05,4.37060663613293
AC006378.3;BET1;OTTHUMG00000155772,0.431610555555557,6.60162916666667,5.61177864330991,2.16089747112711e-06,1.62795611960578e-05,4.36990214094714
SPECC1L,-0.229861111111108,11.1068527777778,-5.61172422176204,2.16126285574503e-06,1.62805747036645e-05,4.36973491534644
FLJ27255;OTTHUMG00000141283;RP3-393E18.2,0.363720000000001,4.12935333333333,5.61143940475795,2.16317611511975e-06,1.62932467335886e-05,4.36885973631923
RPL36,-0.776185555555561,10.926585,-5.61055709490416,2.1691137775113e-06,1.63344806120053e-05,4.36614861431251
C1orf174,0.30467888888889,5.77185111111111,5.6090712067146,2.179150137424e-06,1.64004671956942e-05,4.36158290929555
ACO1,0.421701666666666,9.39002916666667,5.609053251251,2.17927169988302e-06,1.64004671956942e-05,4.36152773784714
CHAC1,-0.53733,7.460205,-5.60896421128513,2.17987462020519e-06,1.64015040905506e-05,4.36125414643186
FAM216A,-0.616452777777778,7.89437638888889,-5.6082428395518,2.1847654226121e-06,1.6436549167791e-05,4.35903761208471
OTTHUMG00000017992;RP11-672F9.1,0.692861111111111,6.77677222222222,5.60785666043655,2.1873881663678e-06,1.6452770441207e-05,4.35785102066088
RPL35A,-0.205693888888887,7.68512138888889,-5.60776400903196,2.18801787789509e-06,1.64557518185769e-05,4.35756633659202
SCO1,-0.269993333333332,9.1821,-5.60670855283064,2.19520414745712e-06,1.65062780777395e-05,4.35432332624001
AEN,-0.888948333333334,7.18863305555556,-5.60562147046498,2.20263038993753e-06,1.65603521310836e-05,4.35098318455815
SLC4A4,0.700088888888887,5.74156888888889,5.60464138796333,2.2093471811602e-06,1.66073109419059e-05,4.34797184605805
BRE,-0.182199999999996,8.87054722222222,-5.60435009078271,2.21134746588306e-06,1.66205752250316e-05,4.34707683204673
ZBTB33,-0.524620000000006,9.20203777777778,-5.60327069988795,2.21877522550137e-06,1.66680120663668e-05,4.34376041879219
PIGM,0.486392777777777,9.85541972222222,5.60298331081005,2.22075707141714e-06,1.66783301181538e-05,4.34287742734961
ANKS3,0.15938277777778,6.24245805555556,5.60192623706116,2.2280619125711e-06,1.67256428613796e-05,4.33962963750927
ARMC6,-0.214695000000001,5.93394916666667,-5.60192123391179,2.22809654350585e-06,1.67256428613796e-05,4.33961426576153
LOC100506124;TTC21B,-0.350752777777776,8.56073416666667,-5.60045359714843,2.23827851110565e-06,1.67961391188236e-05,4.33510511870104
C20orf160;CCM2L,-0.229233888888889,5.52710416666667,-5.59976174707031,2.24309443375644e-06,1.68286966757239e-05,4.3329795165078
SOX2,-1.65803833333334,9.94601416666667,-5.59934992356964,2.24596602108085e-06,1.68448645862688e-05,4.33171426128585
MIRLET7C,0.692430000000001,4.54152833333333,5.59906089169394,2.24798359162564e-06,1.68575306516829e-05,4.33082626559727
DCAF17,-0.414491666666668,8.98006416666667,-5.59871417731503,2.25040619929548e-06,1.68727829463018e-05,4.3297610555677
RALA,0.213614444444445,7.10103666666667,5.59752758497177,2.25871705673046e-06,1.69136979651839e-05,4.32611552473826
TECTA,0.216110555555556,5.12265805555556,5.59745262206541,2.25924312273405e-06,1.6913864410252e-05,4.32588522034541
HLA-DMA,0.527581111111112,6.73710111111111,5.59621680410766,2.26793335750657e-06,1.6971996222626e-05,4.32208851636531
FAM86C1,-0.409477222222223,6.77357694444444,-5.59621151454264,2.26797062521486e-06,1.6971996222626e-05,4.32207226578734
TUBBP1,-0.431511111111115,13.9624777777778,-5.59609700499361,2.26877755385109e-06,1.69762333612987e-05,4.32172047032863
SERPING1,0.747709444444441,10.8453175,5.59589491202174,2.27020236693492e-06,1.6985092459511e-05,4.32109960290925
TM2D1,0.306139999999997,7.554215,5.5957742093292,2.27105378147835e-06,1.69896601072661e-05,4.32072878240836
AC016907.3;OTTHUMG00000152000,0.269578888888891,3.88400944444444,5.59564798454921,2.27194448886175e-06,1.6994520703012e-05,4.32034099765876
ACTR6,-0.543351111111118,8.40608,-5.59546162841273,2.27326015190844e-06,1.70025586693222e-05,4.31976847992091
DANCR,-0.535399444444442,6.25762972222222,-5.59542296386384,2.27353321656226e-06,1.70027977764178e-05,4.3196496960208
EIF4EBP2,-0.568811111111113,12.1391722222222,-5.5929784263063,2.29086418706781e-06,1.71238916454322e-05,4.31213978936994
SLC38A1,-0.552644444444446,14.7336055555556,-5.59261871738288,2.29342551490379e-06,1.71406578621831e-05,4.31103474090003
SGK2,0.365922777777779,4.6435225,5.59137341307763,2.30231487980873e-06,1.72016264719516e-05,4.3072091266441
OTTHUMG00000161149;RP11-399F2.2,0.299033888888888,4.03881083333333,5.59048147093284,2.30870297384492e-06,1.72449798664961e-05,4.30446908942218
SMARCA5-AS1,-0.314587222222223,4.66552638888889,-5.59046083026639,2.30885101171896e-06,1.72449798664961e-05,4.30440568187336
TEAD4,-0.351782222222224,4.74238333333333,-5.58975344562468,2.31393021010714e-06,1.72810865410765e-05,4.3022326261888
GATC,-0.610305555555559,10.7779416666667,-5.58747956764314,2.33033291334419e-06,1.73999013285095e-05,4.29524750266801
BAZ1B,-0.308777777777777,11.3243555555556,-5.58654549552656,2.33710446935398e-06,1.74467681266276e-05,4.29237818663614
TMEM173,0.311784444444446,5.19936111111111,5.58640272982239,2.33814117877593e-06,1.74526598593157e-05,4.29193963690111
COQ9,0.328590555555554,8.00352805555556,5.58592452374964,2.34161707250187e-06,1.74767552972854e-05,4.29047068252742
EIF3L,-0.356344444444449,12.7119388888889,-5.58557495362707,2.34416122523483e-06,1.74920412747049e-05,4.28939687806848
FAM196A,0.313727777777776,4.10568777777778,5.58547857903231,2.34486311959154e-06,1.74954276114002e-05,4.28910083683274
TTLL12,-0.420384444444444,6.84400722222222,-5.58489836627974,2.34909323459759e-06,1.75232813817988e-05,4.28731856061905
LRRTM2,2.01316444444445,11.2463955555556,5.58314758513382,2.36190376407087e-06,1.76169792864696e-05,4.2819406567657
MVK,0.193974444444444,5.95758888888889,5.58282330698745,2.36428416353609e-06,1.76291406285743e-05,4.2809445795797
TANC2,0.590766666666662,11.50315,5.58247971336403,2.36680896385232e-06,1.76461009152931e-05,4.27988917611337
TMEM127,0.282173333333333,7.57766277777778,5.58179869064722,2.37182122418305e-06,1.76816012889071e-05,4.27779731852007
SLC3A1,0.16906666666667,4.79705555555556,5.58086909449713,2.37868007024077e-06,1.77271113382215e-05,4.27494196253321
OTTHUMG00000019290;RP11-432J24.5,0.431508333333334,6.11080361111111,5.58013563034529,2.38410576711351e-06,1.77656689575387e-05,4.27268907191864
HLA-L,0.375483888888889,5.92190916666667,5.58005860370153,2.38467627718972e-06,1.77680427993926e-05,4.27245248001483
MYL6B,-0.484860000000001,7.63687611111111,-5.57989142962945,2.38591494747355e-06,1.77753940250029e-05,4.27193899576274
WDFY3-AS2,-0.474137222222223,6.23940638888889,-5.57969092792768,2.38740140485563e-06,1.77808331687226e-05,4.27132314537141
KRT19P2;MIR492,-0.57477111111111,3.47872111111111,-5.57929905205954,2.39030932084338e-06,1.77987313096651e-05,4.27011948492925
COL1A2,1.49944666666667,11.5764266666667,5.578399250305,2.39699969049666e-06,1.78447808690907e-05,4.26735573584981
U2SURP,-0.294838888888892,10.9564861111111,-5.57835887380213,2.39730034309391e-06,1.78451353278459e-05,4.26723171983104
LHFPL5;OTTHUMG00000014584;RP3-422H11.8,0.421623888888888,6.51386638888889,5.5775589518442,2.40326451078578e-06,1.78876435983267e-05,4.2647747812818
HIPK1,0.375473333333332,9.54595111111111,5.57752352905147,2.40352896313732e-06,1.78877240467848e-05,4.26466598173712
EFNA2,-0.418863333333336,5.88406055555556,-5.57707279883436,2.40689647176187e-06,1.79108958402514e-05,4.26328158821626
SHISA7,0.275866111111113,5.7031325,5.57672693379153,2.40948370222804e-06,1.79282569246917e-05,4.26221928801477
TAL2,-0.321390000000001,3.09812111111111,-5.57664865877868,2.41006962069422e-06,1.79307247452493e-05,4.26197887248249
HLA-DMA,0.522566666666669,6.74349277777778,5.57519543389906,2.42097343664073e-06,1.80042507299604e-05,4.25751545215214
EFHA2;MICU3,0.309215555555559,8.33242555555556,5.57498267046515,2.4225739678772e-06,1.80142538946229e-05,4.25686197990617
ZEB2;ZEB2-AS1,-0.590801666666667,7.74877527777778,-5.57413625880514,2.42895163915914e-06,1.80597740061592e-05,4.25426236672156
IER3IP1,0.320780000000003,9.44534666666667,5.57271597625739,2.43969108243525e-06,1.81319774693414e-05,4.24990027015537
TUB,0.181978888888887,6.80658388888889,5.57240477895169,2.44205051953506e-06,1.81476005046545e-05,4.24894450471103
RASSF8-AS1,-0.203124999999999,6.24341583333333,-5.57224338976689,2.44327503762217e-06,1.81528745762988e-05,4.24844883937332
VPS33A,-0.548538888888888,8.98393444444444,-5.57128045403476,2.4505939287597e-06,1.82034164354245e-05,4.24549145244319
ADAMTS7;LOC100291699,-0.240179444444444,6.96732638888889,-5.56954715899018,2.46382321131661e-06,1.82939781355739e-05,4.24016821952506
PKNOX2,-0.468389999999999,7.586215,-5.5672078799804,2.48179074070469e-06,1.84196304364046e-05,4.23298410819203
SOX5,-1.10801388888889,8.52407638888889,-5.56518951264409,2.49739848969964e-06,1.85296195359377e-05,4.22678572541398
PGAP3,-0.226687777777777,5.60098111111111,-5.5650434771422,2.49853155527805e-06,1.85360762542472e-05,4.22633725868915
CD164,1.10152166666666,11.1857780555556,5.5647746662819,2.50061855658488e-06,1.85496079169071e-05,4.22551175815653
FAM120B,0.255531111111113,8.64684833333333,5.56462193158895,2.50180513764008e-06,1.85564581112528e-05,4.2250427212764
CLN8,0.221098333333333,5.87311972222222,5.56446809463825,2.50300085017081e-06,1.85633745879268e-05,4.22457030043475
SFXN4,0.418738333333335,7.19232305555556,5.56395947468766,2.50695821014074e-06,1.85868601612442e-05,4.22300837675366
OTTHUMG00000015720;RP1-45I4.3,0.508595,4.99834416666667,5.56265110703794,2.5171667942216e-06,1.86586245353048e-05,4.21899055367863
DNAJC12,0.539558888888887,8.47000833333333,5.5621853391454,2.52081097095306e-06,1.86817099731528e-05,4.21756025983595
BAX,-0.254062777777779,7.07492305555556,-5.56119600472832,2.52856902431338e-06,1.87313312291652e-05,4.21452221281965
MRPS35,-0.677535000000002,9.96870972222222,-5.56073366074312,2.53220274915518e-06,1.87543094390539e-05,4.21310246163534
FOS,-0.383442222222221,5.60420666666667,-5.56013174428209,2.53694123466766e-06,1.87834862669257e-05,4.21125412931979
ADRA1B,0.278194444444444,5.27181,5.55967451723192,2.54054659155046e-06,1.8804257690587e-05,4.20985011165481
GLI2,-0.385384999999999,6.19173805555556,-5.55892888912833,2.54643704122811e-06,1.88439013072959e-05,4.20756051328251
OTTHUMG00000009204;RP4-694A7.2,-0.570007222222223,3.60947361111111,-5.55669555468753,2.5641620375253e-06,1.89671071294731e-05,4.20070276060849
DOCK4,-0.624635555555558,9.30040888888889,-5.55642162187101,2.56634458380894e-06,1.89812605227014e-05,4.19986162787306
GAP43,0.810129444444446,9.10699805555556,5.5558306013927,2.57105982859571e-06,1.90101543606684e-05,4.19804686293935
GSPT2,-0.295525000000001,6.86525861111111,-5.55422320663608,2.58392763611812e-06,1.90972886902073e-05,4.19311133383078
CCDC111,-0.240791666666667,6.8001725,-5.55375602831755,2.58767961855014e-06,1.91230147478792e-05,4.19167687683747
NR1H3,0.141285,5.90929305555556,5.55334994176879,2.59094538069964e-06,1.91451426113873e-05,4.19043000793867
NCOR2,-0.315186111111109,8.11769638888889,-5.55329003566543,2.59142749573151e-06,1.91466989294367e-05,4.19024606977919
OTTHUMG00000037202;RP11-576D8.4,-0.455527222222223,4.64453916666667,-5.55303139844273,2.59350999600047e-06,1.9158071168738e-05,4.18945194121091
AL035610.1;LOC100652994;OTTHUMG00000078709,0.261472777777778,4.82493027777778,5.55239069730018,2.5986760028639e-06,1.9194221590906e-05,4.18748472298314
PTGES3,-0.714366666666661,12.2907777777778,-5.5519397421966,2.60231823469286e-06,1.92170623138262e-05,4.1861001144447
MYOZ3,0.188511111111112,4.147685,5.55190663237467,2.60258585368396e-06,1.92170623138262e-05,4.18599845468922
CSNK2A1P,-0.311455555555554,13.36325,-5.5503827725909,2.61493262864908e-06,1.93001458681548e-05,4.18131967663549
ABCF3,0.343186111111109,7.53307138888889,5.54972141300185,2.62030934051586e-06,1.93357827373862e-05,4.17928910473987
OTTHUMG00000020649;RP11-121A14.3,0.367940555555556,4.58138194444444,5.54809014601985,2.63361841084026e-06,1.94299268948308e-05,4.17428070840344
OTTHUMG00000164757;RP11-737F9.2,0.469948333333333,4.14759583333333,5.54752159653642,2.63827289141446e-06,1.94601944484073e-05,4.17253514708277
RFWD2,-0.160097222222221,9.57423027777778,-5.54713208422789,2.64146640645984e-06,1.94776385803813e-05,4.17133927409141
ZNF346-IT1,0.230460000000003,7.733285,5.54699085808265,2.64262523743019e-06,1.94841463271604e-05,4.17090568601505
SCRN3,-0.312849444444446,8.68532361111111,-5.54646524936851,2.64694257911869e-06,1.95139380626372e-05,4.16929198633824
ATG10,-0.171824444444446,6.22230555555556,-5.54641274601947,2.64737422732134e-06,1.95150802376275e-05,4.16913079363964
ZFP69B;ZNF643,-0.393305000000003,8.1961625,-5.54587009358346,2.65183967823982e-06,1.95459541835814e-05,4.16746478110035
PELI1,-0.40430888888889,8.87823666666667,-5.54572763866773,2.65301317550065e-06,1.95525601605008e-05,4.16702742839473
LOC100130950,0.300525,6.07450305555556,5.54543010929794,2.65546579757352e-06,1.95685908508127e-05,4.16611398245473
PTPN23,0.228156111111112,6.96930527777778,5.54522776130119,2.65713510428723e-06,1.95769026470839e-05,4.16549275540255
OTTHUMG00000041379;RP11-480I12.5,-0.167512777777779,8.11877861111111,-5.54522608910562,2.65714890373193e-06,1.95769026470839e-05,4.16548762161511
POLH,-0.453904444444445,8.05470111111111,-5.54402953787802,2.66704155179782e-06,1.96457651314474e-05,4.16181413575618
WNT8B,-2.91664277777778,5.63909527777778,-5.54402819571848,2.66705266889494e-06,1.96457651314474e-05,4.16181001527935
RAB6B,0.484646666666663,9.89962388888889,5.54315573908768,2.67428901522132e-06,1.96928980077742e-05,4.15913155969938
SLC29A1,0.251007777777777,8.06509388888889,5.54254972988698,2.6793269171733e-06,1.9723817555304e-05,4.15727112175972
GSDMB,0.695376111111109,7.76867861111111,5.54230657805608,2.68135095906615e-06,1.97352481752848e-05,4.15652465435243
MRPL44,-0.322093333333337,8.76291611111111,-5.54229596241497,2.68143936042963e-06,1.97352481752848e-05,4.15649206477443
FABP3,0.839661666666666,7.29284305555556,5.54202579814632,2.68369012272338e-06,1.97482773766064e-05,4.15566267335642
PDLIM5,-0.772872222222223,7.38333166666667,-5.54199073780562,2.68398235169201e-06,1.97482773766064e-05,4.15555504002046
CREB3L4,-0.200903333333336,5.79898611111111,-5.54163163908877,2.68697727901181e-06,1.97677549183966e-05,4.15445262966683
GALNT18,-0.203676666666667,4.51106333333333,-5.54120894443473,2.69050687796469e-06,1.97895928822178e-05,4.15315499115385
SERTAD4,0.614090000000001,5.55627222222222,5.54109067212503,2.6914953075519e-06,1.97947985790471e-05,4.15279190612083
IP6K2,-0.268078333333335,7.71958083333333,-5.54071401640286,2.69464552363737e-06,1.98159005488507e-05,4.15163561210069
C1QTNF4,-0.473468333333335,5.44326805555556,-5.53923804102567,2.70702556447122e-06,1.99027902296918e-05,4.14710458167913
AK5,0.295634444444445,5.66023944444444,5.53886442145183,2.71016836638069e-06,1.99196668788187e-05,4.14595763919225
AC109829.1;OTTHUMG00000151939,0.372504444444445,3.57657222222222,5.53811531474287,2.71648065330809e-06,1.9961901126732e-05,4.14365803998116
LHX2,-0.475496666666666,4.53672555555556,-5.53736458199702,2.72282136158522e-06,2.00022428003202e-05,4.14135347442535
LTK,0.144091111111111,4.24183166666667,5.53650086528298,2.73013460877709e-06,2.00538780350783e-05,4.13870210709791
AREL1;KIAA0317,0.26717222222222,10.6685472222222,5.53549003377279,2.73871840215741e-06,2.01106453431224e-05,4.13559918138731
SNORA75,-1.15921722222222,8.60700916666667,-5.53537510794562,2.73969603444095e-06,2.01136355857672e-05,4.13524639919592
HNRNPLL;HNRPLL,-0.37052944444444,9.46453416666667,-5.53488418840168,2.74387603137376e-06,2.01422264349507e-05,4.13373945419396
CWF19L1,-0.297762222222222,7.55941888888889,-5.53476891556102,2.74485845892672e-06,2.01473410802341e-05,4.13338560994728
ARID5A,0.195768333333334,4.88775861111111,5.53470432285589,2.74540911197798e-06,2.01492857533586e-05,4.13318733490966
ELK1,0.468999444444444,6.46686527777778,5.53428821420719,2.74895908321781e-06,2.01732196534983e-05,4.13191004414333
SCAND2;SCAND2P,0.259231666666667,6.56046472222222,5.53357866258137,2.75502308962877e-06,2.02114317434609e-05,4.12973201631213
C11orf31;CTNND1,-0.330494444444447,11.206775,-5.53353257864918,2.7554173958134e-06,2.02122218644631e-05,4.12959055863169
TAP2,0.258009444444449,6.1261075,5.53245356882452,2.76466579933047e-06,2.02737367335118e-05,4.1262784940916
TAP2,0.258009444444449,6.1261075,5.53245356882452,2.76466579933047e-06,2.02737367335118e-05,4.1262784940916
TAP2,0.258009444444449,6.1261075,5.53245356882452,2.76466579933047e-06,2.02737367335118e-05,4.1262784940916
ZNF461,0.343477777777778,7.36751833333333,5.53203085344353,2.76829741429927e-06,2.02982572830763e-05,4.12498096645786
C12orf52,-0.348405000000002,5.61743194444444,-5.5319035463436,2.76939206223895e-06,2.03004293185758e-05,4.12459019807251
ALG13-AS1,0.257395555555555,6.64294,5.53188854498086,2.76952107964636e-06,2.03004293185758e-05,4.12454415152747
PROS1,1.12970888888889,8.79024222222222,5.53186250349707,2.76974506052403e-06,2.03004293185758e-05,4.12446421745666
DPF2,-0.342548333333333,10.2885591666667,-5.53178312589123,2.7704278929731e-06,2.03033239422365e-05,4.12422056888973
POU5F1B,-0.368022222222224,4.80831944444444,-5.53121451785521,2.77532416165234e-06,2.03370932930391e-05,4.12247524203568
FEN1,-0.708021111111111,7.91994666666667,-5.53010203901589,2.78492867533666e-06,2.03989951153684e-05,4.11906056123759
OTTHUMG00000020337;RP11-535C21.3,-0.299537222222222,3.96290305555556,-5.52987450549776,2.78689715299346e-06,2.04112937917289e-05,4.11836216899783
IFNAR1,0.548622777777782,10.7715608333333,5.52937372243772,2.79123450680698e-06,2.04388154006384e-05,4.11682507192462
SCARNA21,0.859558888888891,8.10084388888889,5.52922707245216,2.79250593798296e-06,2.04460025191416e-05,4.11637494852132
DAB1,0.47095611111111,6.23899361111111,5.52853200648069,2.798539910342e-06,2.04880546140402e-05,4.11424154568802
LMX1B,-0.172170555555556,5.34210083333333,-5.52756811282582,2.80692915315617e-06,2.05452065042068e-05,4.11128305248675
MAGI1;MAGI1-IT1,-0.35172166666667,8.9861575,-5.52741474753141,2.80826627920451e-06,2.0552860399371e-05,4.11081233003381
SASS6,-0.58928611111111,8.28206527777778,-5.52732692716362,2.8090322333856e-06,2.05563329039175e-05,4.1105427844082
CIRBP,-0.356516666666668,12.3421472222222,-5.5264797431104,2.8164319410798e-06,2.06083450695965e-05,4.10794255441625
IDH3A,0.307000555555554,9.59571861111111,5.52623482690659,2.81857477753021e-06,2.06197457505978e-05,4.10719084853254
KCNC4,0.336869444444445,4.83365916666667,5.52247964631826,2.85163427112886e-06,2.08486215740017e-05,4.09566565662755
CRYBG3,-1.17302111111112,8.74563944444444,-5.52201770356691,2.85572771171652e-06,2.08736026419446e-05,4.094247932783
PPP1CB,0.242405555555553,11.6931694444444,5.5219648321044,2.85619659850126e-06,2.08736026419446e-05,4.09408566843303
RAB6C;WTH3DI,0.387911111111111,4.23741277777778,5.52196049501451,2.85623506508182e-06,2.08736026419446e-05,4.09407235775969
KHK,0.170415555555556,4.62856555555556,5.52111582281464,2.86373650608763e-06,2.09262552708339e-05,4.09148004736349
OTTHUMG00000019140;RP11-498J9.2,0.285595555555556,5.63129222222222,5.52106669872425,2.86417337610543e-06,2.09272792170621e-05,4.09132928589065
PPP1R12C,-0.176792777777777,6.03804583333333,-5.52009206828195,2.87285471337093e-06,2.09820145972512e-05,4.08833817552971
EVA1A,0.250197777777778,4.797375,5.51992549530048,2.87434105568607e-06,2.09868326059418e-05,4.08782697270225
VAC14-AS1,0.159553888888889,5.3291825,5.51981268326738,2.87534812107823e-06,2.0990444955436e-05,4.08748075984777
SNAR-E,-0.664374444444444,5.73496388888889,-5.51876545573152,2.88471346940797e-06,2.10533631380584e-05,4.08426691454281
RABAC1,0.492841666666667,9.38068972222222,5.51774925890273,2.89383040556991e-06,2.11136298014011e-05,4.08114834885348
SNORD114-26,-1.13598777777778,4.72864111111111,-5.51738269027128,2.89712617248381e-06,2.11330191417124e-05,4.08002341300375
RPLP2;SNORA52,-0.405383333333331,12.3565361111111,-5.51709600437169,2.89970633460183e-06,2.1149652480621e-05,4.07914362787817
PRRC2B,-0.286466666666668,11.2532777777778,-5.51558278793394,2.91336326106534e-06,2.12382796423518e-05,4.07449991537764
ZNF534,-0.320215,4.59275416666667,-5.51409595119744,2.92684461230239e-06,2.13299434322002e-05,4.06993726158377
PIK3C3,0.324389999999996,10.1246494444444,5.51394344251456,2.92823094399854e-06,2.13378415854111e-05,4.06946926433066
MYBBP1A,0.369853333333329,7.14381111111111,5.51351641671911,2.93211617263105e-06,2.1361738516783e-05,4.06815887334578
STK19,0.377792777777779,7.29428861111111,5.51348307479421,2.93241974539311e-06,2.13617433843982e-05,4.06805655914701
RNU1-18P,-0.529866666666669,13.6665666666667,-5.51333577948404,2.93376122035757e-06,2.1369308256897e-05,4.06760456423068
LTBP3,0.764127777777779,6.78092388888889,5.51310010417888,2.93590887954173e-06,2.13827431490159e-05,4.06688136589075
DICER1,0.251327777777778,12.3310694444444,5.51150764888428,2.95046175279503e-06,2.14798610707509e-05,4.06199479243673
SDCBP2,0.190333333333333,5.70928166666667,5.51134374530385,2.95196368728432e-06,2.14885771179141e-05,4.06149184836265
SMARCAD1,-0.397724444444442,10.7437155555556,-5.51103757582612,2.95477132239543e-06,2.15045756418259e-05,4.06055235966628
LOC100505912;OTTHUMG00000162099;RP11-17E2.2,-0.276514444444446,3.86340722222222,-5.51096080557,2.95547573860675e-06,2.15074827689365e-05,4.06031678891861
TBC1D2B,0.384165555555556,6.70814888888889,5.51090405907716,2.95599653167091e-06,2.15090531781911e-05,4.06014266158703
GLDC,-1.21473499999999,9.43292916666667,-5.51054859197133,2.9592609280898e-06,2.15261432111065e-05,4.05905190977679
SNRNP25,-0.247195000000002,5.77546638888889,-5.5102903554715,2.96163467227534e-06,2.15411883243475e-05,4.05825951414479
MLLT1,-0.308251111111109,7.982075,-5.50971420298939,2.96693759183803e-06,2.15775332359692e-05,4.05649160860872
WDR92,-0.245953888888888,7.11936138888889,-5.50967216432802,2.96732488716811e-06,2.15781246667103e-05,4.05636261493828
GCNT1,-0.436234444444445,5.15014833333333,-5.50841878167303,2.97889529622175e-06,2.16577972139636e-05,4.05251670771658
TMEM150C,-0.437212222222223,7.07685444444444,-5.50713519821421,2.99079115084816e-06,2.17353219632383e-05,4.04857820996688
HOMEZ,-0.181157222222222,6.76313583333333,-5.50695761512578,2.99244066368259e-06,2.17450688227602e-05,4.04803332715047
ASMTL,-0.214004999999998,6.01297305555556,-5.50690478664081,2.99293154581887e-06,2.17463951582304e-05,4.04787123242739
MIR326,0.279819999999996,6.13003388888889,5.50659836528928,2.99578039694258e-06,2.17648522647143e-05,4.04693103617108
